matricule,name,cisco,studied_at,observation,mention,option
43309-UFZH,Raharinaivo Finaritra Fitiavana Andry,Antananarivo,School_63,admis,passable,A1
58840-AQVW,Rajaonarison Tojo Fanilo Fitiavana Hery,Antsirabe,School_12,admis,passable,A1
99467-TKDX,Andrianarivo Andry Mamy Herilala,Mananjary,School_18,admis,assez bien,L
50297-RNXT,Andrianarivo Miangaly Mamy Rina Tojo,Mahajanga,School_64,admis,passable,A2
62974-HBAI,Andrianarivo Herilala Miangaly,Morondava,School_49,non admis,passable,A2
58203-FEOF,Raharinaivo Haja Fitiavana,Fianarantsoa,School_52,non admis,passable,A1
74294-VZGL,Rakotoarisoa Haja Tojo Tovo,Mananjary,School_99,admis,passable,D
84564-JLZY,Rajaonarison Soa Hasina Tojo,Antsirabe,School_42,admis,passable,A1
33414-ERGI,Rasolofoson Soa Tojo Miangaly Finaritra,Farafangana,School_44,admis,passable,A2
87030-CWOY,Rajaonarison Fanilo Hasina,Antsirabe,School_40,admis,passable,A1
62531-WDJV,Raharimanana Mamy Fitiavana,Toliara,School_4,admis,passable,A2
47917-LWXW,Rakotoarisoa Andry Fitiavana Herilala,Antananarivo,School_84,admis,très bien,A1
95010-ESGJ,Rakotoarisoa Tovo Hery,Ambatondrazaka,School_28,non admis,passable,D
68325-SIOW,Rajaonarison Miangaly Andry Tojo,Mananjary,School_17,non admis,passable,A1
64168-BGLT,Raharimanana Tiana Hery,Antsirabe,School_62,non admis,passable,A1
94255-KYEV,Rajaonarison Fanilo Rina,Ambatondrazaka,School_13,non admis,passable,C
87498-QQRW,Raharinaivo Rina Tiana Andry Fitiavana,Mahajanga,School_17,non admis,assez bien,A2
96561-VTRL,Rajaonarison Fitiavana Rina Haja Andry,Farafangana,School_70,non admis,passable,A2
62560-HFLD,Randrianarivelo Herilala Tiana,Mananjary,School_18,non admis,passable,A2
85533-XIUC,Randria Tovo Fanilo Hery,Farafangana,School_37,non admis,passable,A2
91459-MWIZ,Rakotomamonjy Finaritra Fitiavana,Mahajanga,School_79,admis,passable,OSE
80239-RLRH,Raharimanana Herilala Hery Finaritra,Antsirabe,School_24,non admis,passable,A2
69633-RUGR,Rasolofo Hasina Fanilo Tojo Miangaly,Toliara,School_46,admis,passable,A1
64331-EMBQ,Rajaonarison Rina Tiana Fanilo,Mananjary,School_20,non admis,passable,L
50326-EABK,Randrianarivelo Soa Haja,Mananjary,School_95,non admis,passable,S
60940-EWZJ,Andrianarivo Tojo Soa Miangaly Tiana,Fianarantsoa,School_22,non admis,passable,S
72928-XFXA,Raharimanana Fanilo Tovo,Farafangana,School_2,admis,passable,A2
62691-ZFZM,Rasolofo Haja Fanilo Tovo Herilala,Mananjary,School_29,non admis,très bien,L
88666-HVVG,Rasolofoson Haja Mamy Fitiavana,Antsiranana,School_51,admis,passable,A2
52838-LXZC,Rajaonarison Soa Mamy Tovo Hery,Farafangana,School_82,admis,passable,A2
76028-CKXY,Raharinaivo Haja Miangaly Rina Hery,Antananarivo,School_93,admis,passable,OSE
32193-BBNT,Randrianarivelo Mamy Miangaly,Farafangana,School_44,non admis,passable,C
68759-TFFF,Raharimanana Soa Tojo,Ambatondrazaka,School_63,non admis,passable,C
50541-CEPK,Rasolofoson Hery Andry Haja,Ambatondrazaka,School_74,non admis,passable,D
31275-SFPJ,Randria Soa Tiana Miangaly Rina,Fianarantsoa,School_71,non admis,passable,S
65828-CBEZ,Raharimanana Andry Tovo Miangaly Tojo,Toliara,School_51,non admis,assez bien,A2
96664-NHJH,Randria Tojo Fanilo Finaritra,Fianarantsoa,School_96,admis,passable,A2
47403-CDYN,Rasolofoson Finaritra Andry,Toliara,School_92,admis,passable,A2
96844-XZIY,Rakotoarisoa Hery Miangaly Fitiavana Haja,Toamasina,School_16,non admis,passable,A2
85923-VJIU,Andrianarivo Tovo Fitiavana,Farafangana,School_31,non admis,passable,A2
31075-UGVZ,Rakotoarisoa Hery Andry Herilala,Antsirabe,School_15,admis,passable,A1
22671-BFDP,Rajaonarison Haja Miangaly Mamy,Fianarantsoa,School_36,non admis,passable,A1
33984-VZXB,Randrianarivelo Tovo Hery Soa Tiana,Toamasina,School_99,admis,bien,A1
14993-UWDL,Rakotoarisoa Tojo Fanilo Haja,Fianarantsoa,School_23,non admis,passable,C
11374-KEMB,Rakotoarisoa Tojo Herilala,Morondava,School_15,non admis,passable,L
46384-YRQF,Rakotoarisoa Fanilo Soa Hasina Miangaly,Fianarantsoa,School_19,admis,passable,A2
10764-GLBD,Rasolofo Rina Finaritra,Farafangana,School_28,non admis,passable,A1
96709-RKCE,Rakotomamonjy Rina Herilala,Morondava,School_79,non admis,passable,A1
10497-APSA,Rakotomamonjy Soa Finaritra Fanilo Haja,Fianarantsoa,School_65,non admis,bien,A2
38610-WILJ,Raharimanana Finaritra Herilala,Toliara,School_88,non admis,passable,A1
24013-NBOB,Rasolofo Haja Andry Miangaly,Toamasina,School_46,admis,passable,OSE
65302-RTHU,Rakotoarisoa Hery Fitiavana Herilala Miangaly,Mananjary,School_60,admis,passable,A1
33954-JMTV,Rajaonarison Mamy Fanilo,Mahajanga,School_55,non admis,très bien,A2
61481-CBYH,Randrianarivelo Soa Tiana,Morondava,School_15,admis,passable,A1
95653-TDDC,Rasolofo Mamy Fitiavana Tovo,Antsirabe,School_72,admis,passable,A2
81684-RGXU,Rakotoarisoa Tovo Hery Miangaly Herilala,Antsiranana,School_56,admis,passable,S
47867-RSFZ,Raharinaivo Tovo Rina Herilala,Farafangana,School_4,admis,passable,A1
17983-RXST,Rakotoarisoa Fanilo Tovo Hasina,Antsiranana,School_79,non admis,passable,A1
30182-WKML,Rasolofo Tojo Fanilo,Antsiranana,School_77,non admis,passable,L
83401-LNEP,Randrianarivelo Hasina Herilala,Toamasina,School_100,non admis,passable,A2
58432-VLNE,Randrianarivelo Hasina Haja,Mananjary,School_79,non admis,passable,A1
70200-TTDS,Raharimanana Rina Herilala Soa,Mahajanga,School_25,non admis,passable,A2
69389-QFAL,Rasolofoson Tojo Haja,Mananjary,School_85,admis,passable,A1
54769-XQCJ,Rakotoarisoa Mamy Hasina Andry Finaritra,Toliara,School_27,admis,passable,A2
26083-MQMZ,Raharimanana Haja Rina,Antsirabe,School_1,non admis,passable,OSE
32633-EZSD,Raharimanana Rina Tojo Soa Fanilo,Antsirabe,School_21,admis,bien,S
78814-SUNR,Rakotoarisoa Hasina Fanilo,Mananjary,School_69,non admis,très bien,A1
95007-DFBA,Rasolofoson Tiana Miangaly Mamy Hery,Ambatondrazaka,School_48,non admis,passable,A1
27735-PNJO,Raharimanana Hasina Fanilo Hery Haja,Toamasina,School_5,admis,passable,L
94987-YWXA,Randria Hery Fanilo,Toamasina,School_56,non admis,passable,A2
99850-WLQB,Raharimanana Mamy Tovo Hasina,Farafangana,School_11,non admis,passable,A2
22810-UQWF,Raharimanana Rina Miangaly,Toliara,School_1,admis,passable,A1
61228-NJUA,Rasolofo Tojo Mamy Miangaly Tovo,Antsiranana,School_34,non admis,passable,A2
64044-DPPR,Rasolofoson Tojo Miangaly,Mahajanga,School_23,non admis,passable,A1
65664-ASFI,Rakotoarisoa Herilala Finaritra Tovo Tiana,Toliara,School_29,non admis,passable,A2
25573-WDHA,Rajaonarison Tiana Miangaly,Antananarivo,School_13,admis,passable,A2
70790-UHJK,Rasolofoson Rina Andry Tiana,Antsiranana,School_16,admis,passable,A1
51620-DXHZ,Randria Herilala Soa,Farafangana,School_30,admis,passable,A1
47541-YDVH,Randria Haja Mamy Finaritra Miangaly,Antsiranana,School_43,non admis,passable,A2
89789-CWWZ,Raharinaivo Soa Hasina Rina,Mahajanga,School_85,admis,passable,A1
62486-YIZC,Rasolofo Soa Fanilo Finaritra Tojo,Toliara,School_60,admis,passable,A1
70961-HGDQ,Randria Tiana Mamy Rina Tovo,Mananjary,School_14,admis,passable,A1
41282-LRWA,Randria Herilala Finaritra Tojo,Antsirabe,School_60,admis,passable,A1
25222-LHHA,Rasolofo Soa Andry Haja,Antsirabe,School_41,non admis,passable,A1
41342-FKNF,Rasolofo Soa Tojo Finaritra Hery,Mahajanga,School_2,admis,assez bien,A1
30502-QBEO,Rakotoarisoa Rina Hery Haja,Antsirabe,School_85,admis,passable,OSE
39747-MGOX,Andrianarivo Hasina Soa,Toamasina,School_45,non admis,passable,A2
67092-QNHQ,Randrianarivelo Tojo Tovo Andry,Toamasina,School_31,admis,passable,A2
67182-FQUN,Rakotomamonjy Fitiavana Haja,Farafangana,School_38,admis,passable,A2
50972-SBDU,Rasolofoson Soa Haja Miangaly,Ambatondrazaka,School_51,non admis,passable,C
86099-YPFX,Andrianarivo Andry Herilala Tiana,Antananarivo,School_77,admis,passable,A1
50196-IZYP,Rakotomamonjy Tojo Hery Haja,Toliara,School_42,non admis,passable,S
10616-RDGA,Randrianarivelo Herilala Hasina Rina Haja,Toliara,School_35,admis,passable,D
78781-NHRY,Andrianarivo Haja Andry Tiana,Toliara,School_62,admis,passable,A2
44369-AMQS,Rakotoarisoa Fitiavana Miangaly,Fianarantsoa,School_16,non admis,passable,A2
36057-LPRN,Rakotoarisoa Mamy Fanilo,Antananarivo,School_1,non admis,très bien,A2
87971-XOFF,Rasolofo Hasina Miangaly,Ambatondrazaka,School_86,admis,bien,A1
92095-VWXV,Rakotomamonjy Soa Tiana,Antsirabe,School_76,non admis,passable,A2
51809-TPCK,Raharinaivo Fitiavana Miangaly Soa Tiana,Ambatondrazaka,School_55,non admis,passable,A2
88966-FLWZ,Raharimanana Miangaly Tojo Fanilo Hasina,Mahajanga,School_68,non admis,bien,A1
41919-DIRG,Rasolofo Mamy Andry,Farafangana,School_23,non admis,passable,A2
70559-OEVV,Randrianarivelo Miangaly Mamy Tojo,Antsiranana,School_50,admis,passable,L
86335-KTBE,Randrianarivelo Rina Fitiavana Tiana,Antsiranana,School_75,admis,passable,A1
15569-JDVI,Raharinaivo Fanilo Tojo Herilala Hasina,Mahajanga,School_51,non admis,passable,A2
69676-CRSG,Andrianarivo Fanilo Haja,Farafangana,School_51,non admis,très bien,A1
58463-ZPOE,Rakotoarisoa Tovo Tiana Mamy Miangaly,Antsiranana,School_46,admis,passable,L
34175-QWVL,Randrianarivelo Haja Miangaly,Mananjary,School_36,non admis,passable,D
70433-HQJD,Raharinaivo Rina Soa,Antananarivo,School_35,admis,très bien,A2
39963-LEMI,Raharimanana Tojo Andry Soa,Mahajanga,School_26,non admis,passable,D
34064-ERKP,Rasolofo Tojo Haja Herilala Hasina,Ambatondrazaka,School_93,admis,passable,A1
53134-KMFY,Andrianarivo Fanilo Hasina Rina Finaritra,Fianarantsoa,School_62,admis,passable,A1
42402-BGFQ,Rakotoarisoa Rina Tiana Fitiavana Herilala,Toamasina,School_71,admis,passable,A1
16795-JOUA,Randria Tovo Hery Fanilo Rina,Mananjary,School_60,non admis,passable,C
31973-CMDO,Rajaonarison Tiana Tovo Fitiavana,Toliara,School_67,admis,passable,A2
15169-AEAZ,Andrianarivo Miangaly Finaritra Tojo Soa,Farafangana,School_76,admis,bien,S
55304-HATS,Randrianarivelo Mamy Fitiavana Fanilo,Mahajanga,School_52,non admis,passable,A1
49474-DJFC,Randria Tojo Andry,Morondava,School_68,admis,passable,A2
70553-TWEI,Rasolofo Miangaly Haja Hery,Farafangana,School_41,non admis,passable,A2
58020-TRJA,Randria Haja Tiana,Mananjary,School_96,non admis,assez bien,S
86569-GEFL,Randria Miangaly Tovo Haja,Toamasina,School_29,non admis,passable,A1
49975-UAPR,Rasolofoson Tovo Tiana,Mahajanga,School_69,non admis,passable,A1
13681-TXID,Rasolofoson Rina Soa Hery,Mananjary,School_71,admis,passable,A1
93080-TNFS,Rakotomamonjy Andry Finaritra Fanilo,Antananarivo,School_59,admis,passable,A1
98102-MNAF,Andrianarivo Fanilo Hasina,Mananjary,School_99,non admis,passable,A2
76292-DQCA,Raharimanana Soa Haja Mamy,Morondava,School_78,non admis,passable,A2
98364-NMLB,Rasolofo Fitiavana Finaritra Soa,Ambatondrazaka,School_82,non admis,passable,A1
36768-FQRD,Rasolofo Fitiavana Hasina Tiana,Mahajanga,School_9,non admis,passable,A1
23947-PBBW,Raharinaivo Hasina Herilala Mamy Hery,Antsirabe,School_20,non admis,très bien,A2
90463-EORW,Randrianarivelo Haja Mamy Fanilo,Toamasina,School_69,non admis,bien,S
21072-ZXUO,Rasolofo Haja Tovo Fitiavana Andry,Morondava,School_83,non admis,assez bien,L
92710-PFFJ,Randrianarivelo Andry Hery Tiana,Fianarantsoa,School_81,admis,passable,S
49623-NKVL,Randrianarivelo Tiana Miangaly Andry,Antsirabe,School_63,admis,passable,A1
70980-INSD,Rakotoarisoa Tiana Miangaly Soa Andry,Ambatondrazaka,School_48,non admis,passable,A2
62098-ENLK,Rasolofo Haja Fitiavana,Antsirabe,School_3,admis,passable,A1
29057-CESX,Randria Soa Fanilo,Morondava,School_57,admis,passable,A1
22405-AAQE,Rakotoarisoa Haja Herilala Tiana,Farafangana,School_30,non admis,passable,A1
33339-BSZU,Rajaonarison Andry Soa Mamy,Toamasina,School_87,admis,passable,L
81625-TIQF,Randrianarivelo Hasina Tiana,Farafangana,School_12,non admis,bien,A2
42441-LVOJ,Randrianarivelo Tovo Mamy,Ambatondrazaka,School_5,non admis,passable,A2
58895-ULSG,Rasolofoson Herilala Haja,Mahajanga,School_77,non admis,très bien,A1
56669-VYZW,Rasolofo Tovo Fanilo Rina Hery,Fianarantsoa,School_87,non admis,passable,A2
16914-MUXR,Rakotomamonjy Soa Herilala Tiana,Toliara,School_88,non admis,passable,A2
50571-UTLR,Rasolofo Herilala Rina,Antsirabe,School_29,admis,bien,C
18903-YVJD,Raharimanana Tiana Fitiavana Herilala Mamy,Mahajanga,School_77,non admis,passable,D
44914-PKBV,Randria Fitiavana Mamy Haja,Mananjary,School_65,non admis,passable,A2
57795-WHIW,Raharimanana Finaritra Tiana,Mahajanga,School_96,non admis,passable,A1
91537-ONTD,Raharinaivo Andry Hasina,Antsiranana,School_31,non admis,passable,A2
66682-RZOD,Randrianarivelo Fitiavana Herilala,Morondava,School_60,admis,passable,A1
38010-JEDK,Randrianarivelo Hery Fitiavana Tojo,Antananarivo,School_34,admis,assez bien,A1
44250-PHQT,Rajaonarison Mamy Tovo Andry Soa,Toamasina,School_90,admis,passable,OSE
50312-IRCA,Randria Herilala Haja,Toliara,School_79,admis,passable,A2
31434-GOUA,Raharinaivo Fanilo Tovo Soa,Toamasina,School_64,non admis,passable,C
12387-MKBS,Raharinaivo Andry Fanilo Mamy,Fianarantsoa,School_79,non admis,passable,A1
95998-SBCE,Rakotomamonjy Andry Tojo Fanilo,Antananarivo,School_46,non admis,passable,A2
70685-PXNH,Raharimanana Hery Tovo Rina Tojo,Toamasina,School_28,admis,passable,D
32384-WSLI,Rakotoarisoa Mamy Rina,Morondava,School_44,non admis,passable,A2
96648-TEAH,Raharimanana Hasina Andry,Antsiranana,School_23,non admis,passable,S
30580-ANGZ,Randria Fitiavana Herilala Hery Finaritra,Morondava,School_56,non admis,passable,D
65248-ACVM,Rakotoarisoa Tiana Rina Miangaly,Antananarivo,School_11,non admis,bien,A1
64917-IMPS,Rasolofoson Hasina Miangaly Tojo,Antsiranana,School_6,admis,passable,A1
82136-ZMZA,Raharimanana Miangaly Haja Fanilo Tojo,Toamasina,School_49,non admis,très bien,A2
63752-TGKO,Andrianarivo Tojo Miangaly,Antananarivo,School_23,admis,passable,A1
54528-MOYL,Randria Finaritra Haja,Antsirabe,School_93,admis,bien,A2
60216-TSPJ,Rasolofoson Tovo Rina,Farafangana,School_95,non admis,passable,A2
50444-ZXOE,Rasolofoson Tiana Rina Tojo,Fianarantsoa,School_22,non admis,passable,S
75113-YVQT,Randrianarivelo Hasina Haja Tiana Finaritra,Morondava,School_5,admis,bien,A1
67493-KDOV,Raharimanana Hery Tojo Miangaly,Antsiranana,School_93,non admis,passable,A1
53000-GDMW,Rasolofo Tovo Miangaly Mamy Finaritra,Ambatondrazaka,School_36,non admis,très bien,A1
77158-AFOH,Rajaonarison Haja Tojo Rina Andry,Morondava,School_98,admis,passable,A2
60021-KHGN,Rakotomamonjy Tovo Fanilo Soa Fitiavana,Toamasina,School_25,admis,passable,C
79980-CPKD,Rasolofo Fitiavana Miangaly Haja Finaritra,Mahajanga,School_53,non admis,passable,A1
83494-QZAS,Rajaonarison Andry Tiana,Toamasina,School_94,admis,passable,A1
97618-GEFY,Rasolofo Rina Tojo Haja Tovo,Antsirabe,School_11,non admis,passable,A1
56589-CMEJ,Rajaonarison Andry Mamy Fanilo,Toamasina,School_4,non admis,très bien,A1
43564-IAZM,Raharinaivo Tojo Andry Herilala,Toamasina,School_42,non admis,passable,C
30755-QDRG,Rakotoarisoa Rina Mamy,Antsiranana,School_55,non admis,passable,C
70354-UWPC,Rasolofo Miangaly Herilala,Antsiranana,School_27,non admis,assez bien,S
64138-BERF,Rakotoarisoa Hery Fanilo Tiana Andry,Toliara,School_36,admis,passable,A2
98694-ZLVO,Randria Fitiavana Tovo,Mananjary,School_84,admis,passable,S
33242-FVOQ,Rasolofo Andry Soa Hery Hasina,Toamasina,School_65,non admis,passable,A2
68347-XWCE,Raharinaivo Rina Hasina Andry Haja,Antsirabe,School_94,admis,passable,A2
51395-ABZB,Rakotomamonjy Tojo Tovo Andry,Farafangana,School_58,admis,passable,A2
77212-BYMM,Randria Herilala Fanilo Fitiavana Hery,Mananjary,School_63,non admis,passable,C
50527-SHTQ,Rakotoarisoa Hasina Finaritra Andry Mamy,Morondava,School_19,non admis,passable,L
69277-WKJO,Andrianarivo Hasina Hery Rina,Toliara,School_23,admis,passable,S
24041-XGRY,Raharinaivo Tiana Hasina,Fianarantsoa,School_16,non admis,bien,A2
11904-GHZQ,Rajaonarison Rina Miangaly,Antananarivo,School_96,non admis,passable,OSE
92070-TPUT,Randrianarivelo Finaritra Rina Andry Tojo,Toamasina,School_42,non admis,passable,C
91687-DYFK,Rakotoarisoa Finaritra Andry Mamy Soa,Toliara,School_6,non admis,passable,A1
49316-ZSUQ,Raharimanana Tojo Miangaly Finaritra,Farafangana,School_99,non admis,passable,A2
32804-ILYG,Raharinaivo Tojo Hery Fitiavana Hasina,Fianarantsoa,School_61,non admis,passable,A1
48385-QTBO,Rasolofo Haja Tovo,Fianarantsoa,School_32,admis,bien,A1
30279-GIMA,Rakotoarisoa Haja Soa,Mahajanga,School_79,admis,passable,A1
10501-IUEL,Raharimanana Herilala Miangaly Fitiavana Rina,Antsirabe,School_72,admis,passable,A2
30737-SXSB,Randrianarivelo Andry Haja Hasina Fanilo,Farafangana,School_36,non admis,bien,OSE
48594-GXME,Rajaonarison Fitiavana Andry Finaritra,Farafangana,School_31,admis,passable,A2
43412-SUQM,Rakotomamonjy Andry Rina Soa Haja,Mananjary,School_94,non admis,passable,S
24643-LVYB,Raharinaivo Tojo Andry Herilala,Antsirabe,School_84,admis,passable,A2
89045-OZHD,Rakotoarisoa Fanilo Hery,Mahajanga,School_96,non admis,passable,A1
59838-DCDA,Raharimanana Hery Andry,Toliara,School_66,non admis,passable,S
72443-KMFG,Raharinaivo Soa Tojo Fitiavana,Ambatondrazaka,School_89,non admis,passable,A2
57075-WKBB,Randria Tovo Fitiavana Miangaly Rina,Antsirabe,School_87,non admis,passable,A2
43713-XMVP,Rasolofoson Tojo Herilala Miangaly,Mahajanga,School_46,non admis,passable,C
89978-ZBTZ,Raharinaivo Finaritra Hery Andry,Ambatondrazaka,School_83,non admis,passable,A2
91768-MJDB,Randria Tojo Fanilo Hery,Fianarantsoa,School_81,non admis,passable,A2
15029-WWET,Andrianarivo Fitiavana Miangaly,Antsirabe,School_5,non admis,passable,A1
42522-IRIC,Randrianarivelo Soa Hery Finaritra,Ambatondrazaka,School_3,non admis,passable,A1
40735-ANJK,Raharimanana Andry Finaritra,Mananjary,School_69,non admis,bien,C
93056-XDYT,Rasolofoson Finaritra Tovo,Toamasina,School_27,non admis,passable,A2
55535-VVBE,Rakotoarisoa Tojo Tiana,Fianarantsoa,School_89,admis,passable,C
74499-ZVRH,Rasolofoson Soa Herilala Finaritra Tovo,Morondava,School_84,non admis,passable,D
90455-UFLO,Rakotoarisoa Fanilo Hery,Mahajanga,School_30,admis,très bien,D
93989-ROVL,Andrianarivo Rina Tovo Herilala Hery,Farafangana,School_10,non admis,passable,L
59705-QGCS,Randria Mamy Fitiavana Tovo Finaritra,Morondava,School_93,non admis,passable,L
43142-LFVL,Rakotoarisoa Haja Finaritra Fitiavana,Antananarivo,School_65,non admis,passable,A2
65441-GIMG,Raharimanana Andry Fanilo Fitiavana,Fianarantsoa,School_69,non admis,passable,D
89833-ICYZ,Rasolofo Fanilo Soa Tojo Finaritra,Fianarantsoa,School_57,non admis,passable,A1
68008-IAJZ,Rakotomamonjy Herilala Andry Soa Finaritra,Antananarivo,School_92,non admis,bien,A1
13164-JDQN,Raharimanana Tojo Herilala Hery,Farafangana,School_65,non admis,bien,D
85995-QCAX,Rakotoarisoa Mamy Finaritra,Mahajanga,School_5,admis,passable,D
65578-SZQB,Rasolofoson Fitiavana Soa,Antananarivo,School_39,admis,passable,OSE
22403-IZQC,Rakotomamonjy Haja Fitiavana Miangaly Finaritra,Fianarantsoa,School_10,non admis,passable,A1
21407-TQSP,Rajaonarison Soa Rina Fitiavana,Mananjary,School_73,non admis,passable,C
78078-ZKXB,Andrianarivo Fitiavana Mamy Haja,Morondava,School_94,admis,passable,D
96869-ONRF,Randrianarivelo Rina Tovo,Morondava,School_21,admis,passable,OSE
93999-GGFY,Rakotomamonjy Haja Herilala,Fianarantsoa,School_53,non admis,passable,A1
21317-CMNG,Andrianarivo Fitiavana Soa Miangaly Rina,Mahajanga,School_2,non admis,passable,A1
30554-HEPR,Randria Soa Miangaly,Antsirabe,School_91,admis,passable,A2
28216-OUYE,Raharimanana Haja Finaritra,Farafangana,School_56,admis,passable,D
19424-ILMO,Rakotomamonjy Tiana Rina Fanilo Mamy,Antananarivo,School_23,non admis,bien,A2
96676-PXVZ,Rajaonarison Tojo Soa,Antsiranana,School_34,non admis,passable,OSE
99599-YWLX,Randrianarivelo Finaritra Tovo Miangaly Haja,Toamasina,School_65,non admis,passable,OSE
70176-MVUS,Andrianarivo Tojo Mamy Herilala Miangaly,Mahajanga,School_6,admis,passable,OSE
35587-FVOL,Rakotomamonjy Tojo Tovo Miangaly Herilala,Toamasina,School_98,admis,passable,A1
59424-KEIY,Randria Hery Fitiavana Haja,Ambatondrazaka,School_62,non admis,passable,A2
95652-ZLZJ,Rajaonarison Soa Hasina,Toliara,School_88,admis,très bien,A2
87360-IFYH,Andrianarivo Rina Haja Fitiavana Hery,Antsiranana,School_79,admis,passable,L
28530-ZKOL,Andrianarivo Fanilo Rina Andry Hasina,Farafangana,School_47,non admis,bien,A1
32837-FQKN,Rajaonarison Herilala Fanilo,Morondava,School_4,non admis,passable,D
92282-WLLU,Rasolofoson Herilala Miangaly Andry Tojo,Fianarantsoa,School_17,non admis,passable,D
81626-FBEA,Randria Fanilo Fitiavana,Fianarantsoa,School_60,non admis,passable,D
93977-PUTX,Rasolofoson Tiana Hery Andry,Morondava,School_83,non admis,passable,A1
89883-CAUW,Raharinaivo Miangaly Mamy,Fianarantsoa,School_80,non admis,passable,OSE
75163-DZOO,Rajaonarison Tojo Soa,Morondava,School_2,non admis,passable,OSE
79495-BCZT,Rasolofo Fitiavana Soa Finaritra,Farafangana,School_38,non admis,très bien,A1
89644-FFEC,Rasolofoson Herilala Tovo Fanilo Rina,Ambatondrazaka,School_58,admis,passable,A1
25480-GOVN,Raharinaivo Haja Tovo Hery,Fianarantsoa,School_47,non admis,passable,A2
37941-NUEK,Rajaonarison Miangaly Rina Fitiavana Mamy,Fianarantsoa,School_46,admis,passable,S
67183-FHRA,Rajaonarison Finaritra Fitiavana Herilala,Morondava,School_53,non admis,passable,D
88379-DFGV,Rajaonarison Herilala Rina,Antsiranana,School_6,admis,passable,S
67313-JYXM,Rakotoarisoa Fanilo Hasina Miangaly,Mananjary,School_44,non admis,passable,L
75254-TBQB,Randrianarivelo Fitiavana Mamy Finaritra Tovo,Toliara,School_63,admis,bien,A2
42505-AXDM,Randrianarivelo Fanilo Andry,Toamasina,School_1,non admis,passable,A1
98100-BNJB,Rasolofo Hery Soa Hasina,Toamasina,School_32,non admis,passable,A2
15657-FXIJ,Rakotoarisoa Soa Fitiavana Haja,Morondava,School_2,non admis,passable,S
98548-GYPL,Raharinaivo Finaritra Andry Hery,Antananarivo,School_8,non admis,bien,A1
40641-RSIG,Rajaonarison Fanilo Herilala Hery Hasina,Farafangana,School_6,admis,passable,A1
27079-AYCE,Rasolofoson Fitiavana Andry Finaritra Mamy,Toliara,School_21,non admis,passable,A1
98220-CMWF,Andrianarivo Tiana Hery,Antsiranana,School_89,non admis,passable,A2
49870-HURP,Andrianarivo Herilala Miangaly Mamy,Antsiranana,School_24,non admis,passable,A1
25104-GRVL,Randria Tiana Andry,Antananarivo,School_38,non admis,bien,A1
35686-ZIXC,Raharimanana Soa Tojo,Morondava,School_99,non admis,bien,A2
52744-EJOD,Rajaonarison Haja Tiana Soa Finaritra,Ambatondrazaka,School_63,non admis,passable,A2
69779-LEMJ,Andrianarivo Rina Tojo,Mahajanga,School_73,admis,passable,A2
97949-ERWE,Rasolofo Soa Andry,Antananarivo,School_21,admis,assez bien,A2
64248-ZFFA,Raharinaivo Finaritra Rina Mamy,Toliara,School_5,non admis,passable,A2
59372-KHYZ,Rasolofo Andry Haja Finaritra Fanilo,Mahajanga,School_30,admis,bien,A1
19431-GJEV,Randria Haja Soa Finaritra Fitiavana,Ambatondrazaka,School_27,non admis,bien,OSE
60086-FBLN,Rasolofo Tojo Herilala Mamy,Fianarantsoa,School_19,admis,très bien,A1
39089-QSID,Rakotomamonjy Tovo Haja Herilala,Antananarivo,School_81,non admis,très bien,A2
53438-DSUT,Rakotoarisoa Andry Tojo,Antsiranana,School_91,admis,bien,OSE
83002-ADJY,Rasolofoson Hery Mamy Fanilo Haja,Ambatondrazaka,School_85,admis,passable,A1
69460-YOXM,Randria Andry Tiana Tovo,Mananjary,School_93,admis,bien,L
94425-POZV,Randrianarivelo Hery Fitiavana Rina Andry,Antananarivo,School_37,admis,passable,S
14478-PJWZ,Rakotomamonjy Fitiavana Hasina Rina,Antananarivo,School_40,non admis,passable,A2
70326-OFRS,Raharimanana Fitiavana Mamy Fanilo,Mahajanga,School_61,non admis,passable,A2
53772-TJKW,Raharinaivo Tojo Hery Soa Herilala,Ambatondrazaka,School_86,admis,passable,A2
47479-QMQQ,Rakotoarisoa Hery Miangaly Hasina,Mahajanga,School_56,non admis,passable,A2
27084-CVQE,Andrianarivo Herilala Miangaly,Antananarivo,School_19,admis,passable,S
12622-CHYM,Andrianarivo Haja Tovo Miangaly,Antananarivo,School_87,admis,passable,A2
75817-IYYD,Raharinaivo Hery Miangaly Tovo Tojo,Mahajanga,School_36,non admis,passable,A1
63762-QMRB,Rakotoarisoa Fanilo Rina,Fianarantsoa,School_32,non admis,passable,A1
14204-IAUN,Rakotoarisoa Fanilo Miangaly Fitiavana,Toliara,School_60,non admis,passable,D
56640-JYHJ,Rakotoarisoa Tojo Tiana,Ambatondrazaka,School_7,non admis,assez bien,A2
72067-FWBM,Rakotomamonjy Herilala Fanilo Rina Tiana,Toamasina,School_3,admis,passable,A1
82922-HJUL,Raharinaivo Hasina Soa,Mahajanga,School_64,non admis,passable,A1
28238-LDMI,Rakotomamonjy Tojo Herilala Hasina Andry,Ambatondrazaka,School_51,non admis,passable,C
71907-WDDA,Rasolofoson Tiana Mamy Fitiavana,Antananarivo,School_77,admis,passable,A1
61330-RCLV,Randrianarivelo Rina Tiana,Fianarantsoa,School_48,non admis,assez bien,A2
