matricule,name,cisco,studied_at,observation,mention,option
46704-EKAO,Randria Finaritra Fanilo Rina Tiana,Antsiranana,School_68,non admis,assez bien,D
80002-QXUF,Rakotomamonjy Tovo Haja Miangaly,Antananarivo,School_52,non admis,passable,D
22957-XGIK,Rakotoarisoa Fitiavana Andry,Antsiranana,School_52,admis,passable,A2
80086-KXTW,Raharimanana Finaritra Haja Fanilo,Mahajanga,School_49,non admis,passable,C
28349-TDGH,Rasolofo Tojo Rina Mamy,Antananarivo,School_69,non admis,passable,C
70765-FDYT,Raharinaivo Soa Rina,Ambatondrazaka,School_73,admis,passable,A1
74142-AROT,Rakotomamonjy Hasina Miangaly Mamy Fitiavana,Toliara,School_93,admis,passable,A2
72905-JBFJ,Rasolofo Hasina Andry Tojo,Toliara,School_48,admis,passable,A2
39606-BMXC,Andrianarivo Rina Herilala Fitiavana,Antsiranana,School_63,admis,passable,C
42863-CIPV,Andrianarivo Soa Miangaly Tojo,Ambatondrazaka,School_63,admis,passable,OSE
88378-XBCE,Raharimanana Fitiavana Tovo Finaritra,Fianarantsoa,School_53,admis,bien,C
99101-JFGD,Rajaonarison Herilala Miangaly Hasina Tiana,Antsiranana,School_68,non admis,passable,A1
91294-PGHY,Randrianarivelo Hasina Fitiavana Herilala Mamy,Mahajanga,School_7,admis,passable,A2
10537-ZNAY,Raharinaivo Tojo Tiana Hery,Ambatondrazaka,School_44,non admis,passable,A2
56522-MUTT,Raharinaivo Soa Andry Haja,Mahajanga,School_56,non admis,très bien,A2
13310-VVUP,Rasolofo Hasina Hery,Toamasina,School_76,non admis,passable,A2
56573-AXHB,Rakotoarisoa Fitiavana Haja Herilala Andry,Toliara,School_14,admis,bien,A2
49372-CMSZ,Raharinaivo Miangaly Soa Andry,Fianarantsoa,School_27,non admis,bien,A1
19195-IGMH,Raharinaivo Hasina Miangaly Rina Tovo,Toamasina,School_53,admis,passable,C
76402-XCBW,Andrianarivo Tojo Tovo Miangaly,Fianarantsoa,School_5,non admis,passable,S
83870-FQUZ,Randrianarivelo Haja Tovo Hasina Finaritra,Antananarivo,School_4,non admis,passable,A2
68794-NSEL,Raharinaivo Rina Finaritra Haja Hery,Antsirabe,School_12,admis,passable,A2
27856-ZZZB,Rakotoarisoa Hasina Haja,Antananarivo,School_30,admis,passable,A2
21191-XJOI,Andrianarivo Fanilo Tovo,Mahajanga,School_68,admis,très bien,A2
39871-MFDG,Rakotomamonjy Fanilo Hasina,Morondava,School_38,admis,passable,A1
52380-QOOZ,Randria Soa Herilala Hasina,Antananarivo,School_47,admis,bien,OSE
94073-MNML,Raharinaivo Andry Finaritra,Antsirabe,School_77,non admis,passable,A1
12618-BBKO,Rakotoarisoa Haja Fitiavana,Morondava,School_85,non admis,passable,A1
59802-BXHO,Rakotoarisoa Soa Miangaly Hasina Andry,Antsirabe,School_28,non admis,passable,A2
21376-IMEM,Andrianarivo Soa Rina Hery Mamy,Mahajanga,School_38,non admis,passable,D
45026-GEPL,Rasolofo Soa Mamy Tovo Andry,Fianarantsoa,School_3,non admis,passable,C
61479-BVIG,Andrianarivo Tiana Fanilo,Mananjary,School_6,non admis,assez bien,S
23715-LZOQ,Randrianarivelo Tiana Tojo Hery,Fianarantsoa,School_30,admis,passable,S
26783-EALW,Rakotomamonjy Hasina Andry Rina,Ambatondrazaka,School_6,non admis,passable,A1
88528-BCOF,Raharinaivo Fitiavana Rina,Antsirabe,School_71,non admis,bien,A1
62628-YAQX,Rasolofoson Fitiavana Mamy Tojo Finaritra,Fianarantsoa,School_55,non admis,bien,A2
21981-ZJTQ,Rakotomamonjy Rina Fitiavana Tojo,Morondava,School_30,non admis,passable,C
37875-VMPU,Rakotoarisoa Miangaly Herilala Hery,Toliara,School_68,admis,passable,A2
82315-RJDX,Rasolofoson Hery Herilala Miangaly,Mananjary,School_46,non admis,passable,A1
24338-NBXD,Rakotoarisoa Tovo Finaritra,Toliara,School_41,admis,passable,A2
62004-IGAM,Rakotoarisoa Hery Soa,Farafangana,School_30,non admis,passable,C
60893-QYXX,Andrianarivo Hery Tojo,Fianarantsoa,School_84,admis,passable,A2
10774-PCTM,Rakotomamonjy Soa Tojo Miangaly,Mahajanga,School_70,admis,passable,OSE
81318-EQUA,Rakotomamonjy Tojo Finaritra,Mahajanga,School_100,non admis,passable,C
66969-KIMX,Rajaonarison Tiana Hasina,Mahajanga,School_31,non admis,passable,A1
98525-FYOH,Randria Fanilo Mamy Hasina Hery,Ambatondrazaka,School_72,admis,passable,A2
86959-VIQG,Andrianarivo Hery Tovo,Farafangana,School_39,non admis,passable,S
38205-DAAD,Rakotomamonjy Hery Tovo,Antsirabe,School_40,non admis,très bien,A1
12789-JAPN,Rasolofoson Tovo Tiana Hery Andry,Farafangana,School_100,admis,passable,A1
12578-PILJ,Rasolofoson Andry Fanilo,Fianarantsoa,School_57,non admis,passable,A1
59246-PECL,Rasolofoson Miangaly Finaritra Tovo Andry,Mahajanga,School_31,admis,passable,A2
10309-DLRI,Rakotomamonjy Miangaly Haja Fitiavana,Mananjary,School_84,admis,bien,A1
76055-ZZIV,Rasolofo Hery Miangaly Fitiavana Hasina,Toliara,School_1,non admis,très bien,D
73868-VPGW,Randria Rina Fanilo,Antananarivo,School_69,admis,passable,OSE
74586-YAYQ,Rajaonarison Soa Fitiavana,Mahajanga,School_9,admis,passable,C
93325-CTKR,Rajaonarison Tiana Finaritra,Mahajanga,School_38,admis,passable,A2
85785-QFNG,Raharimanana Tojo Soa Tiana,Antsirabe,School_64,non admis,passable,A1
97441-TIHV,Raharimanana Mamy Finaritra,Fianarantsoa,School_22,admis,passable,A1
60622-DSEF,Raharinaivo Hasina Haja Fanilo Rina,Antsiranana,School_58,non admis,passable,A2
17218-BORC,Rasolofoson Herilala Rina Andry,Mahajanga,School_16,admis,passable,A1
31304-CDKJ,Rakotoarisoa Hasina Herilala Haja Andry,Mahajanga,School_32,admis,très bien,A2
89445-WZPO,Rakotomamonjy Fanilo Tojo Andry Hery,Toamasina,School_70,admis,passable,A1
70104-MKUJ,Rakotoarisoa Hasina Mamy Tovo,Antsiranana,School_5,admis,passable,A2
46657-ZVYX,Rajaonarison Miangaly Mamy,Antananarivo,School_80,admis,très bien,OSE
71050-RJOK,Raharinaivo Soa Rina,Toamasina,School_41,non admis,passable,D
57050-MNKX,Rakotomamonjy Tovo Herilala Andry Finaritra,Toliara,School_36,admis,bien,A2
44033-LUFD,Randria Andry Miangaly,Fianarantsoa,School_56,non admis,passable,D
40236-JDTW,Andrianarivo Soa Mamy Haja,Toliara,School_44,non admis,passable,L
98269-OGHS,Rasolofo Tovo Finaritra,Antsirabe,School_27,non admis,passable,L
98852-EILI,Randria Haja Mamy Tiana Finaritra,Mahajanga,School_39,non admis,passable,A1
28422-RGDK,Rasolofoson Herilala Soa Tiana Mamy,Toamasina,School_81,admis,passable,A1
82430-WBIC,Rajaonarison Miangaly Fanilo,Morondava,School_8,non admis,passable,A1
79919-LQNV,Rajaonarison Soa Tiana Hasina,Ambatondrazaka,School_2,non admis,passable,A1
14309-QFXB,Randria Soa Miangaly,Mahajanga,School_41,non admis,passable,A1
89445-XXUL,Andrianarivo Herilala Tovo Hasina,Mananjary,School_5,non admis,passable,D
11327-NLYJ,Raharinaivo Finaritra Tovo Rina Haja,Toliara,School_95,admis,passable,L
11745-AXYQ,Rasolofo Soa Hasina Fanilo,Toliara,School_4,admis,passable,S
82366-YEJT,Raharinaivo Finaritra Herilala Fanilo,Antananarivo,School_9,admis,passable,D
72223-GIUX,Raharinaivo Tojo Tiana,Mahajanga,School_98,non admis,passable,A2
20314-KREF,Raharinaivo Mamy Herilala Hasina Miangaly,Ambatondrazaka,School_76,admis,passable,A2
34904-QVYM,Rakotomamonjy Fanilo Herilala Haja,Toamasina,School_28,admis,passable,A1
38776-AZSB,Rasolofoson Tojo Miangaly Fitiavana,Antsiranana,School_72,non admis,assez bien,C
73314-EQYT,Rakotoarisoa Soa Tiana,Antsirabe,School_89,admis,passable,OSE
36709-UZEN,Raharinaivo Fanilo Hery Andry,Morondava,School_86,non admis,passable,A2
58769-MWJR,Rajaonarison Tojo Haja Mamy Rina,Toamasina,School_83,admis,passable,A2
20138-AEZD,Randrianarivelo Mamy Hasina Andry Hery,Toamasina,School_94,admis,assez bien,A1
42916-UZED,Rajaonarison Tovo Herilala,Toamasina,School_20,admis,passable,S
96706-FWYR,Rakotomamonjy Soa Fanilo Tovo,Toamasina,School_38,non admis,passable,A1
95101-GGCH,Raharinaivo Mamy Haja Fanilo,Toamasina,School_84,admis,passable,A2
58830-LRGT,Randria Hery Finaritra,Antsirabe,School_46,non admis,passable,A2
39335-BADE,Randrianarivelo Fanilo Hasina,Antsirabe,School_14,admis,passable,A2
19217-TNPN,Andrianarivo Hasina Tovo Soa Finaritra,Fianarantsoa,School_99,non admis,passable,A2
74836-SZOV,Raharimanana Mamy Andry,Mahajanga,School_82,admis,passable,A2
90417-ZEUV,Raharinaivo Miangaly Mamy Haja Soa,Antananarivo,School_34,non admis,passable,C
61511-IVVE,Randrianarivelo Haja Miangaly Soa Mamy,Antananarivo,School_33,non admis,passable,S
21125-DSFA,Rasolofoson Finaritra Hasina,Ambatondrazaka,School_43,non admis,passable,A1
51061-QEKZ,Rakotomamonjy Hasina Tiana,Toamasina,School_79,admis,passable,D
95137-MCFT,Rajaonarison Herilala Hasina Rina Fanilo,Toamasina,School_7,admis,bien,A2
51292-LHXB,Raharimanana Haja Rina Hasina Herilala,Mananjary,School_19,non admis,passable,A1
18201-SWXM,Randrianarivelo Tovo Fanilo,Antsirabe,School_41,non admis,assez bien,A2
61948-DZTP,Rasolofoson Fanilo Herilala Tojo Miangaly,Ambatondrazaka,School_63,non admis,bien,A2
34598-MYHP,Andrianarivo Tovo Finaritra Soa Hery,Toamasina,School_36,non admis,passable,A2
45899-OOJM,Andrianarivo Rina Fitiavana Hasina,Fianarantsoa,School_82,non admis,passable,A2
28163-ABLO,Raharimanana Mamy Tiana,Farafangana,School_5,non admis,passable,A2
35121-GBLI,Andrianarivo Andry Tojo Finaritra,Toliara,School_38,admis,passable,A2
84052-LLIR,Raharinaivo Soa Hery Fanilo,Antananarivo,School_62,admis,passable,A1
66992-QXYX,Andrianarivo Tiana Tovo Haja Andry,Toliara,School_65,admis,passable,A1
10758-BSLG,Randria Fanilo Tiana,Toliara,School_49,non admis,passable,A2
17401-IDUW,Randrianarivelo Andry Soa Fanilo,Toamasina,School_57,non admis,passable,L
87173-LOYB,Randria Finaritra Haja Tojo Mamy,Toamasina,School_43,admis,passable,A2
77406-UVXE,Andrianarivo Tojo Finaritra Hasina,Toliara,School_1,non admis,bien,A1
35473-AWBQ,Rasolofoson Haja Finaritra,Antsiranana,School_9,admis,passable,A2
35964-DQKR,Raharinaivo Fitiavana Andry Tojo,Farafangana,School_22,non admis,passable,A1
71826-YOVW,Raharimanana Finaritra Herilala,Antananarivo,School_70,admis,passable,A1
96284-CLYK,Randria Fitiavana Mamy Soa Fanilo,Antananarivo,School_64,admis,passable,A2
48748-LLWK,Rasolofoson Tojo Tovo Miangaly,Antsiranana,School_94,non admis,passable,A2
87091-VLNF,Rasolofo Tojo Miangaly Fitiavana,Mananjary,School_2,admis,passable,A1
18797-UQJI,Andrianarivo Mamy Fitiavana Tojo,Fianarantsoa,School_82,admis,bien,C
55839-DNAJ,Rakotoarisoa Finaritra Fitiavana Tovo Miangaly,Toliara,School_21,non admis,passable,A1
85109-BQAE,Raharinaivo Finaritra Soa Herilala,Morondava,School_42,admis,très bien,D
84147-LQEC,Raharimanana Tiana Herilala,Toamasina,School_78,admis,passable,A2
24933-DBHA,Raharinaivo Miangaly Tovo Tojo,Mahajanga,School_59,non admis,passable,A1
35661-VMXU,Randria Soa Mamy,Morondava,School_32,admis,bien,C
49203-MPWZ,Andrianarivo Haja Andry,Antsirabe,School_81,non admis,bien,D
76249-MFVQ,Andrianarivo Tiana Hery Fitiavana Finaritra,Fianarantsoa,School_20,non admis,passable,D
63828-ZDSC,Randrianarivelo Herilala Rina Fanilo,Ambatondrazaka,School_32,non admis,passable,A2
17493-QBOV,Raharinaivo Tovo Herilala Hery Fitiavana,Toliara,School_27,non admis,passable,A1
48824-YVPU,Raharimanana Finaritra Mamy Soa Andry,Toamasina,School_27,non admis,passable,A2
71775-MCHO,Raharimanana Hasina Hery,Antsiranana,School_33,non admis,passable,A1
46707-KPNP,Rasolofo Rina Herilala,Mahajanga,School_55,admis,passable,A2
42423-FVJG,Rakotoarisoa Miangaly Soa,Antsiranana,School_29,admis,passable,A2
53605-HZHI,Raharimanana Tiana Herilala Andry,Antsiranana,School_59,non admis,passable,OSE
98682-YQNV,Rajaonarison Tovo Tojo,Antsirabe,School_83,non admis,passable,C
76182-DKXT,Rajaonarison Tiana Tojo Tovo,Antananarivo,School_61,non admis,très bien,L
61954-BTOL,Randrianarivelo Fitiavana Finaritra Hery Fanilo,Mananjary,School_84,non admis,passable,C
39803-NHOP,Rakotomamonjy Tovo Miangaly,Mahajanga,School_13,admis,passable,A1
42994-AZBW,Rajaonarison Soa Andry,Mananjary,School_79,admis,passable,A1
81158-LGQE,Rakotoarisoa Tojo Rina,Antananarivo,School_45,admis,passable,L
68673-NCTL,Andrianarivo Rina Andry Miangaly Soa,Farafangana,School_31,non admis,passable,A2
74777-DGYE,Rakotomamonjy Miangaly Rina Fitiavana,Mananjary,School_65,admis,assez bien,A2
83871-BYFA,Rakotomamonjy Rina Andry,Fianarantsoa,School_15,non admis,passable,A2
92964-CNMD,Rakotoarisoa Finaritra Tojo,Farafangana,School_47,admis,passable,D
63145-WEXR,Rakotoarisoa Miangaly Fanilo,Fianarantsoa,School_33,admis,très bien,A2
72902-QMLD,Rajaonarison Haja Andry Hasina Tovo,Mananjary,School_72,non admis,passable,A2
88099-BSNO,Rakotoarisoa Soa Tovo Haja,Antananarivo,School_56,admis,passable,A1
86633-KXQD,Rakotoarisoa Miangaly Herilala,Toliara,School_49,non admis,passable,A1
21235-TYMK,Rajaonarison Miangaly Mamy,Fianarantsoa,School_44,non admis,passable,D
48886-JIMB,Rakotomamonjy Finaritra Tovo Andry,Antsirabe,School_36,non admis,passable,A2
87641-KUJN,Raharimanana Fanilo Herilala Hery,Antsirabe,School_96,admis,passable,A2
62918-OVYY,Rakotoarisoa Andry Tiana,Antananarivo,School_4,non admis,passable,D
97943-LDYL,Raharimanana Hery Tojo,Antananarivo,School_75,non admis,passable,A2
40555-ZBFX,Rajaonarison Tojo Mamy Fitiavana,Antananarivo,School_93,non admis,passable,A1
26874-YFRB,Rajaonarison Haja Soa,Antsiranana,School_25,admis,passable,A1
48206-JQLU,Randrianarivelo Haja Andry Finaritra Miangaly,Morondava,School_15,non admis,passable,D
43215-WFIQ,Raharinaivo Tojo Finaritra Fitiavana Hery,Toliara,School_45,non admis,passable,A1
76067-GKDX,Rasolofoson Mamy Rina Fitiavana Haja,Morondava,School_63,non admis,bien,D
48535-TLMT,Randria Herilala Mamy,Antananarivo,School_3,non admis,passable,A1
73318-VANQ,Randria Haja Tiana,Fianarantsoa,School_89,non admis,passable,A2
20863-AOUI,Rasolofoson Herilala Soa Rina,Ambatondrazaka,School_30,admis,passable,A2
73596-QQWF,Randrianarivelo Tovo Soa,Morondava,School_33,admis,bien,A2
85462-ALRZ,Randrianarivelo Andry Miangaly Tiana Fanilo,Fianarantsoa,School_25,non admis,passable,A2
27947-QCSH,Raharinaivo Mamy Fanilo Herilala,Antsirabe,School_70,admis,passable,A1
49159-NNPI,Randrianarivelo Herilala Finaritra,Antsirabe,School_3,admis,passable,A1
77202-FORK,Randria Rina Fitiavana,Farafangana,School_93,admis,passable,S
89282-RHIN,Rajaonarison Fitiavana Hasina Andry Fanilo,Morondava,School_94,admis,passable,S
29571-YJYT,Rakotoarisoa Tojo Tiana Soa Haja,Morondava,School_7,admis,passable,A2
63415-AKSH,Raharimanana Tojo Miangaly Fitiavana,Morondava,School_56,admis,passable,A1
62931-QXYD,Rakotomamonjy Hery Haja,Mahajanga,School_80,non admis,passable,C
71375-RDEC,Rakotoarisoa Finaritra Hasina,Toamasina,School_65,non admis,bien,A2
14723-FZDK,Andrianarivo Fitiavana Hasina Andry,Toliara,School_75,admis,passable,S
61789-GVJR,Rasolofoson Finaritra Rina Hasina,Antananarivo,School_88,non admis,passable,A1
38482-WYSZ,Randrianarivelo Finaritra Hasina,Antananarivo,School_20,non admis,passable,L
91315-UFYX,Rakotomamonjy Hery Rina,Farafangana,School_8,admis,bien,C
62783-WFCL,Rasolofoson Mamy Rina,Mahajanga,School_7,admis,passable,A2
91933-PNAV,Randria Hasina Miangaly Tovo,Mananjary,School_88,non admis,bien,S
62414-EJSO,Rakotoarisoa Tojo Tovo,Ambatondrazaka,School_49,admis,passable,D
67120-MIWW,Rajaonarison Tojo Tovo Mamy Tiana,Morondava,School_21,non admis,bien,A2
98418-RGEK,Rakotoarisoa Mamy Fanilo Miangaly Herilala,Ambatondrazaka,School_58,non admis,passable,A1
65963-BPBZ,Raharinaivo Tiana Tovo,Toamasina,School_35,non admis,passable,A1
11097-FQGQ,Raharinaivo Hasina Fitiavana,Toliara,School_27,non admis,passable,L
25194-FCEG,Rakotoarisoa Miangaly Andry Tovo,Morondava,School_81,admis,assez bien,C
14564-RSGG,Rakotoarisoa Fanilo Miangaly,Mananjary,School_92,non admis,passable,A2
25633-SECA,Rasolofoson Tovo Fitiavana Tojo Finaritra,Toliara,School_98,non admis,assez bien,A1
76422-RDOJ,Raharimanana Hasina Mamy Finaritra Soa,Fianarantsoa,School_100,non admis,passable,S
10665-ZCQE,Randrianarivelo Rina Miangaly Hery Hasina,Morondava,School_75,non admis,bien,A1
16672-RBJG,Rakotoarisoa Tovo Andry,Antsirabe,School_70,non admis,passable,A1
70205-PBSI,Rasolofoson Fitiavana Hasina Soa Herilala,Antsiranana,School_19,admis,passable,S
36684-ZMOY,Raharinaivo Soa Miangaly,Farafangana,School_36,non admis,passable,OSE
30470-LBLL,Raharimanana Herilala Hery Soa,Antananarivo,School_62,admis,passable,D
54689-ZYBB,Andrianarivo Tiana Hasina Fanilo,Toamasina,School_6,non admis,passable,A1
65213-GNGG,Rajaonarison Herilala Tojo Finaritra Andry,Mananjary,School_29,admis,passable,C
24035-FXLR,Randrianarivelo Herilala Tojo,Mahajanga,School_42,admis,bien,C
91127-TNQH,Rajaonarison Herilala Soa Tiana,Morondava,School_26,admis,passable,A2
83255-CGAR,Randria Hery Fitiavana Finaritra Fanilo,Toamasina,School_34,admis,passable,A2
37109-UGHF,Randria Soa Herilala Tojo Haja,Morondava,School_92,non admis,passable,A1
21220-WCDL,Randria Rina Fitiavana Hasina Haja,Mahajanga,School_93,admis,assez bien,A1
36564-PEGQ,Rakotomamonjy Hery Herilala Tojo,Antsiranana,School_57,admis,passable,A2
39078-VAJL,Rasolofoson Soa Miangaly,Fianarantsoa,School_29,non admis,passable,A2
85137-CXCN,Raharinaivo Soa Tiana Haja,Farafangana,School_69,non admis,passable,A1
64270-WZPR,Rakotomamonjy Miangaly Fanilo Rina Finaritra,Ambatondrazaka,School_59,non admis,passable,A1
28537-GIBS,Rasolofoson Fanilo Mamy,Toamasina,School_3,non admis,passable,A2
75952-YAWM,Rakotomamonjy Fanilo Mamy Fitiavana,Ambatondrazaka,School_28,admis,bien,A2
56558-WYYP,Rasolofoson Soa Fanilo Herilala Hasina,Farafangana,School_36,admis,bien,A2
50938-AMMB,Rakotomamonjy Tojo Fanilo Rina Miangaly,Antsirabe,School_37,non admis,passable,D
90582-EOYK,Rakotoarisoa Fanilo Herilala,Antsirabe,School_75,admis,passable,C
28246-EFKP,Raharimanana Rina Tovo,Ambatondrazaka,School_47,admis,passable,A2
69342-WVHE,Raharimanana Fanilo Finaritra Hasina,Antsirabe,School_7,admis,passable,A2
66993-UKYV,Randria Soa Finaritra Mamy,Antsiranana,School_77,admis,passable,S
36237-YLWW,Andrianarivo Tojo Herilala Hery Hasina,Toamasina,School_87,non admis,passable,S
54683-DTAP,Randria Tiana Mamy Tojo Tovo,Morondava,School_16,non admis,passable,L
42034-XFCG,Raharimanana Andry Hery,Toliara,School_27,non admis,passable,A1
99857-YCOE,Rasolofo Andry Hasina Fitiavana Tovo,Morondava,School_76,admis,passable,C
24718-TWBK,Randria Fanilo Andry,Toliara,School_18,admis,bien,D
79360-RETW,Raharimanana Fanilo Andry Hery Tojo,Mahajanga,School_52,non admis,passable,A2
38161-ZZBI,Rajaonarison Fitiavana Hasina Herilala Soa,Antsirabe,School_15,non admis,passable,A1
66556-WOBS,Rasolofo Tovo Fanilo Andry,Fianarantsoa,School_33,non admis,passable,A1
48386-FVJO,Randria Fanilo Hasina,Antananarivo,School_60,non admis,passable,C
92936-SAGG,Randria Finaritra Soa,Morondava,School_29,non admis,passable,A1
48630-NFLY,Rakotoarisoa Andry Soa Tojo,Toamasina,School_94,non admis,passable,A2
73183-TLGA,Raharimanana Herilala Haja Fitiavana Fanilo,Antsiranana,School_96,non admis,passable,A1
14376-IZYY,Rakotomamonjy Haja Hery,Toliara,School_47,admis,passable,A2
56262-IOVV,Andrianarivo Miangaly Fanilo,Antsirabe,School_21,admis,passable,S
29347-VAEU,Andrianarivo Miangaly Andry Rina Finaritra,Morondava,School_91,admis,passable,A2
18041-THNB,Raharimanana Soa Andry Tiana Fitiavana,Toliara,School_30,admis,passable,A1
71399-LMJV,Rasolofo Herilala Mamy Andry Tovo,Farafangana,School_14,non admis,très bien,C
96694-OHMO,Raharimanana Hasina Tiana Tojo Hery,Morondava,School_27,admis,passable,OSE
14907-RGDC,Raharimanana Hasina Finaritra Fitiavana Tojo,Fianarantsoa,School_60,non admis,très bien,A2
75293-IJZI,Rakotoarisoa Fanilo Mamy,Farafangana,School_6,admis,bien,A2
60540-VAXS,Rasolofoson Fanilo Andry Herilala Finaritra,Farafangana,School_100,non admis,passable,A1
42380-JJAO,Rasolofoson Herilala Haja,Morondava,School_72,admis,passable,S
76417-NJSQ,Rakotoarisoa Soa Mamy Tovo,Morondava,School_31,non admis,passable,S
23684-UWLE,Randrianarivelo Mamy Tojo Fanilo,Antananarivo,School_76,non admis,passable,A2
29148-SRAH,Rasolofo Finaritra Fanilo Tiana,Farafangana,School_30,non admis,passable,A2
51162-URVR,Rakotoarisoa Miangaly Fitiavana,Antsirabe,School_92,non admis,passable,A1
61825-HJPF,Raharinaivo Tojo Fanilo Hasina Andry,Ambatondrazaka,School_84,non admis,passable,A2
20258-HLOL,Rakotomamonjy Rina Tojo,Morondava,School_62,non admis,passable,A1
57117-VTOK,Rakotoarisoa Finaritra Mamy Herilala,Morondava,School_20,non admis,passable,A2
20832-KKCX,Randria Fitiavana Herilala Soa,Antsiranana,School_93,non admis,très bien,C
44971-WBBT,Rasolofoson Hery Mamy Miangaly,Toliara,School_10,admis,passable,A1
56105-XPZC,Rasolofo Fitiavana Miangaly Tovo Mamy,Antsirabe,School_16,non admis,passable,A1
12145-BXDX,Rasolofo Fitiavana Finaritra,Toamasina,School_68,non admis,passable,C
34773-TFXL,Randria Mamy Hery Herilala,Fianarantsoa,School_12,non admis,passable,A2
88884-BFQV,Raharinaivo Hasina Tovo Haja,Antsirabe,School_28,admis,passable,OSE
24296-IPUI,Rakotomamonjy Tojo Mamy,Morondava,School_1,non admis,passable,C
39432-LEFF,Rakotomamonjy Tiana Haja Fanilo,Mahajanga,School_20,admis,très bien,A2
98728-UINJ,Raharimanana Hery Fitiavana Finaritra Tojo,Fianarantsoa,School_61,admis,passable,A1
65558-VUER,Rajaonarison Fitiavana Herilala Mamy,Mananjary,School_29,admis,passable,A1
75913-NBMR,Randrianarivelo Miangaly Herilala,Antananarivo,School_80,non admis,bien,A1
55630-UMGK,Rasolofo Herilala Andry Tojo,Antsirabe,School_97,non admis,passable,A1
83433-FCRL,Rasolofoson Herilala Fanilo Fitiavana Miangaly,Toliara,School_71,admis,passable,A2
40582-SOKN,Rajaonarison Finaritra Haja Rina Tovo,Mahajanga,School_39,admis,passable,A1
44862-RPBX,Raharimanana Haja Tiana Andry Tojo,Fianarantsoa,School_34,non admis,passable,A1
18365-LTYQ,Rakotoarisoa Tojo Herilala Rina,Toliara,School_69,non admis,assez bien,A1
85099-NSPP,Rasolofo Mamy Miangaly,Morondava,School_48,non admis,passable,S
54335-XNZM,Rasolofoson Rina Miangaly Herilala,Mahajanga,School_38,non admis,passable,A1
96421-SBEH,Randrianarivelo Hasina Miangaly Haja Tovo,Toamasina,School_6,non admis,passable,OSE
75010-ENBA,Rakotomamonjy Rina Fanilo Andry Hery,Toamasina,School_3,non admis,passable,C
76387-ESKT,Rasolofo Herilala Tovo,Fianarantsoa,School_55,non admis,passable,C
53858-BIZD,Rakotoarisoa Hasina Miangaly Finaritra Tovo,Mananjary,School_87,non admis,passable,A2
75279-FRLK,Randrianarivelo Finaritra Fitiavana Fanilo Hasina,Fianarantsoa,School_48,non admis,très bien,A1
22966-OEMY,Rasolofo Hasina Herilala,Antananarivo,School_88,non admis,passable,A2
86136-UUSV,Raharimanana Tojo Hery Mamy,Toamasina,School_59,non admis,passable,S
92661-HBDU,Randria Rina Hasina Fitiavana,Toamasina,School_77,admis,bien,A1
41879-WEDO,Randria Mamy Finaritra Hery,Farafangana,School_13,non admis,passable,A1
71388-AGHZ,Andrianarivo Tiana Andry,Farafangana,School_25,admis,passable,S
37810-QRWR,Rasolofoson Soa Mamy Fanilo Miangaly,Antsiranana,School_71,admis,passable,A2
67646-IVJJ,Randria Herilala Tojo Tovo Fanilo,Antsirabe,School_92,admis,bien,C
68753-TRRJ,Randrianarivelo Tovo Haja Finaritra Mamy,Toliara,School_19,admis,passable,A1
19356-MCXN,Andrianarivo Tojo Andry Finaritra,Toliara,School_90,non admis,passable,A1
74397-FDBO,Raharimanana Miangaly Rina,Antsiranana,School_44,admis,très bien,OSE
31882-HPBU,Randrianarivelo Hery Fitiavana Miangaly Tojo,Mahajanga,School_26,non admis,passable,A2
86839-RPXO,Andrianarivo Tovo Tojo Fitiavana,Ambatondrazaka,School_55,non admis,passable,A2
13505-AXRB,Rakotoarisoa Herilala Tiana Haja Hasina,Antsirabe,School_2,non admis,passable,L
94043-AROR,Rakotoarisoa Tojo Tovo Mamy,Ambatondrazaka,School_2,non admis,passable,A2
53660-PBDM,Rasolofo Mamy Herilala Hasina,Antananarivo,School_95,non admis,passable,A1
79573-AAVS,Rakotomamonjy Miangaly Hery Fanilo Hasina,Antsiranana,School_16,admis,passable,D
93540-NMTE,Rasolofo Hery Herilala,Antsiranana,School_69,non admis,passable,L
26197-AEXT,Raharinaivo Haja Andry Fanilo,Ambatondrazaka,School_23,non admis,passable,L
46918-UINP,Rasolofo Mamy Herilala Tojo,Ambatondrazaka,School_62,non admis,passable,A2
91336-CVEO,Randrianarivelo Tovo Finaritra Fanilo,Morondava,School_67,admis,passable,C
85465-GNCJ,Andrianarivo Fanilo Tovo,Farafangana,School_68,admis,bien,A1
72457-NZAF,Andrianarivo Tovo Fanilo Hasina,Ambatondrazaka,School_61,non admis,passable,L
50954-MUMK,Rasolofoson Herilala Fitiavana,Toamasina,School_89,non admis,passable,A2
71991-PUIX,Rasolofoson Tojo Hery Fanilo,Mananjary,School_79,admis,passable,A2
67420-BJUX,Rasolofo Hasina Soa,Morondava,School_20,non admis,bien,A1
78991-JAYI,Rajaonarison Hasina Fitiavana Tiana Mamy,Antsiranana,School_10,non admis,bien,A1
91720-DQAQ,Randrianarivelo Soa Hasina,Mahajanga,School_97,admis,passable,A2
99003-URWE,Rakotomamonjy Mamy Finaritra,Toliara,School_9,non admis,passable,A2
26010-NGFS,Rasolofo Mamy Miangaly,Mahajanga,School_30,admis,passable,A1
