matricule,name,cisco,studied_at,observation,mention,option
35831-ISSU,Randria Mamy Tiana,Farafangana,School_63,admis,très bien,A1
99407-XVVD,Rasolofoson Haja Soa Finaritra,Toliara,School_61,non admis,passable,D
43309-HSQW,Rasolofo Tojo Rina Hery Finaritra,Ambatondrazaka,School_87,non admis,passable,A2
59278-UWRM,Rasolofoson Rina Fitiavana Hery Fanilo,Antsiranana,School_75,non admis,passable,A1
33550-LBHD,Rajaonarison Hasina Hery Miangaly Tiana,Antsiranana,School_99,non admis,passable,S
31699-XNAI,Raharinaivo Fanilo Tiana,Ambatondrazaka,School_73,admis,bien,C
25762-BFZB,Rakotoarisoa Fitiavana Fanilo Tiana,Toliara,School_73,non admis,passable,A2
91711-OMQP,Rasolofoson Fanilo Soa,Fianarantsoa,School_45,admis,passable,D
18857-MCSU,Rasolofo Fanilo Fitiavana Tojo,Toliara,School_28,non admis,passable,A2
67872-ENJK,Rasolofo Hasina Hery,Farafangana,School_55,admis,passable,A2
40792-ZPLA,Rasolofo Fanilo Haja,Ambatondrazaka,School_86,non admis,passable,A2
11087-AMQO,Rasolofo Mamy Andry,Farafangana,School_68,admis,passable,OSE
57042-LNIF,Andrianarivo Fanilo Tovo,Mananjary,School_18,non admis,passable,C
22825-ZSVX,Randrianarivelo Fitiavana Rina,Fianarantsoa,School_43,admis,passable,A2
95558-NFQB,Rasolofoson Rina Finaritra Hasina Soa,Toamasina,School_44,admis,passable,A2
68259-ZCSX,Randrianarivelo Mamy Haja,Toliara,School_96,non admis,passable,OSE
22055-HUQL,Raharinaivo Hasina Hery Fitiavana,Mananjary,School_54,non admis,passable,S
70580-EKDA,Rajaonarison Hasina Tovo,Fianarantsoa,School_21,admis,passable,A2
41557-GYMG,Randrianarivelo Fanilo Miangaly Hasina,Antsiranana,School_46,non admis,passable,A1
91064-KTST,Andrianarivo Tovo Miangaly Fitiavana,Fianarantsoa,School_89,admis,passable,A1
49485-SPGU,Rajaonarison Finaritra Hery,Toamasina,School_33,admis,passable,A1
29507-OVAI,Randrianarivelo Haja Soa Rina Hery,Antananarivo,School_22,non admis,très bien,L
99823-QHHN,Randria Mamy Hery Rina,Mahajanga,School_64,admis,assez bien,D
77021-FSRQ,Raharinaivo Haja Fitiavana Mamy Tiana,Mananjary,School_49,non admis,passable,A1
84291-LPLO,Rakotoarisoa Hery Mamy Herilala Tiana,Ambatondrazaka,School_11,non admis,passable,D
82189-IHGB,Randrianarivelo Haja Fanilo,Fianarantsoa,School_91,admis,passable,A2
75260-PFFP,Randria Finaritra Tojo Mamy Andry,Morondava,School_27,admis,assez bien,A2
62836-RRAM,Rakotoarisoa Mamy Tovo,Antananarivo,School_60,non admis,passable,C
86870-LPWY,Rasolofoson Herilala Andry,Ambatondrazaka,School_90,admis,passable,A1
48592-CAGG,Rakotoarisoa Miangaly Mamy,Antananarivo,School_30,non admis,passable,A1
26163-ACES,Andrianarivo Haja Fitiavana,Toamasina,School_86,admis,passable,A2
74664-UMEQ,Raharinaivo Tiana Haja Tojo Hasina,Morondava,School_82,non admis,bien,A2
22131-WYVT,Randrianarivelo Hasina Rina Tovo,Mananjary,School_56,admis,passable,A2
36259-WFWY,Randria Rina Finaritra Herilala,Antananarivo,School_1,non admis,très bien,A2
14356-XGQT,Rasolofoson Tovo Fitiavana Hery Soa,Mananjary,School_56,non admis,passable,C
49593-ENIW,Randria Fanilo Hasina Andry Tiana,Morondava,School_49,admis,passable,A2
69582-WKSV,Rasolofoson Fanilo Mamy Fitiavana Tiana,Morondava,School_25,admis,passable,A1
51906-HDUD,Raharimanana Hery Andry Hasina,Antananarivo,School_3,admis,passable,A2
70836-HAJE,Raharinaivo Soa Herilala Fitiavana Rina,Toamasina,School_67,non admis,passable,A1
37643-DCJS,Rasolofo Rina Fanilo,Ambatondrazaka,School_5,admis,passable,S
27968-YFJN,Rasolofoson Tiana Miangaly,Morondava,School_76,admis,assez bien,A2
62464-GTXV,Rakotomamonjy Miangaly Finaritra Mamy Hery,Mahajanga,School_27,non admis,passable,A2
10523-VQIR,Rakotoarisoa Andry Fanilo Finaritra Tojo,Mahajanga,School_18,admis,bien,C
73343-VLMP,Rakotoarisoa Hasina Finaritra,Morondava,School_47,non admis,passable,S
82538-VEZL,Rasolofoson Miangaly Mamy,Fianarantsoa,School_32,non admis,passable,A2
76166-CSWH,Rajaonarison Rina Finaritra Haja Fitiavana,Antananarivo,School_93,admis,passable,A2
87634-VQWW,Randria Fitiavana Soa Tiana Tojo,Antananarivo,School_18,non admis,passable,A1
58503-MCID,Randrianarivelo Hasina Hery Fitiavana Miangaly,Morondava,School_14,admis,passable,C
53073-YKOY,Randrianarivelo Tovo Fanilo Miangaly,Antsirabe,School_25,admis,passable,A2
37594-VWUY,Raharimanana Rina Fitiavana Mamy Herilala,Antsiranana,School_86,admis,bien,L
66175-IDNN,Rajaonarison Andry Fanilo Tojo Haja,Farafangana,School_25,admis,passable,D
81708-IFKP,Rasolofo Tojo Soa Fanilo Fitiavana,Farafangana,School_93,admis,passable,S
43653-YYOB,Rasolofo Finaritra Hery Soa,Farafangana,School_91,non admis,passable,D
47340-VBGR,Andrianarivo Finaritra Miangaly Hery,Toliara,School_100,non admis,passable,A2
71322-IHEL,Rasolofo Soa Fitiavana Finaritra,Antsirabe,School_83,admis,bien,A2
90421-WUDX,Rasolofo Fitiavana Andry Rina Herilala,Mahajanga,School_87,admis,passable,A1
15796-EGMG,Raharimanana Soa Fanilo Haja,Antsiranana,School_36,admis,passable,A2
77769-ISXI,Raharimanana Fitiavana Tovo,Morondava,School_3,non admis,passable,C
41251-TUJW,Rajaonarison Tovo Haja,Toamasina,School_38,admis,passable,C
20957-PAQS,Rasolofoson Miangaly Haja Herilala Tiana,Mananjary,School_3,non admis,passable,A2
89604-CMYM,Randrianarivelo Herilala Mamy Soa Tovo,Toamasina,School_14,non admis,bien,D
90111-XYCY,Rajaonarison Miangaly Hasina Finaritra,Antananarivo,School_67,admis,passable,A2
51760-ZCLE,Rasolofo Fitiavana Soa,Mahajanga,School_72,non admis,passable,D
57421-NKWG,Rajaonarison Fanilo Herilala,Ambatondrazaka,School_74,non admis,passable,A1
52257-CFNO,Rasolofoson Herilala Rina Soa Tovo,Toamasina,School_25,admis,passable,OSE
75166-NJPF,Raharimanana Tovo Fitiavana,Farafangana,School_46,admis,assez bien,A2
72327-PAJP,Andrianarivo Soa Hasina Mamy Hery,Farafangana,School_92,non admis,passable,A1
63163-FFVW,Rakotoarisoa Fitiavana Finaritra,Antsirabe,School_86,non admis,passable,A2
30342-NEYT,Rasolofo Andry Tojo,Morondava,School_44,non admis,très bien,C
24687-YBDD,Raharinaivo Tojo Hery Rina Tiana,Toamasina,School_96,non admis,passable,A2
51824-AJGP,Andrianarivo Hery Tiana Tojo,Antsiranana,School_10,non admis,passable,L
27714-QMDF,Rajaonarison Finaritra Fitiavana Andry Miangaly,Toliara,School_76,non admis,passable,A1
87546-WYPK,Randrianarivelo Fanilo Rina Herilala,Toamasina,School_68,non admis,passable,C
69609-PMCA,Rasolofo Fanilo Andry Mamy Tojo,Fianarantsoa,School_7,admis,passable,A1
51372-ZXYL,Rasolofoson Finaritra Haja Mamy,Farafangana,School_61,non admis,passable,A2
19687-BYFM,Raharimanana Fitiavana Herilala Finaritra Fanilo,Antananarivo,School_31,non admis,passable,C
54709-BUTC,Rasolofoson Tojo Tiana Soa,Mahajanga,School_31,admis,passable,D
22126-SFDE,Rakotomamonjy Soa Tojo,Fianarantsoa,School_25,non admis,passable,A2
13251-RTLQ,Andrianarivo Rina Fanilo,Mahajanga,School_47,admis,passable,D
61597-XYUE,Randrianarivelo Tiana Haja,Antsiranana,School_91,non admis,bien,A2
51328-VZPK,Andrianarivo Rina Finaritra,Mananjary,School_90,non admis,passable,A2
15954-JASN,Randria Tojo Finaritra Fanilo Mamy,Farafangana,School_94,admis,bien,A2
10542-CJFN,Randrianarivelo Tojo Soa Tiana,Antsiranana,School_88,non admis,assez bien,A2
68022-DHCL,Randria Tovo Tiana,Fianarantsoa,School_64,non admis,passable,A1
37029-UCKM,Rasolofoson Finaritra Tovo Haja Fitiavana,Antsirabe,School_92,non admis,passable,L
99653-GOWW,Raharimanana Tojo Haja Herilala,Mahajanga,School_12,non admis,passable,L
33045-SNGU,Rakotoarisoa Tiana Haja Herilala Tovo,Toliara,School_85,non admis,bien,A1
46829-QYCF,Rasolofoson Fitiavana Tiana Haja,Ambatondrazaka,School_64,non admis,passable,A2
69455-CFMD,Rasolofo Herilala Hery Miangaly Andry,Antsirabe,School_87,admis,passable,A1
78717-MATZ,Randrianarivelo Miangaly Hasina,Farafangana,School_26,non admis,passable,C
51986-GBKZ,Rakotoarisoa Haja Fanilo Miangaly,Farafangana,School_32,non admis,passable,A2
19080-IFPB,Rasolofo Tiana Tovo Finaritra Rina,Toliara,School_92,admis,passable,A2
38452-KSAA,Rajaonarison Herilala Soa,Mananjary,School_47,non admis,passable,A1
41366-GGGB,Raharinaivo Fitiavana Hery Hasina Tiana,Fianarantsoa,School_15,non admis,passable,L
69416-DFSF,Rasolofoson Rina Mamy Herilala,Antananarivo,School_30,admis,passable,A2
47487-LOQD,Randrianarivelo Herilala Hery Fanilo,Farafangana,School_47,non admis,bien,C
39832-CRXU,Andrianarivo Hery Tiana Fitiavana,Morondava,School_20,non admis,passable,A2
75742-EASV,Raharinaivo Mamy Hery,Toamasina,School_56,non admis,passable,OSE
59727-GETV,Randrianarivelo Rina Tiana Tovo Herilala,Antsirabe,School_47,non admis,bien,A2
67504-MEIV,Randria Finaritra Herilala Rina Soa,Morondava,School_14,non admis,très bien,L
66615-WVCO,Rajaonarison Hasina Fanilo Tojo Hery,Farafangana,School_54,non admis,passable,OSE
72632-ZFJK,Andrianarivo Mamy Haja Fitiavana Soa,Toliara,School_23,non admis,bien,L
20689-COKQ,Raharimanana Tojo Herilala Rina Haja,Ambatondrazaka,School_38,admis,passable,A1
87617-EPSP,Raharinaivo Tovo Mamy,Mananjary,School_67,non admis,assez bien,A2
18752-GDPK,Randria Tovo Tojo,Toliara,School_20,admis,passable,OSE
35825-BUHK,Rasolofoson Soa Tovo Tojo,Toamasina,School_80,non admis,passable,A1
89117-OOHE,Raharinaivo Hasina Fitiavana,Mananjary,School_70,non admis,assez bien,C
85160-OXOC,Rasolofoson Tojo Herilala Rina Tiana,Toamasina,School_83,admis,passable,A1
16147-MCQM,Rakotoarisoa Hery Andry Tiana,Fianarantsoa,School_33,non admis,bien,A2
34672-YFZA,Randrianarivelo Tovo Tojo,Farafangana,School_73,admis,passable,A1
98617-KGMD,Rasolofoson Hasina Haja Mamy,Toamasina,School_14,non admis,passable,D
80125-GTRG,Rakotoarisoa Rina Tojo Hasina,Fianarantsoa,School_40,non admis,passable,S
58420-JMDG,Rakotoarisoa Andry Finaritra Tiana Tojo,Toamasina,School_25,admis,passable,A2
99557-LRYF,Randrianarivelo Fanilo Herilala Soa,Antananarivo,School_69,non admis,passable,A1
41576-EJGU,Rasolofoson Mamy Hery,Farafangana,School_11,admis,assez bien,C
10970-AXMD,Raharinaivo Andry Tiana Herilala,Toliara,School_96,non admis,passable,A1
27678-BVSR,Raharinaivo Fitiavana Herilala Soa,Ambatondrazaka,School_26,non admis,passable,A1
68794-LMRE,Andrianarivo Rina Mamy Andry Hery,Fianarantsoa,School_75,non admis,passable,A2
86135-KPIX,Raharimanana Andry Tojo Rina,Fianarantsoa,School_65,admis,très bien,A1
59362-RLWB,Randria Tiana Fitiavana,Antsiranana,School_19,non admis,bien,A2
24351-GFYW,Rasolofo Soa Mamy Fitiavana,Antananarivo,School_19,non admis,passable,A2
46946-TLYO,Andrianarivo Miangaly Soa Tiana,Mahajanga,School_79,admis,très bien,A2
22497-BXJD,Raharinaivo Andry Fanilo Tovo,Mahajanga,School_24,non admis,passable,D
25693-HTNM,Randrianarivelo Herilala Miangaly Tiana,Mahajanga,School_53,non admis,bien,L
57968-BFVA,Rasolofo Finaritra Mamy Andry,Toamasina,School_15,non admis,passable,L
22217-RNZS,Rakotoarisoa Tiana Herilala,Toliara,School_91,non admis,passable,A2
58761-GCPY,Rajaonarison Soa Tovo,Antsiranana,School_45,admis,passable,C
97978-FFAN,Rakotomamonjy Hasina Andry Fanilo Miangaly,Toliara,School_94,admis,passable,S
28403-TJCE,Andrianarivo Fanilo Mamy,Antsirabe,School_43,non admis,passable,A1
30137-ILYH,Raharinaivo Fitiavana Finaritra Tovo Haja,Antsirabe,School_53,non admis,passable,C
35229-ZSBV,Rakotoarisoa Fanilo Soa Tovo,Mananjary,School_91,non admis,passable,C
85393-LFOY,Rasolofo Hasina Herilala Haja Mamy,Mahajanga,School_25,non admis,passable,A2
13408-KHHV,Andrianarivo Haja Tovo,Ambatondrazaka,School_26,admis,bien,A2
76596-JCIM,Raharimanana Rina Andry Haja,Ambatondrazaka,School_19,non admis,passable,L
69435-FURB,Randria Tojo Fanilo Andry Hery,Farafangana,School_16,non admis,passable,A2
47435-YVZJ,Rajaonarison Hasina Andry,Antsirabe,School_86,non admis,très bien,A2
45454-JPWO,Rajaonarison Herilala Tiana Tojo Mamy,Antananarivo,School_87,admis,bien,A2
52679-UHUC,Rakotoarisoa Rina Tiana Haja Tojo,Toliara,School_65,admis,passable,A1
23691-YDCM,Rakotoarisoa Hery Rina Tovo Fanilo,Antananarivo,School_80,non admis,passable,D
40655-JETH,Raharimanana Fanilo Hasina Hery,Farafangana,School_41,non admis,passable,A2
43011-DDRO,Randria Andry Tovo Finaritra Tiana,Antananarivo,School_98,admis,passable,D
69391-QVEF,Raharimanana Andry Hery Haja Rina,Mahajanga,School_17,admis,passable,A2
41975-RXPY,Randrianarivelo Herilala Soa Hery Tovo,Farafangana,School_6,admis,passable,A2
15630-RZKF,Randrianarivelo Hasina Finaritra Herilala Tovo,Fianarantsoa,School_37,non admis,passable,A2
85703-JHRR,Raharimanana Tojo Soa Tovo Andry,Ambatondrazaka,School_68,non admis,passable,A2
33617-HJJP,Andrianarivo Tojo Finaritra Tiana,Fianarantsoa,School_43,admis,passable,C
51528-VRWO,Rakotomamonjy Rina Mamy Hery,Antsiranana,School_33,admis,passable,C
16974-BVGK,Rasolofoson Tovo Hasina Andry,Fianarantsoa,School_14,non admis,passable,D
76670-LNEP,Rakotomamonjy Herilala Tiana,Antsiranana,School_79,non admis,passable,A2
41262-RJHI,Rasolofo Herilala Tojo Tovo,Farafangana,School_36,non admis,passable,A2
22930-MKGB,Raharinaivo Finaritra Herilala,Antananarivo,School_86,non admis,passable,C
24753-AAJC,Randrianarivelo Hasina Mamy Fanilo Tovo,Antananarivo,School_4,non admis,passable,C
31982-MLFS,Rajaonarison Miangaly Tojo Mamy,Antananarivo,School_14,non admis,passable,A1
74373-ZRMN,Randrianarivelo Tojo Fanilo Hasina Mamy,Farafangana,School_44,non admis,passable,OSE
73233-TPYV,Rasolofo Andry Fitiavana Tovo,Antsiranana,School_87,non admis,passable,C
54520-UQHC,Andrianarivo Andry Herilala,Ambatondrazaka,School_9,admis,passable,A2
84178-QNSL,Rasolofo Fanilo Hery,Mananjary,School_90,non admis,passable,A2
81968-PPSS,Rasolofo Haja Miangaly,Mahajanga,School_63,admis,passable,A2
77730-WVMG,Rasolofoson Mamy Tojo Miangaly,Farafangana,School_64,admis,passable,A2
15236-QOTJ,Rakotoarisoa Hery Tiana Tojo Miangaly,Toliara,School_12,non admis,très bien,A2
43602-TPFK,Rajaonarison Hery Finaritra Haja Mamy,Farafangana,School_90,non admis,bien,OSE
55345-XPBP,Rasolofoson Hery Rina,Morondava,School_5,non admis,passable,C
67849-FBXX,Rasolofo Finaritra Tojo Mamy,Fianarantsoa,School_93,non admis,passable,A2
35798-PNVK,Rakotoarisoa Fanilo Tovo Finaritra Hasina,Antsirabe,School_87,non admis,passable,A2
51078-AFTB,Raharinaivo Mamy Rina,Toamasina,School_1,admis,passable,A2
19148-ODRP,Randria Tovo Fanilo Rina,Morondava,School_42,admis,passable,A2
17474-GYPZ,Andrianarivo Hasina Tovo,Fianarantsoa,School_5,non admis,passable,S
10866-WRZG,Rasolofoson Herilala Hery Tiana Soa,Farafangana,School_76,admis,passable,C
85314-LPZB,Rakotoarisoa Miangaly Tiana Haja,Antsirabe,School_69,non admis,bien,A1
93566-SEFW,Andrianarivo Rina Fanilo Miangaly,Antananarivo,School_62,admis,passable,A1
12518-XMED,Rajaonarison Andry Haja Fanilo Tojo,Antsirabe,School_85,non admis,assez bien,A1
65265-NOVN,Rasolofo Tojo Miangaly Hery Rina,Ambatondrazaka,School_68,non admis,passable,OSE
99741-XSJU,Rasolofo Haja Tiana Andry,Farafangana,School_61,admis,passable,D
21217-GJNP,Raharimanana Rina Fanilo Andry,Fianarantsoa,School_33,non admis,passable,A2
84702-REEJ,Rasolofoson Hasina Fitiavana Tojo Hery,Antananarivo,School_7,admis,passable,A1
24294-OHLY,Rasolofo Fitiavana Hery Tojo Miangaly,Toliara,School_57,admis,passable,A1
64006-TUKA,Rakotoarisoa Finaritra Herilala Andry Miangaly,Antananarivo,School_29,non admis,très bien,A1
56790-QQVO,Rakotomamonjy Fitiavana Mamy Tovo,Ambatondrazaka,School_98,non admis,passable,A2
34112-ODIW,Rasolofoson Herilala Fanilo Tovo Mamy,Toamasina,School_3,non admis,très bien,A1
66511-DUZR,Rasolofoson Fanilo Rina Haja Fitiavana,Mananjary,School_62,admis,passable,A1
57411-QZNM,Andrianarivo Tiana Hery Tojo,Toamasina,School_94,admis,passable,A1
26262-DSBJ,Raharinaivo Herilala Finaritra Miangaly,Farafangana,School_90,admis,passable,A2
87914-HHCQ,Randrianarivelo Herilala Finaritra Hasina Tojo,Ambatondrazaka,School_49,non admis,bien,C
33963-FNRY,Rajaonarison Finaritra Soa Hasina,Ambatondrazaka,School_90,admis,passable,A1
72813-JIJF,Rajaonarison Tojo Soa Tiana,Ambatondrazaka,School_85,non admis,bien,L
44989-XMMK,Raharimanana Rina Fitiavana,Antananarivo,School_78,admis,passable,D
92258-IQVW,Rajaonarison Finaritra Fanilo,Ambatondrazaka,School_94,non admis,bien,OSE
36175-ESVU,Rakotomamonjy Finaritra Tiana,Ambatondrazaka,School_86,admis,passable,A2
96665-GYVU,Rajaonarison Soa Fitiavana Finaritra,Antsirabe,School_28,non admis,passable,A2
97471-DCPT,Rakotomamonjy Hasina Mamy,Antananarivo,School_58,admis,passable,A2
47832-BBMG,Randria Soa Tovo Andry Fanilo,Fianarantsoa,School_17,non admis,passable,A1
84578-JIBA,Rakotoarisoa Herilala Mamy,Toliara,School_94,non admis,passable,S
82847-WAPH,Raharimanana Hery Herilala Tovo,Toamasina,School_57,non admis,passable,D
60908-UNWQ,Raharimanana Soa Fanilo Mamy,Toliara,School_31,admis,passable,OSE
63081-RDJE,Rakotoarisoa Mamy Finaritra Tiana,Antsirabe,School_40,non admis,passable,OSE
27260-HDQG,Raharimanana Hery Tojo Rina Soa,Mahajanga,School_15,non admis,assez bien,C
64537-LTQW,Rakotoarisoa Hasina Herilala,Ambatondrazaka,School_74,admis,passable,A2
50253-LSUE,Raharinaivo Soa Tovo Rina Finaritra,Mahajanga,School_46,non admis,passable,D
42575-TDWX,Rasolofo Hasina Haja Fitiavana Herilala,Ambatondrazaka,School_85,admis,bien,A1
18522-MAYH,Rasolofo Hasina Andry,Mahajanga,School_94,admis,passable,S
48869-XESI,Randria Fitiavana Soa Hasina,Toliara,School_80,admis,bien,A1
15139-CCQU,Raharimanana Herilala Hasina,Morondava,School_40,non admis,passable,S
51094-SBHA,Raharimanana Tiana Rina Herilala,Farafangana,School_70,non admis,passable,A1
33195-DAUY,Randrianarivelo Mamy Finaritra Andry,Antananarivo,School_20,admis,passable,A2
52310-CDXL,Rakotomamonjy Herilala Miangaly Hasina,Antsiranana,School_86,non admis,bien,A2
25540-NURC,Rasolofo Herilala Fanilo,Antsirabe,School_52,admis,bien,A2
54024-GFIR,Rajaonarison Andry Haja Finaritra,Toamasina,School_43,non admis,très bien,A2
12569-VKTA,Randria Hery Rina,Antsiranana,School_57,non admis,bien,A1
92111-HPBO,Rajaonarison Tovo Finaritra Soa Andry,Mananjary,School_49,non admis,passable,OSE
72104-FVHD,Raharimanana Herilala Rina Andry Haja,Mananjary,School_51,non admis,passable,A1
50711-NMEY,Randria Andry Herilala Miangaly Fitiavana,Toliara,School_89,admis,assez bien,D
29404-OBJM,Rajaonarison Mamy Fanilo Haja,Mananjary,School_78,admis,passable,A2
24675-SAFK,Randrianarivelo Miangaly Hery Herilala Andry,Mananjary,School_85,non admis,passable,C
65116-ZECP,Randria Fitiavana Soa Hasina Rina,Antsirabe,School_42,non admis,passable,A2
20789-QMTG,Randria Miangaly Finaritra Andry,Farafangana,School_80,non admis,passable,A1
75649-STNE,Raharinaivo Herilala Fitiavana Hery Tojo,Mananjary,School_66,non admis,passable,A2
80903-IOWE,Rakotoarisoa Finaritra Fanilo,Antananarivo,School_17,non admis,passable,A1
73763-AFVG,Rakotomamonjy Herilala Hery Fanilo Tovo,Toamasina,School_25,non admis,passable,A2
83787-URPL,Raharinaivo Hasina Haja Tovo,Farafangana,School_72,non admis,passable,A2
64992-VUCE,Raharinaivo Haja Hery,Ambatondrazaka,School_84,admis,bien,A2
19532-RJJV,Rasolofoson Miangaly Soa,Ambatondrazaka,School_68,non admis,passable,A2
61707-MQKN,Raharimanana Rina Hery Tiana Soa,Toamasina,School_48,non admis,passable,D
75528-ZLKA,Rajaonarison Hery Finaritra Rina,Antsirabe,School_11,non admis,passable,L
56708-PZLG,Raharimanana Rina Miangaly Andry Fitiavana,Antsirabe,School_13,non admis,passable,A1
14044-KHEX,Randrianarivelo Soa Tojo Haja,Antsirabe,School_3,non admis,passable,A1
12323-DOOV,Andrianarivo Miangaly Hery,Antsirabe,School_54,non admis,passable,A1
91279-IOOY,Rasolofoson Fanilo Haja,Toamasina,School_42,non admis,passable,A2
76257-AEJK,Randrianarivelo Tojo Tovo Andry Soa,Ambatondrazaka,School_37,admis,passable,A2
45953-ITOH,Rasolofoson Fitiavana Soa Tiana Haja,Toliara,School_20,admis,passable,A1
93994-FJYZ,Raharinaivo Tiana Hasina Rina,Antsiranana,School_28,admis,passable,A2
85385-PIVH,Raharinaivo Mamy Andry Tovo Rina,Farafangana,School_23,non admis,passable,A2
27948-GPHG,Randria Mamy Fitiavana,Mahajanga,School_86,admis,passable,L
51073-LFUC,Randrianarivelo Miangaly Andry Hery Rina,Antsiranana,School_61,non admis,passable,L
97457-FVMW,Rasolofo Miangaly Fitiavana Soa,Antsiranana,School_15,admis,passable,C
82959-NQVP,Rasolofo Tiana Tovo,Antsirabe,School_68,non admis,très bien,A1
49439-RLPA,Raharinaivo Haja Rina,Antsiranana,School_5,non admis,passable,D
28864-TDDB,Randria Hasina Soa Miangaly,Mananjary,School_8,non admis,bien,A2
14097-MVMZ,Raharimanana Tojo Fanilo,Antsirabe,School_40,non admis,passable,S
47200-NIDI,Randria Finaritra Andry Herilala,Toliara,School_21,admis,passable,A1
10043-PKIT,Rasolofoson Tojo Soa,Antananarivo,School_50,non admis,passable,A2
73942-UITN,Rasolofo Miangaly Tojo,Farafangana,School_64,non admis,passable,A2
29043-FSJB,Rakotomamonjy Rina Soa Fitiavana Tiana,Morondava,School_96,non admis,passable,A1
84044-PSLN,Randrianarivelo Hasina Andry Mamy Fanilo,Antsiranana,School_86,admis,bien,A1
54364-HDJC,Rasolofoson Fanilo Hasina Andry,Morondava,School_55,non admis,passable,C
79714-JVUQ,Andrianarivo Hery Fitiavana Tiana,Toliara,School_9,admis,passable,A1
78023-HCKJ,Rakotomamonjy Tiana Hery,Morondava,School_20,non admis,passable,A1
54123-RKAN,Andrianarivo Rina Soa Herilala Tiana,Antsirabe,School_30,non admis,passable,S
90291-SVNB,Rasolofo Rina Tovo,Toliara,School_99,admis,passable,A2
58161-XOVD,Andrianarivo Haja Hasina Tovo Tojo,Antsiranana,School_4,admis,bien,D
70481-PACU,Rasolofoson Haja Rina,Mananjary,School_62,non admis,assez bien,A2
59714-NIHP,Raharimanana Herilala Fitiavana Soa,Morondava,School_59,non admis,passable,A2
95588-CJGF,Randrianarivelo Haja Finaritra Rina,Farafangana,School_70,admis,passable,OSE
76200-UTNC,Raharinaivo Fanilo Fitiavana Rina,Fianarantsoa,School_69,non admis,passable,C
89811-FTYX,Rajaonarison Miangaly Tojo Haja,Toamasina,School_36,admis,très bien,A2
69041-HJFD,Rasolofo Hery Tojo Miangaly,Antsiranana,School_22,non admis,passable,A2
85693-TEMA,Andrianarivo Tojo Tiana,Mananjary,School_69,admis,passable,C
19664-FVMX,Rasolofoson Hery Miangaly,Morondava,School_9,non admis,passable,A1
61132-AAAL,Raharimanana Andry Finaritra,Ambatondrazaka,School_71,non admis,passable,A2
73205-ZIHP,Raharimanana Miangaly Finaritra Tovo,Toliara,School_31,non admis,passable,C
66303-EVQB,Rasolofoson Haja Hery Mamy Herilala,Fianarantsoa,School_94,admis,passable,A1
13362-VANA,Rakotoarisoa Miangaly Tovo,Mananjary,School_11,non admis,passable,A2
95254-LARM,Rasolofo Fanilo Andry Miangaly,Toliara,School_34,admis,passable,A2
45935-UBZZ,Rasolofo Tovo Hery Andry,Mananjary,School_46,admis,bien,A2
91245-TFIG,Randria Fanilo Mamy,Ambatondrazaka,School_82,non admis,passable,A1
65582-DXUX,Randria Miangaly Mamy,Toamasina,School_81,admis,passable,A1
29050-VRLB,Randrianarivelo Miangaly Hasina Fitiavana,Toliara,School_61,non admis,passable,D
23279-BOAQ,Raharinaivo Finaritra Soa Rina,Morondava,School_5,admis,passable,D
10528-TTGY,Rasolofoson Fanilo Soa,Morondava,School_72,admis,passable,A2
47441-MYAJ,Rakotoarisoa Mamy Fanilo Haja Miangaly,Farafangana,School_11,admis,passable,A1
24336-JACY,Randria Haja Herilala Finaritra,Morondava,School_28,non admis,passable,A1
42538-HDAL,Rasolofoson Andry Fanilo Finaritra Rina,Toamasina,School_31,non admis,passable,A1
29295-ELQK,Rasolofo Hasina Andry Tojo,Antsirabe,School_6,admis,passable,A2
92903-YGXU,Randrianarivelo Hasina Tovo Tiana Finaritra,Toliara,School_16,admis,passable,C
57161-NETS,Rasolofo Mamy Finaritra Hasina Herilala,Toliara,School_61,non admis,passable,A2
42137-XLSH,Raharimanana Soa Herilala,Antsirabe,School_5,admis,passable,D
55301-WGRN,Rakotomamonjy Miangaly Hery,Antananarivo,School_82,non admis,passable,A2
41919-JFDR,Rakotoarisoa Soa Tiana,Morondava,School_12,admis,bien,A1
93574-IMSA,Rakotomamonjy Hasina Mamy Tojo Tiana,Antsirabe,School_94,non admis,passable,D
43239-DBKE,Raharinaivo Mamy Herilala Finaritra Tiana,Farafangana,School_31,admis,passable,S
12117-LNFZ,Randrianarivelo Finaritra Tojo Miangaly Haja,Farafangana,School_25,non admis,passable,D
37934-EYBV,Rasolofo Tovo Tojo Rina Fitiavana,Toliara,School_27,admis,passable,A1
79574-FPSV,Rasolofo Soa Tojo,Toliara,School_67,non admis,passable,C
79265-YJZB,Rajaonarison Tovo Herilala,Fianarantsoa,School_74,non admis,passable,A1
64892-WJGR,Randrianarivelo Rina Mamy Finaritra Hery,Toliara,School_8,admis,passable,A1
98215-NCHV,Andrianarivo Haja Andry Soa,Toamasina,School_23,admis,passable,A1
44309-BUAR,Rasolofo Finaritra Miangaly Rina,Mananjary,School_57,admis,très bien,A2
61313-ZAVU,Randrianarivelo Mamy Fitiavana Tovo,Antananarivo,School_28,admis,passable,C
69749-NBIF,Raharimanana Fanilo Andry,Ambatondrazaka,School_53,admis,passable,A1
32600-YVHH,Randria Rina Tiana,Mananjary,School_62,non admis,passable,A2
51290-YWJP,Rakotoarisoa Tiana Finaritra Hasina Rina,Morondava,School_11,admis,assez bien,A2
