matricule,name,cisco,studied_at,observation,mention,option
11695-RCHU,Raharinaivo Tiana Rina,Fianarantsoa,School_18,non admis,passable,S
86990-LXZD,Rasolofoson Hasina Soa Rina Miangaly,Antsiranana,School_61,admis,passable,C
16529-NGWT,Rajaonarison Haja Tovo,Antsiranana,School_36,non admis,passable,A1
40536-MJEI,Randrianarivelo Mamy Hasina,Morondava,School_45,non admis,bien,OSE
58890-PVZY,Rajaonarison Soa Tojo Hery,Mananjary,School_78,admis,passable,S
79290-CZWB,Rajaonarison Tojo Herilala,Antsirabe,School_82,non admis,passable,A1
62694-DFWX,Andrianarivo Mamy Fitiavana,Mananjary,School_75,non admis,passable,A2
94419-WQCB,Raharinaivo Fitiavana Hery Herilala,Antananarivo,School_48,admis,passable,A2
55440-EVII,Raharimanana Hasina Herilala Fitiavana,Antsirabe,School_94,non admis,bien,A1
53747-RQQL,Rasolofoson Hery Tovo,Toamasina,School_78,non admis,passable,A2
60068-XGCJ,Raharinaivo Hasina Fitiavana Tiana Andry,Antananarivo,School_4,non admis,passable,A2
54166-XMHW,Raharinaivo Haja Hasina Tovo,Morondava,School_38,admis,passable,C
71995-CSGI,Rasolofo Mamy Hasina Tiana,Antsirabe,School_43,admis,passable,D
72583-DRFJ,Rasolofo Herilala Miangaly Tojo,Ambatondrazaka,School_73,admis,passable,A2
22357-ZSND,Raharimanana Finaritra Andry,Toliara,School_93,non admis,passable,A1
92250-TNZC,Randria Miangaly Hery Tiana,Mahajanga,School_16,admis,passable,C
26837-WMZG,Rakotoarisoa Soa Fitiavana,Ambatondrazaka,School_15,non admis,passable,A2
88668-SMUE,Raharinaivo Herilala Fitiavana Finaritra,Antsirabe,School_28,admis,passable,D
22783-HCCD,Randria Fanilo Soa Miangaly Finaritra,Ambatondrazaka,School_36,admis,passable,A1
78932-KNPE,Raharimanana Andry Hasina Fanilo,Ambatondrazaka,School_42,non admis,passable,A1
27596-QRLB,Rakotoarisoa Hasina Fitiavana Rina,Antsirabe,School_85,admis,passable,A1
82400-JTPZ,Raharimanana Andry Fitiavana,Antananarivo,School_5,non admis,très bien,A2
31918-HHEW,Rakotomamonjy Hery Tiana Tojo,Toamasina,School_94,non admis,passable,C
18607-EEJR,Rakotoarisoa Hery Soa,Mahajanga,School_31,non admis,passable,A1
22190-BPUZ,Andrianarivo Haja Herilala Tojo Hery,Antsirabe,School_26,non admis,passable,A1
32676-ZPYY,Randrianarivelo Hery Fitiavana,Fianarantsoa,School_92,non admis,bien,C
31761-MXIW,Rakotomamonjy Herilala Rina Andry Hery,Toamasina,School_67,admis,passable,A2
10403-VXHL,Rakotoarisoa Miangaly Herilala,Farafangana,School_68,non admis,très bien,A2
26112-KVYH,Rajaonarison Mamy Hasina,Fianarantsoa,School_90,admis,passable,A2
27798-ZMXI,Rasolofo Miangaly Tiana,Mahajanga,School_18,admis,passable,A2
66218-DFCH,Randria Fanilo Hery,Antsirabe,School_68,admis,passable,A1
14089-SZYJ,Raharimanana Herilala Haja,Mahajanga,School_1,admis,passable,A1
76178-YJRL,Rajaonarison Fitiavana Tojo Soa Miangaly,Antananarivo,School_97,admis,bien,C
71190-GYRB,Randria Fanilo Haja Miangaly,Mahajanga,School_51,non admis,passable,A2
93564-YPGL,Andrianarivo Herilala Hery,Antsiranana,School_3,non admis,passable,C
54246-PWPU,Rajaonarison Fitiavana Haja Fanilo Tovo,Toamasina,School_44,admis,passable,C
45676-CQJJ,Raharimanana Rina Hasina,Morondava,School_82,non admis,passable,L
79016-UKNS,Rasolofo Haja Fitiavana Soa,Mahajanga,School_64,admis,passable,A2
19679-WDEJ,Rasolofoson Hasina Tiana,Fianarantsoa,School_17,non admis,passable,A2
61193-ZPFW,Andrianarivo Fanilo Rina Soa Miangaly,Antsirabe,School_32,admis,passable,A2
32988-FZHJ,Rasolofoson Fanilo Hery Herilala Fitiavana,Toamasina,School_3,non admis,passable,A2
83278-NAEA,Raharimanana Hasina Hery,Toamasina,School_19,admis,passable,A1
25042-BMHD,Rakotoarisoa Rina Soa Fanilo Tojo,Morondava,School_42,non admis,bien,L
29242-EOJH,Rajaonarison Miangaly Soa,Toamasina,School_27,admis,passable,D
51395-OLMC,Rasolofoson Andry Finaritra Rina Tiana,Mahajanga,School_86,admis,très bien,A1
65833-IGWM,Andrianarivo Fitiavana Tiana Rina Herilala,Ambatondrazaka,School_62,admis,passable,A1
23645-ASIS,Randrianarivelo Mamy Tojo,Antsiranana,School_15,admis,passable,C
68963-VMQY,Rajaonarison Hasina Fitiavana Finaritra Fanilo,Fianarantsoa,School_14,admis,passable,A1
72428-HDPX,Andrianarivo Rina Tiana Tovo Hasina,Antsirabe,School_73,non admis,passable,A2
29501-OEEZ,Randria Haja Finaritra,Toliara,School_30,non admis,passable,D
92853-GLUG,Raharinaivo Miangaly Soa,Toliara,School_70,non admis,passable,A1
36220-VLTR,Randrianarivelo Hery Rina Fanilo Herilala,Morondava,School_6,admis,très bien,A2
62223-AAHT,Raharimanana Hasina Fanilo,Mananjary,School_1,admis,passable,A2
59786-YKDJ,Randrianarivelo Haja Finaritra Tojo,Antananarivo,School_26,non admis,passable,OSE
42171-QPPB,Raharimanana Haja Andry Fitiavana Mamy,Antananarivo,School_65,admis,passable,A1
79986-EXYD,Rasolofo Tojo Hery,Mananjary,School_62,admis,assez bien,D
76973-YAJR,Raharinaivo Tovo Tiana Hasina,Ambatondrazaka,School_57,non admis,passable,C
76217-IKSN,Rasolofoson Haja Herilala,Mananjary,School_87,non admis,très bien,A1
12150-LYYW,Rakotomamonjy Finaritra Rina Fitiavana,Antananarivo,School_16,admis,passable,A2
59770-HKUK,Rajaonarison Fanilo Herilala Hasina Finaritra,Antsirabe,School_53,admis,passable,A2
11393-AFKT,Rakotomamonjy Fitiavana Hasina Finaritra,Morondava,School_99,admis,passable,C
39432-INNQ,Randria Andry Tiana,Ambatondrazaka,School_90,non admis,assez bien,A1
95883-CPCN,Raharimanana Tojo Finaritra Mamy Fanilo,Farafangana,School_3,non admis,passable,A2
97015-PFRX,Randria Andry Hery,Fianarantsoa,School_43,non admis,passable,L
24193-OBTV,Andrianarivo Tiana Andry Haja,Toliara,School_18,non admis,passable,A1
52633-PFBR,Randrianarivelo Mamy Tojo,Fianarantsoa,School_37,admis,passable,A1
16979-EONK,Raharimanana Tojo Fanilo Tiana,Toliara,School_69,admis,assez bien,A1
11729-GGFL,Raharinaivo Mamy Fitiavana Fanilo,Fianarantsoa,School_23,non admis,passable,S
16522-HWFZ,Rajaonarison Tojo Herilala Fitiavana,Farafangana,School_20,non admis,passable,C
45434-CUDY,Randria Tovo Hery,Fianarantsoa,School_14,admis,passable,A2
81309-DXYF,Rasolofoson Tojo Mamy,Antsiranana,School_89,admis,passable,C
13426-MGSW,Randria Haja Tiana Miangaly,Antananarivo,School_71,admis,très bien,A2
40578-UYTL,Rasolofoson Herilala Fitiavana,Ambatondrazaka,School_64,non admis,passable,A2
43511-FUHU,Raharimanana Andry Tovo Tojo,Ambatondrazaka,School_66,non admis,passable,A2
39358-WDQI,Rajaonarison Mamy Andry,Antsiranana,School_84,non admis,très bien,L
10281-BGXL,Randrianarivelo Finaritra Hasina,Mananjary,School_17,non admis,bien,D
18818-FYEQ,Rasolofoson Hasina Mamy Rina Soa,Farafangana,School_46,admis,bien,S
80297-JDGC,Andrianarivo Herilala Miangaly Fanilo,Morondava,School_30,admis,passable,A2
69317-OULV,Rakotoarisoa Fanilo Haja Herilala,Toliara,School_87,non admis,passable,A2
82222-IQSE,Rakotomamonjy Finaritra Hery Fitiavana Haja,Antsirabe,School_65,admis,bien,A2
65293-LFXU,Raharimanana Tovo Tiana,Mananjary,School_28,admis,très bien,A2
37341-BKWP,Raharinaivo Finaritra Hasina Mamy Tovo,Morondava,School_10,non admis,passable,A1
74390-TPVK,Randrianarivelo Finaritra Tovo Hery Tojo,Antsirabe,School_22,non admis,passable,A1
31874-AGTO,Rajaonarison Rina Tojo Tovo Hery,Antananarivo,School_37,non admis,passable,A2
54480-MVFV,Randrianarivelo Haja Mamy Fanilo,Antsirabe,School_48,non admis,passable,C
27756-NMAY,Andrianarivo Haja Rina Tojo,Antsiranana,School_42,admis,très bien,A1
97595-TOWF,Rakotoarisoa Finaritra Hery Haja,Farafangana,School_82,non admis,passable,A2
25833-YNFU,Rakotomamonjy Soa Hasina,Toamasina,School_18,admis,passable,L
28294-MVWJ,Rakotoarisoa Herilala Tiana,Fianarantsoa,School_1,non admis,passable,A1
50834-WIXL,Rakotomamonjy Hasina Rina,Antsiranana,School_30,admis,passable,A2
88662-OTVJ,Raharimanana Hasina Rina Finaritra Tojo,Toamasina,School_70,admis,passable,A2
11796-FFPJ,Rasolofoson Herilala Andry Fitiavana Tiana,Antsirabe,School_72,non admis,passable,OSE
76272-GJMW,Raharimanana Andry Miangaly,Fianarantsoa,School_78,admis,passable,A2
47775-NRTL,Raharimanana Haja Fitiavana Fanilo,Fianarantsoa,School_52,admis,passable,S
32672-YAXK,Randria Rina Miangaly Andry,Antsirabe,School_81,admis,passable,A2
64541-ZNOW,Raharinaivo Rina Andry Soa,Mananjary,School_44,non admis,passable,C
72069-EHTW,Rasolofoson Herilala Haja,Farafangana,School_84,admis,bien,A1
28992-ZSYW,Randrianarivelo Andry Mamy,Mananjary,School_60,non admis,passable,A2
72407-HGXS,Rasolofo Fanilo Tovo Hasina Rina,Toliara,School_65,admis,passable,A2
72271-JTDU,Andrianarivo Hasina Miangaly Tiana Herilala,Toliara,School_22,admis,passable,A1
53706-BWUD,Rasolofoson Haja Rina,Mahajanga,School_49,admis,passable,A1
15465-LPCX,Raharinaivo Rina Hery Mamy,Antananarivo,School_1,admis,passable,S
77953-CFRU,Raharimanana Haja Andry Mamy,Fianarantsoa,School_39,non admis,très bien,A1
72212-DKLD,Raharimanana Herilala Tovo Fanilo,Fianarantsoa,School_100,non admis,passable,A1
24523-KJTR,Raharimanana Finaritra Haja Tojo Herilala,Toliara,School_2,non admis,bien,C
82148-PXNP,Rajaonarison Miangaly Fitiavana,Antsirabe,School_43,admis,assez bien,A2
89312-XEOI,Randria Andry Mamy Fitiavana,Morondava,School_71,admis,assez bien,A1
51706-EFOP,Raharimanana Hery Hasina,Toamasina,School_57,admis,passable,A2
71332-QXHJ,Rasolofoson Tiana Rina Hasina,Mahajanga,School_73,non admis,passable,S
80378-SHAP,Raharinaivo Tojo Miangaly,Antananarivo,School_44,non admis,passable,A1
33580-BWLU,Raharinaivo Miangaly Herilala,Antananarivo,School_63,non admis,très bien,OSE
89200-ONYO,Andrianarivo Hasina Fanilo,Mahajanga,School_31,admis,passable,A1
67081-PTTH,Rajaonarison Mamy Finaritra,Fianarantsoa,School_51,non admis,passable,A2
18833-ZHHU,Randria Soa Mamy,Ambatondrazaka,School_100,non admis,passable,A2
54700-GQOV,Rasolofo Miangaly Tiana Haja,Toamasina,School_55,non admis,passable,A1
48892-ZHZM,Rajaonarison Tojo Hasina Fitiavana,Toamasina,School_94,admis,passable,A1
88110-DRBZ,Randria Mamy Finaritra Haja Hery,Antsiranana,School_51,non admis,bien,L
96523-AYOV,Raharinaivo Hasina Miangaly Fanilo Hery,Antsirabe,School_12,admis,passable,A1
33061-QZQX,Rasolofoson Fitiavana Hasina Mamy,Mahajanga,School_57,non admis,passable,A2
47248-BQJZ,Rasolofo Tojo Hery Mamy Fanilo,Toliara,School_32,admis,passable,D
49408-POKB,Andrianarivo Tiana Soa,Antsirabe,School_12,non admis,passable,A2
88133-LRZA,Andrianarivo Miangaly Mamy,Mananjary,School_99,admis,bien,A2
68689-BGJL,Rakotoarisoa Hery Fitiavana Hasina,Mananjary,School_62,non admis,passable,C
43662-UTJK,Rakotomamonjy Tiana Tojo Finaritra,Fianarantsoa,School_72,admis,passable,OSE
93286-CECA,Rasolofo Herilala Tiana Finaritra Tojo,Morondava,School_31,non admis,passable,A1
28647-VVOM,Rasolofo Haja Soa,Antananarivo,School_77,admis,bien,A2
16331-GUIY,Rasolofo Tiana Finaritra Tovo,Fianarantsoa,School_100,admis,bien,C
37835-LCJJ,Raharimanana Tojo Andry Haja Fitiavana,Farafangana,School_98,non admis,passable,D
82522-ZWBO,Rasolofoson Fanilo Rina Fitiavana Andry,Antsiranana,School_54,non admis,passable,A1
69409-TKWL,Rajaonarison Herilala Hasina Miangaly Finaritra,Antsirabe,School_97,admis,bien,A2
98451-UTLX,Rakotoarisoa Tiana Haja,Farafangana,School_4,non admis,passable,S
42554-RWUX,Randrianarivelo Soa Haja Fitiavana Rina,Fianarantsoa,School_96,non admis,passable,C
28084-UDBW,Rasolofo Finaritra Tiana,Mahajanga,School_94,non admis,bien,D
48439-FPEQ,Rakotoarisoa Hasina Herilala Finaritra,Morondava,School_64,non admis,passable,A1
83213-PXBR,Rasolofoson Finaritra Fanilo Tovo Soa,Toliara,School_98,non admis,passable,A2
11909-NIXT,Andrianarivo Tiana Fitiavana,Antsiranana,School_95,non admis,passable,D
92830-LBGZ,Raharimanana Tiana Miangaly,Antananarivo,School_71,admis,bien,A1
80785-KYEG,Rajaonarison Miangaly Finaritra Fitiavana,Ambatondrazaka,School_37,admis,très bien,A2
81910-SDOP,Rasolofo Andry Finaritra Haja Tiana,Farafangana,School_54,non admis,passable,C
58582-EGIA,Raharinaivo Tiana Andry,Mananjary,School_2,non admis,très bien,A1
53495-SZBA,Rakotoarisoa Herilala Haja,Mananjary,School_54,admis,passable,A2
83972-BGMH,Rakotoarisoa Hasina Andry Miangaly,Fianarantsoa,School_43,non admis,passable,A1
10187-GKUP,Raharinaivo Soa Fanilo,Ambatondrazaka,School_57,non admis,passable,A2
37421-JKJK,Rajaonarison Finaritra Tojo Haja Herilala,Morondava,School_7,admis,bien,A1
28201-IUAZ,Rasolofo Soa Fitiavana,Mahajanga,School_61,non admis,passable,A1
18023-YRXN,Randrianarivelo Tojo Fitiavana Herilala Tovo,Toamasina,School_22,admis,très bien,C
53443-CQPV,Randria Tiana Tojo Fitiavana Herilala,Antananarivo,School_93,non admis,bien,A1
91460-EOYX,Rasolofo Andry Mamy Fitiavana Soa,Ambatondrazaka,School_13,non admis,passable,A2
94190-TJVF,Rakotomamonjy Hasina Rina Herilala,Farafangana,School_25,non admis,passable,C
48955-WBCR,Raharinaivo Soa Fitiavana,Toliara,School_37,non admis,passable,A2
65620-YIRZ,Raharinaivo Finaritra Rina Haja Andry,Antsirabe,School_84,non admis,passable,L
76764-NSMA,Rakotoarisoa Mamy Haja Soa,Fianarantsoa,School_17,admis,passable,A1
97590-PGYN,Rajaonarison Fitiavana Tiana,Mahajanga,School_53,non admis,passable,A2
43514-ZYQH,Rasolofo Hery Soa Andry,Toamasina,School_20,non admis,passable,S
86108-JQIZ,Rakotomamonjy Fitiavana Hery Haja Miangaly,Farafangana,School_90,admis,passable,A1
54878-VPOV,Rakotoarisoa Tovo Rina Andry,Mahajanga,School_68,non admis,très bien,A1
69026-WDUJ,Randrianarivelo Haja Tovo,Antsirabe,School_4,admis,passable,A2
18423-GJMN,Raharinaivo Rina Miangaly,Ambatondrazaka,School_18,non admis,passable,A2
28254-TWGS,Rakotoarisoa Rina Herilala Haja,Ambatondrazaka,School_75,admis,passable,A2
53197-RWEQ,Raharinaivo Hery Rina,Toamasina,School_46,non admis,passable,D
96452-DIZM,Rajaonarison Hasina Mamy Miangaly Tovo,Mananjary,School_69,non admis,passable,A2
37602-QSNG,Rasolofo Herilala Mamy Soa Tojo,Toamasina,School_99,non admis,passable,A2
51875-PDCU,Rajaonarison Fanilo Tovo Hasina Tiana,Mahajanga,School_37,non admis,bien,D
88627-NQGQ,Rasolofoson Mamy Andry,Toliara,School_85,admis,passable,A2
54913-GYTK,Randria Tojo Mamy Miangaly,Farafangana,School_53,non admis,passable,A2
22586-CGBI,Rakotomamonjy Rina Haja,Ambatondrazaka,School_40,non admis,assez bien,D
14177-QTKA,Raharimanana Hery Andry,Antananarivo,School_33,admis,passable,A2
62921-TMQO,Rasolofo Fanilo Herilala Soa,Antsirabe,School_11,non admis,passable,OSE
55443-QMIE,Randria Rina Herilala Fanilo Soa,Toliara,School_61,non admis,passable,D
15426-MMBX,Rajaonarison Fitiavana Miangaly Rina,Morondava,School_72,admis,passable,A1
65799-WDTX,Rasolofoson Herilala Andry Rina Haja,Toamasina,School_97,non admis,passable,D
79821-QFMF,Rasolofoson Haja Soa Miangaly,Antsirabe,School_96,admis,très bien,A2
57767-HUBN,Rajaonarison Mamy Tiana Haja Hery,Farafangana,School_23,admis,bien,D
85304-WOJL,Rakotoarisoa Herilala Fanilo Tiana,Farafangana,School_12,admis,passable,A2
97609-UDDM,Raharimanana Hery Soa Fanilo,Antsirabe,School_15,non admis,passable,OSE
13758-RIHC,Rasolofo Haja Fitiavana Tiana Tovo,Antsiranana,School_59,non admis,passable,C
90173-EIWJ,Rajaonarison Mamy Tiana,Ambatondrazaka,School_75,admis,bien,A2
24064-DXZB,Rakotoarisoa Herilala Mamy Soa,Toliara,School_77,admis,passable,A1
51231-DNQN,Rakotoarisoa Mamy Herilala Tiana Rina,Antsirabe,School_100,admis,passable,A1
15464-HRTD,Rasolofo Finaritra Fitiavana,Fianarantsoa,School_45,non admis,passable,L
30997-FBNW,Rakotoarisoa Andry Fanilo,Fianarantsoa,School_51,non admis,passable,A2
26453-UCUB,Rajaonarison Hasina Tiana Herilala,Ambatondrazaka,School_51,admis,passable,D
99455-VOTS,Randrianarivelo Tojo Soa,Antsiranana,School_58,non admis,passable,A1
57503-UIKI,Raharinaivo Andry Miangaly,Antsirabe,School_56,admis,passable,A2
29006-WXDY,Andrianarivo Herilala Hasina Finaritra Rina,Antsirabe,School_77,non admis,passable,A2
13940-QKQM,Rajaonarison Fanilo Tojo Mamy Soa,Toamasina,School_23,admis,passable,D
88432-XCIJ,Randrianarivelo Mamy Haja Finaritra Fanilo,Antsiranana,School_84,admis,passable,OSE
45080-QMPL,Andrianarivo Fanilo Mamy,Antsirabe,School_52,non admis,très bien,A1
49891-EKUJ,Rajaonarison Hery Finaritra,Mananjary,School_50,admis,passable,A2
15200-PHRQ,Rasolofo Tiana Miangaly Fitiavana Herilala,Antananarivo,School_96,admis,passable,A2
33833-ZZQF,Rajaonarison Haja Tovo Miangaly,Mahajanga,School_59,non admis,passable,D
60482-CBDT,Randria Tiana Andry,Toamasina,School_8,admis,passable,A2
59657-FVRV,Raharinaivo Rina Soa Hery,Toamasina,School_69,non admis,passable,OSE
54428-JHBN,Rajaonarison Fitiavana Herilala,Morondava,School_2,non admis,très bien,A2
59827-BLYJ,Rasolofoson Rina Tovo,Toamasina,School_42,admis,passable,OSE
25431-CFKR,Rasolofo Haja Fitiavana Soa Miangaly,Toamasina,School_19,non admis,passable,A1
50042-DLRW,Raharimanana Soa Andry,Morondava,School_29,non admis,passable,A2
96832-PXPR,Rakotomamonjy Tojo Soa Haja,Mananjary,School_61,non admis,passable,A2
73470-RPAG,Randrianarivelo Miangaly Tojo Haja Tiana,Antananarivo,School_74,non admis,passable,A1
88006-SZLQ,Rakotoarisoa Miangaly Hery Rina Haja,Mananjary,School_2,non admis,passable,A2
25874-ONQP,Randria Miangaly Fanilo Tovo Hery,Antsiranana,School_1,non admis,passable,A2
79844-JVHS,Raharinaivo Hery Fanilo Herilala Tiana,Mahajanga,School_72,non admis,passable,D
70312-XIIX,Rakotoarisoa Tovo Haja,Morondava,School_47,non admis,bien,S
30125-HJFE,Rasolofoson Miangaly Hery,Fianarantsoa,School_70,non admis,passable,OSE
71128-XFZW,Andrianarivo Tojo Rina Tiana,Farafangana,School_88,admis,passable,A1
63054-KDBT,Rajaonarison Tovo Fitiavana Fanilo Mamy,Toliara,School_55,non admis,passable,A1
28502-UWCM,Andrianarivo Hasina Miangaly Haja,Antsirabe,School_36,non admis,passable,A2
96089-NSUV,Randrianarivelo Mamy Hasina Soa Haja,Toamasina,School_90,non admis,passable,S
81035-WCME,Rasolofoson Mamy Tojo Andry Hery,Ambatondrazaka,School_23,admis,assez bien,A1
98932-PTFU,Randria Soa Haja Hery Fitiavana,Mananjary,School_59,non admis,passable,A1
41188-VRKE,Rakotomamonjy Tovo Rina,Antananarivo,School_49,non admis,passable,A2
11214-TZYG,Rasolofoson Hery Tojo Tovo Andry,Antananarivo,School_85,non admis,passable,A2
29810-CFUU,Randrianarivelo Mamy Herilala Fanilo Hery,Farafangana,School_32,non admis,passable,OSE
75881-MRRV,Raharimanana Tiana Soa Andry Herilala,Farafangana,School_28,admis,passable,A2
24260-CGIF,Rakotomamonjy Andry Mamy Tiana Fanilo,Fianarantsoa,School_52,admis,passable,C
69966-JMKR,Rakotoarisoa Mamy Tovo Tiana Haja,Fianarantsoa,School_60,non admis,passable,A2
56613-SSUI,Randrianarivelo Hery Rina Haja,Mahajanga,School_72,non admis,passable,C
54870-IZWM,Rakotomamonjy Miangaly Tojo Rina,Farafangana,School_39,admis,très bien,A1
62036-FMEE,Rakotomamonjy Tojo Soa Hasina,Antananarivo,School_59,non admis,passable,C
76191-RNOR,Randria Hasina Rina,Antsiranana,School_63,non admis,passable,A2
84313-BTRE,Rakotoarisoa Tiana Soa Finaritra,Antsirabe,School_82,admis,passable,A1
72307-HRCI,Randrianarivelo Tovo Miangaly,Ambatondrazaka,School_84,non admis,passable,OSE
85053-DKPL,Rasolofoson Haja Tojo Herilala Mamy,Toamasina,School_38,non admis,passable,A1
96139-TJWF,Raharinaivo Hery Mamy,Antsirabe,School_80,non admis,passable,A2
84223-GZNL,Raharimanana Tovo Miangaly Tojo,Mahajanga,School_52,admis,passable,A2
37120-ZUGL,Randrianarivelo Finaritra Fanilo,Mahajanga,School_29,non admis,passable,A1
15040-ZMLP,Rakotomamonjy Hery Finaritra,Ambatondrazaka,School_89,non admis,passable,S
48964-AVDI,Rakotoarisoa Tojo Herilala,Toamasina,School_86,non admis,bien,A2
21848-RRRK,Andrianarivo Fitiavana Finaritra Rina Tiana,Antsiranana,School_93,non admis,passable,A1
37586-GWWU,Randria Tojo Tovo,Fianarantsoa,School_36,non admis,passable,A1
10260-ETWO,Raharimanana Rina Miangaly,Antananarivo,School_94,admis,passable,OSE
99460-OPBY,Randria Tovo Hery Miangaly,Morondava,School_34,non admis,passable,A2
91060-GLJB,Raharimanana Fitiavana Miangaly Soa Haja,Morondava,School_18,non admis,passable,A1
34686-GYYU,Randria Fanilo Fitiavana,Mananjary,School_99,non admis,assez bien,A2
89310-OCTN,Rajaonarison Finaritra Soa,Mananjary,School_30,non admis,passable,A1
99671-XPSZ,Rajaonarison Haja Mamy Hasina Miangaly,Antsirabe,School_63,non admis,passable,L
54188-WMYV,Andrianarivo Fitiavana Haja Finaritra Miangaly,Antsirabe,School_28,non admis,assez bien,A2
17352-MEJY,Randrianarivelo Fitiavana Tiana Mamy Tojo,Fianarantsoa,School_53,non admis,bien,C
21807-LSVX,Randria Hasina Soa,Toliara,School_47,non admis,assez bien,C
13807-ZTWT,Randria Andry Haja,Mananjary,School_46,admis,passable,S
81639-KYEV,Randrianarivelo Hery Miangaly,Farafangana,School_86,non admis,passable,L
55579-UHMX,Randrianarivelo Fanilo Herilala,Farafangana,School_47,admis,assez bien,A1
32885-MMXK,Rakotoarisoa Mamy Haja Rina,Toliara,School_87,admis,passable,A2
12255-ZXFV,Rakotomamonjy Rina Tojo,Antananarivo,School_22,admis,passable,A1
43272-MTIG,Rakotoarisoa Fitiavana Haja Soa,Mananjary,School_33,admis,passable,D
27338-CLPQ,Rajaonarison Fitiavana Hery Hasina Tojo,Morondava,School_47,admis,bien,A2
66256-TLEB,Raharimanana Hery Miangaly Haja Hasina,Antsiranana,School_41,admis,passable,L
69619-KEZN,Raharimanana Miangaly Tovo,Ambatondrazaka,School_96,non admis,passable,A2
84113-WMWM,Randria Hery Tovo,Antsirabe,School_12,non admis,passable,L
77428-RHUQ,Raharinaivo Rina Hasina Tovo Finaritra,Fianarantsoa,School_92,admis,passable,A2
66851-RPRL,Rasolofo Haja Fanilo,Farafangana,School_36,admis,passable,A2
99718-SMZY,Randria Rina Fitiavana,Mahajanga,School_46,admis,passable,A2
73633-AKNM,Rasolofoson Tovo Fitiavana Soa,Antsiranana,School_94,non admis,passable,A1
83074-UTYU,Raharimanana Haja Hery Soa,Antsiranana,School_100,non admis,passable,A2
39046-IOWO,Randria Finaritra Tojo,Toliara,School_31,non admis,passable,A1
65839-OXPN,Raharimanana Herilala Finaritra Fanilo,Mahajanga,School_69,non admis,passable,D
10663-GKKC,Randrianarivelo Tojo Fanilo Soa Herilala,Antananarivo,School_24,non admis,passable,A2
67629-FVZV,Rajaonarison Rina Tiana Fanilo,Mahajanga,School_43,admis,très bien,A1
28211-PATK,Randria Andry Tojo Herilala Finaritra,Toliara,School_60,non admis,passable,A2
50603-RQDA,Rakotomamonjy Fitiavana Herilala,Toliara,School_57,non admis,passable,A2
86339-PCZV,Raharimanana Rina Mamy,Mahajanga,School_39,admis,passable,A1
10049-SBBM,Rakotoarisoa Andry Hasina Tojo,Toamasina,School_27,non admis,passable,OSE
55815-FEOT,Rajaonarison Mamy Miangaly,Fianarantsoa,School_10,admis,passable,A1
71985-QKSK,Randria Herilala Rina,Antsirabe,School_92,non admis,passable,A2
59516-OGXZ,Rakotomamonjy Tovo Soa Haja,Antsiranana,School_96,non admis,passable,A2
45174-BHMZ,Rasolofo Tovo Tojo,Antsirabe,School_79,admis,bien,A2
11903-ITRE,Andrianarivo Tojo Tiana,Antsiranana,School_90,non admis,passable,A2
64696-XBMT,Rajaonarison Andry Miangaly,Farafangana,School_5,admis,assez bien,A2
38211-ILCC,Rasolofoson Hery Miangaly,Mananjary,School_10,non admis,passable,A2
40264-CPOB,Raharimanana Soa Fitiavana Mamy,Toliara,School_74,non admis,passable,A2
40169-AHEA,Randria Haja Soa Tiana,Antsirabe,School_75,non admis,passable,A2
82245-AWCL,Rajaonarison Herilala Finaritra Tiana,Fianarantsoa,School_63,non admis,passable,C
96491-ZWFB,Raharinaivo Hery Rina,Fianarantsoa,School_89,non admis,passable,A1
22227-SJZO,Raharinaivo Fanilo Mamy Tovo,Morondava,School_16,non admis,passable,A1
33350-WAHD,Rasolofo Hasina Fitiavana Mamy,Ambatondrazaka,School_8,admis,passable,A1
47754-OQWT,Rasolofoson Haja Hasina Hery,Antsiranana,School_56,admis,passable,A1
96784-CPRS,Raharimanana Rina Fitiavana Fanilo Haja,Toamasina,School_40,non admis,passable,A1
68646-KEAL,Rajaonarison Tojo Finaritra,Antsiranana,School_40,non admis,passable,A1
50900-VAIB,Raharimanana Miangaly Rina Fitiavana,Antananarivo,School_100,non admis,passable,A1
45361-VJRX,Rasolofo Tojo Soa Mamy,Morondava,School_23,non admis,passable,A2
93493-ZFLC,Andrianarivo Herilala Hasina,Mahajanga,School_68,admis,passable,D
28250-RWFL,Rakotoarisoa Soa Herilala Tojo Rina,Fianarantsoa,School_51,admis,passable,A2
20928-ZVAV,Rajaonarison Hery Soa,Toliara,School_64,non admis,assez bien,OSE
92826-ONLC,Randrianarivelo Soa Herilala,Mananjary,School_59,admis,passable,A1
60286-PVFP,Rasolofo Soa Hery,Mahajanga,School_26,admis,passable,A1
76772-IVTP,Rasolofoson Soa Fitiavana,Antsiranana,School_67,non admis,passable,S
42528-BMEJ,Raharinaivo Soa Tovo Hasina Haja,Antsiranana,School_43,admis,passable,A2
86209-KHHL,Randrianarivelo Tiana Andry,Antananarivo,School_76,non admis,passable,OSE
51273-OREP,Rakotomamonjy Soa Haja Fanilo,Morondava,School_99,non admis,passable,C
92330-QSET,Randrianarivelo Herilala Rina Miangaly,Toamasina,School_30,admis,assez bien,A2
74402-ZQHO,Andrianarivo Herilala Tovo,Toliara,School_85,admis,passable,OSE
