matricule,name,cisco,studied_at,observation,mention,option
60689-KGYK,Randrianarivelo Andry Mamy Haja Rina,Mahajanga,School_26,non admis,passable,D
65853-FXVO,Rakotomamonjy Rina Tojo,Toliara,School_81,non admis,bien,L
81329-XZBI,Rakotomamonjy Hasina Tojo Miangaly,Fianarantsoa,School_86,non admis,passable,A2
91711-SEGU,Rajaonarison Hery Rina Tovo,Mahajanga,School_30,non admis,passable,OSE
20530-VURZ,Randrianarivelo Tiana Fanilo Herilala Andry,Farafangana,School_36,non admis,passable,A1
98602-ZFTA,Randria Fitiavana Tovo Soa,Antananarivo,School_13,admis,passable,D
78683-MPXD,Raharimanana Rina Fitiavana Tiana Tojo,Ambatondrazaka,School_95,admis,passable,A2
86431-KPXF,Randria Hery Soa Tojo,Morondava,School_83,admis,passable,C
27291-GSLK,Raharinaivo Tovo Herilala Finaritra,Fianarantsoa,School_85,non admis,passable,A1
62266-YPNR,Randrianarivelo Soa Hasina Tovo Hery,Toliara,School_16,non admis,passable,A1
43706-KKGG,Andrianarivo Hasina Tojo Miangaly Fitiavana,Mananjary,School_43,admis,bien,OSE
88411-DHIM,Randria Fitiavana Herilala Finaritra,Fianarantsoa,School_8,admis,très bien,A1
21428-FMAJ,Randria Tojo Soa Hery Rina,Toliara,School_91,admis,bien,OSE
10691-ZGYT,Rajaonarison Tojo Fitiavana Mamy Rina,Toliara,School_14,admis,passable,D
40460-HNVX,Rasolofo Herilala Rina,Toliara,School_20,admis,passable,A1
97335-AKNG,Rakotomamonjy Hery Finaritra Herilala Mamy,Morondava,School_53,admis,passable,A2
21702-YBGN,Rajaonarison Hasina Rina,Mananjary,School_51,non admis,bien,A2
48681-VFRG,Randrianarivelo Tiana Soa Hasina Rina,Antsirabe,School_22,admis,passable,S
88791-VPQM,Rasolofo Tovo Tojo,Morondava,School_85,admis,passable,A2
53617-UHZJ,Rasolofo Miangaly Haja,Antananarivo,School_59,non admis,bien,D
68429-GPQH,Raharinaivo Haja Miangaly,Mahajanga,School_42,admis,très bien,D
65614-TOIC,Randrianarivelo Tojo Herilala,Mahajanga,School_100,admis,passable,A1
39340-ZHMR,Rakotomamonjy Mamy Rina Hery,Mananjary,School_2,non admis,passable,D
20258-NCCA,Rakotomamonjy Tiana Fitiavana Soa,Fianarantsoa,School_77,non admis,passable,A2
96931-OXFB,Raharinaivo Hasina Finaritra Tovo,Toamasina,School_88,admis,passable,A1
66669-WANV,Rakotomamonjy Hery Finaritra Herilala,Farafangana,School_20,admis,passable,OSE
85414-XHYB,Raharimanana Haja Tovo Hery Rina,Fianarantsoa,School_15,admis,passable,A1
86123-IYYN,Rajaonarison Miangaly Tojo,Mahajanga,School_68,non admis,passable,A1
29588-FLLB,Rakotoarisoa Herilala Hery Tojo Mamy,Toliara,School_22,admis,bien,A2
71158-MULR,Andrianarivo Soa Haja Tiana,Fianarantsoa,School_92,non admis,très bien,S
25087-WGMT,Randria Tojo Hery Finaritra,Mananjary,School_39,non admis,passable,OSE
90047-LFIP,Randria Tiana Miangaly Fanilo,Toamasina,School_61,non admis,passable,D
85171-RRTJ,Rakotomamonjy Soa Tovo,Farafangana,School_12,non admis,passable,A1
41641-ANOX,Andrianarivo Andry Fitiavana Fanilo,Antsiranana,School_89,non admis,passable,OSE
73141-QKPJ,Raharinaivo Andry Finaritra,Farafangana,School_56,non admis,passable,A1
44499-ZNCT,Rajaonarison Hasina Soa Fitiavana,Antsirabe,School_1,admis,passable,A2
77850-RDZU,Randrianarivelo Hery Haja Andry Mamy,Antsiranana,School_59,admis,passable,A2
90713-FDWT,Raharinaivo Miangaly Mamy,Toliara,School_67,admis,passable,A1
71728-BOJY,Andrianarivo Andry Soa Fitiavana Tiana,Antsiranana,School_78,non admis,passable,D
54869-LEYC,Rasolofo Herilala Hery Finaritra Tovo,Ambatondrazaka,School_74,non admis,passable,A2
33896-VVFR,Rasolofoson Hery Haja Mamy,Ambatondrazaka,School_65,admis,bien,C
19462-YCIM,Rakotomamonjy Finaritra Mamy Andry,Toamasina,School_26,non admis,bien,A1
98242-HIPH,Rajaonarison Miangaly Soa Tojo,Toliara,School_82,non admis,passable,A1
81319-VFQW,Rakotoarisoa Fanilo Hasina Haja,Toliara,School_51,admis,assez bien,A2
80982-ZSHV,Rakotomamonjy Soa Rina,Mananjary,School_67,non admis,passable,A2
94081-CZUJ,Rajaonarison Andry Soa Rina Finaritra,Farafangana,School_91,non admis,passable,A1
39146-MNMJ,Randrianarivelo Haja Soa Andry,Ambatondrazaka,School_77,non admis,passable,A2
39619-SWBZ,Randrianarivelo Andry Hasina Miangaly Soa,Antsiranana,School_70,admis,assez bien,A1
21733-YQLK,Rasolofo Herilala Tojo Finaritra Tovo,Toamasina,School_70,admis,passable,L
21540-DACC,Randria Rina Mamy Miangaly,Antsirabe,School_69,admis,passable,C
49208-QBRQ,Rajaonarison Finaritra Hery,Farafangana,School_32,non admis,passable,A2
97196-FGXG,Randria Tovo Hasina Tojo Fanilo,Antsiranana,School_41,non admis,passable,A2
75114-BNMA,Rajaonarison Fanilo Soa,Fianarantsoa,School_28,non admis,passable,A2
13075-ORVY,Rasolofo Finaritra Soa Rina Fitiavana,Farafangana,School_31,admis,passable,OSE
92785-XTMN,Rasolofoson Haja Mamy Hasina Andry,Antsirabe,School_65,admis,passable,D
67184-FWTN,Randria Soa Haja Herilala Rina,Antananarivo,School_64,admis,passable,A2
53870-MUXS,Randria Hasina Miangaly Fanilo Tojo,Morondava,School_38,non admis,passable,A1
42261-FFSD,Rakotoarisoa Tojo Rina Herilala Andry,Farafangana,School_73,non admis,assez bien,A2
82359-EEZG,Rakotomamonjy Finaritra Herilala Hasina,Farafangana,School_99,admis,passable,D
10851-YNVN,Randria Mamy Hasina Fitiavana Tovo,Toliara,School_59,non admis,passable,A1
75607-VYVN,Rakotoarisoa Mamy Miangaly,Morondava,School_86,admis,bien,A1
20878-HMLB,Randria Rina Fanilo,Antsiranana,School_47,non admis,passable,A2
67021-JOVP,Raharinaivo Tojo Hery Mamy,Fianarantsoa,School_10,admis,passable,A2
80999-AKWJ,Rakotoarisoa Rina Haja Tojo,Mananjary,School_83,non admis,passable,A1
93110-UCON,Rasolofoson Soa Tovo Hery,Toamasina,School_32,admis,passable,A1
33704-KLAW,Rasolofo Tojo Rina Tovo,Mahajanga,School_78,admis,bien,OSE
88974-XQQQ,Raharimanana Tojo Mamy Fanilo Fitiavana,Fianarantsoa,School_91,non admis,passable,A1
10684-UAYW,Rasolofoson Andry Hasina Fitiavana Finaritra,Fianarantsoa,School_26,non admis,passable,A1
61849-IJZS,Rasolofoson Herilala Andry Miangaly Tiana,Morondava,School_21,admis,passable,A2
22776-SZRN,Randria Rina Andry Tojo,Mananjary,School_2,admis,passable,C
77019-UREC,Rasolofoson Tojo Tiana,Morondava,School_91,non admis,passable,A2
45743-UUAE,Raharimanana Finaritra Haja Hery Herilala,Mananjary,School_78,non admis,passable,A1
41179-NOTL,Rajaonarison Hasina Herilala Andry Haja,Toliara,School_79,admis,assez bien,A1
98488-OLNJ,Randria Fanilo Hasina Finaritra,Antananarivo,School_62,non admis,passable,C
36784-YTIK,Raharimanana Andry Herilala,Mananjary,School_54,admis,passable,A2
24673-ZQER,Rasolofo Mamy Tiana Hery,Antsirabe,School_37,non admis,bien,A1
12341-LIPO,Rasolofoson Finaritra Hasina Haja,Antsiranana,School_15,non admis,passable,A2
60557-WQQB,Randria Hasina Tovo Finaritra,Ambatondrazaka,School_78,non admis,passable,A1
82447-WHBD,Rakotomamonjy Andry Miangaly,Toliara,School_43,admis,passable,D
37981-RYDV,Rasolofoson Rina Tiana Fitiavana,Antsiranana,School_67,admis,passable,C
42542-XBJQ,Andrianarivo Soa Fitiavana Hasina Fanilo,Farafangana,School_88,admis,passable,A1
85349-ZJRY,Rakotomamonjy Miangaly Fitiavana Rina Tojo,Antsirabe,School_31,non admis,passable,A1
57691-XKDI,Raharimanana Soa Hery,Fianarantsoa,School_3,non admis,bien,C
33160-SWVP,Rasolofoson Finaritra Fitiavana Rina Fanilo,Toamasina,School_75,non admis,passable,A2
28711-WYJS,Rajaonarison Fanilo Rina,Antsiranana,School_49,non admis,passable,A1
73461-QJWS,Andrianarivo Herilala Rina Miangaly Finaritra,Fianarantsoa,School_70,admis,bien,L
55571-TKKT,Rakotoarisoa Hery Tojo Hasina,Mananjary,School_72,non admis,passable,A1
34261-BRDJ,Randria Tiana Andry Rina Hery,Fianarantsoa,School_7,admis,passable,S
71394-YFEI,Raharinaivo Tiana Andry Mamy,Fianarantsoa,School_92,non admis,passable,A2
14274-MOCS,Raharinaivo Hasina Mamy Herilala,Morondava,School_74,admis,passable,A2
31783-RGEX,Andrianarivo Hery Rina,Mananjary,School_89,admis,passable,D
12132-VBLN,Raharinaivo Tojo Mamy Herilala,Fianarantsoa,School_23,non admis,assez bien,A2
44733-KGFG,Rakotoarisoa Haja Hery Fitiavana,Mahajanga,School_4,non admis,passable,A2
66418-MDYT,Randrianarivelo Andry Soa Tovo,Antsiranana,School_50,non admis,passable,A2
65074-ZPFM,Andrianarivo Hery Rina Herilala Tiana,Fianarantsoa,School_56,non admis,passable,A2
69006-NXNI,Rajaonarison Fanilo Herilala Tovo,Antananarivo,School_67,non admis,passable,A2
71085-BKMI,Randria Finaritra Tojo,Mahajanga,School_96,non admis,assez bien,A2
95487-SNHO,Andrianarivo Soa Andry Rina Herilala,Ambatondrazaka,School_90,admis,passable,A2
63919-MOSQ,Raharinaivo Herilala Hasina,Mananjary,School_99,non admis,passable,A2
79340-CQMI,Rasolofo Herilala Miangaly,Antsirabe,School_15,admis,passable,A1
82689-YEOJ,Rajaonarison Hasina Rina Tiana,Mananjary,School_61,non admis,bien,A2
86905-SZZV,Raharinaivo Fanilo Haja Soa,Fianarantsoa,School_23,non admis,passable,A1
79936-OYUP,Rakotoarisoa Tovo Hasina,Toliara,School_67,non admis,passable,L
30035-ZPFO,Rakotomamonjy Andry Hasina,Toliara,School_69,non admis,passable,A2
28398-TUPW,Rakotoarisoa Finaritra Fanilo Mamy,Fianarantsoa,School_17,admis,passable,S
91051-ZFOM,Rakotomamonjy Herilala Tovo Soa Hery,Mananjary,School_71,non admis,bien,A2
72732-AABU,Randrianarivelo Herilala Finaritra Tovo Hery,Ambatondrazaka,School_53,admis,passable,A1
49254-ZKJK,Raharinaivo Mamy Rina Tiana,Farafangana,School_84,admis,passable,A2
13809-JVQJ,Randria Fanilo Hasina,Mananjary,School_91,admis,passable,C
19851-GLTI,Andrianarivo Tovo Tojo Soa,Ambatondrazaka,School_45,non admis,passable,A1
10484-TZRK,Randrianarivelo Rina Fitiavana Andry,Toliara,School_54,non admis,passable,A2
79002-JNPL,Raharinaivo Mamy Hasina Hery,Mahajanga,School_53,admis,passable,A2
49111-MVID,Randrianarivelo Mamy Hasina Finaritra,Mahajanga,School_2,admis,passable,D
31147-WKNR,Randria Hasina Tovo Miangaly Tojo,Farafangana,School_76,admis,passable,A2
64115-XBRF,Rasolofoson Soa Andry Herilala Tojo,Mananjary,School_67,non admis,assez bien,A1
74097-FIWR,Raharimanana Tovo Tojo Miangaly Fanilo,Toamasina,School_49,admis,passable,A1
24500-IMLI,Randria Tovo Hery Rina Tojo,Mananjary,School_40,admis,bien,A1
24692-IYKA,Rajaonarison Tovo Haja,Mahajanga,School_99,admis,passable,A2
85483-POJI,Randria Rina Haja,Toamasina,School_14,admis,bien,A1
38155-UXBU,Rakotoarisoa Rina Andry Finaritra Fanilo,Antsiranana,School_50,non admis,passable,A2
76189-VCJF,Raharinaivo Haja Tovo,Mahajanga,School_7,non admis,passable,A1
76768-BQUY,Randrianarivelo Soa Mamy Tovo,Antananarivo,School_79,admis,assez bien,A2
75791-LCGL,Rasolofo Andry Tovo,Morondava,School_56,admis,passable,A1
70949-ZNKG,Rakotomamonjy Mamy Fitiavana,Mananjary,School_11,non admis,passable,C
45341-HTIN,Raharimanana Andry Mamy Tovo Miangaly,Fianarantsoa,School_12,non admis,passable,A2
80453-FPZY,Rakotoarisoa Tiana Tojo,Toamasina,School_65,non admis,passable,A2
32040-SAWP,Rakotoarisoa Tiana Tojo Mamy Hasina,Antananarivo,School_44,non admis,passable,A2
33317-ELVK,Rajaonarison Finaritra Hasina Mamy,Farafangana,School_95,non admis,passable,S
15194-JUSU,Raharimanana Haja Soa Mamy,Antsiranana,School_38,non admis,passable,A1
97396-KMSP,Randrianarivelo Finaritra Haja,Farafangana,School_4,admis,très bien,A2
51387-LOBQ,Rajaonarison Fitiavana Soa Hasina Andry,Ambatondrazaka,School_81,non admis,passable,C
57280-HTWF,Andrianarivo Tovo Fitiavana Andry Mamy,Antsirabe,School_20,admis,passable,S
98727-YSQE,Rasolofo Mamy Hery Herilala Tojo,Antsirabe,School_33,non admis,passable,A1
74968-JGEE,Randrianarivelo Finaritra Fanilo Hasina Haja,Ambatondrazaka,School_72,non admis,assez bien,C
50162-PWLC,Raharimanana Tojo Finaritra Soa Tovo,Farafangana,School_5,admis,assez bien,A1
55261-RKVS,Raharimanana Andry Mamy Herilala,Antsirabe,School_27,non admis,passable,L
17727-XBYE,Raharinaivo Fitiavana Mamy,Mahajanga,School_75,admis,assez bien,A2
81704-SIZM,Raharinaivo Hasina Miangaly Finaritra Fitiavana,Toamasina,School_76,non admis,passable,A2
46472-HFDD,Rakotomamonjy Fitiavana Herilala Mamy,Fianarantsoa,School_74,non admis,passable,C
74372-VSLU,Rakotomamonjy Fanilo Andry Rina Tovo,Toamasina,School_77,admis,passable,A2
63257-MBQQ,Randria Andry Tojo Hasina,Antsirabe,School_81,admis,passable,A2
31165-VPZI,Rasolofoson Mamy Haja,Farafangana,School_47,non admis,passable,A1
33681-UFDF,Rakotomamonjy Fitiavana Fanilo Haja Soa,Morondava,School_38,non admis,passable,S
38276-POUQ,Rakotoarisoa Herilala Mamy Fitiavana,Antananarivo,School_24,non admis,assez bien,A1
45063-DFOR,Randrianarivelo Haja Mamy Fitiavana,Morondava,School_70,non admis,assez bien,D
71074-EMEJ,Rasolofoson Hasina Fanilo Finaritra,Toliara,School_37,admis,passable,L
43155-DMSL,Raharimanana Finaritra Haja,Toliara,School_72,admis,passable,A2
16738-CTOE,Rasolofoson Rina Tojo Mamy,Mananjary,School_1,non admis,assez bien,L
26597-OKLW,Raharinaivo Tiana Herilala Tojo Andry,Ambatondrazaka,School_3,non admis,passable,OSE
93423-FHKM,Randrianarivelo Hery Rina Tovo Tojo,Ambatondrazaka,School_14,admis,passable,A1
45394-YCWF,Randrianarivelo Tojo Hasina Fanilo Rina,Mahajanga,School_97,non admis,passable,L
39066-KUKA,Rasolofo Fitiavana Soa,Antsirabe,School_100,non admis,passable,C
30681-IEWU,Randria Tovo Haja Fanilo,Toamasina,School_85,admis,passable,D
12807-POJM,Randria Haja Finaritra,Toamasina,School_90,admis,très bien,C
99280-BZEX,Rasolofo Hasina Mamy Haja,Farafangana,School_38,admis,passable,D
33671-FKLD,Andrianarivo Soa Finaritra Hery Fitiavana,Antananarivo,School_48,non admis,passable,C
14727-REHA,Randria Tovo Fanilo Finaritra,Mananjary,School_97,admis,passable,A2
12955-IDZD,Andrianarivo Rina Herilala,Farafangana,School_18,non admis,passable,D
34675-TQKQ,Rakotoarisoa Tiana Hasina Rina,Antsirabe,School_74,admis,passable,A1
40600-DMUM,Raharimanana Miangaly Tojo Tiana Mamy,Farafangana,School_52,non admis,passable,D
29150-CKCN,Rakotoarisoa Soa Tojo Finaritra Hasina,Farafangana,School_48,non admis,passable,D
26234-OXIH,Rakotomamonjy Fanilo Mamy Tovo,Antsirabe,School_76,non admis,passable,S
16044-YFVU,Rajaonarison Fitiavana Haja,Ambatondrazaka,School_24,admis,passable,L
60629-PDOT,Rakotoarisoa Fanilo Soa,Mahajanga,School_84,non admis,passable,A2
73419-QSDH,Rasolofo Finaritra Herilala Tovo Haja,Antsirabe,School_98,non admis,passable,A2
28252-JKJO,Rasolofoson Soa Hasina,Toliara,School_40,non admis,passable,A2
36642-XUYD,Raharinaivo Haja Miangaly,Mananjary,School_27,non admis,passable,A1
80664-KUEO,Raharinaivo Tovo Hasina Finaritra Tojo,Toliara,School_32,non admis,passable,A1
46425-JNIA,Rakotomamonjy Tiana Tovo Miangaly,Morondava,School_93,admis,passable,A1
81776-WGYS,Rakotomamonjy Hery Tojo Soa Hasina,Antsirabe,School_66,non admis,passable,A2
28941-KPAW,Andrianarivo Tojo Hasina Andry Soa,Antananarivo,School_72,admis,passable,A1
18074-GMEH,Rasolofoson Finaritra Andry,Mahajanga,School_73,non admis,très bien,A2
74840-BZNW,Randrianarivelo Andry Tovo Miangaly Herilala,Morondava,School_52,non admis,passable,A2
78332-MLXO,Rasolofoson Fitiavana Soa Finaritra,Morondava,School_21,admis,passable,A2
19439-LYBL,Rasolofo Herilala Andry Fitiavana Rina,Toliara,School_22,non admis,assez bien,A2
60173-QEUN,Rakotoarisoa Herilala Rina Hery Mamy,Ambatondrazaka,School_76,non admis,passable,A2
92117-INCL,Raharimanana Herilala Hery,Antsirabe,School_75,admis,passable,OSE
96196-OBVM,Rasolofoson Fitiavana Soa Tovo,Mananjary,School_19,admis,passable,A1
52479-QGUS,Raharimanana Rina Hery Tiana,Antsiranana,School_32,non admis,passable,A1
28523-PVCX,Randria Mamy Rina,Toliara,School_26,non admis,passable,A2
21642-BIOS,Rasolofo Hasina Soa,Farafangana,School_47,non admis,bien,A2
40015-VEXK,Raharinaivo Miangaly Fitiavana,Morondava,School_68,non admis,passable,A2
23506-DDTF,Rajaonarison Fitiavana Herilala,Ambatondrazaka,School_84,non admis,passable,A1
92387-IZHK,Randria Hasina Soa,Antananarivo,School_65,non admis,passable,D
80306-ZZOO,Rakotomamonjy Hasina Tovo Mamy Soa,Mahajanga,School_38,admis,passable,A1
52633-HQWL,Randrianarivelo Rina Tojo Soa,Fianarantsoa,School_65,admis,passable,D
38787-NCAT,Raharinaivo Miangaly Fanilo Finaritra Hery,Mahajanga,School_99,non admis,passable,A2
55963-WBUT,Randria Andry Fitiavana Tojo,Antsiranana,School_22,non admis,passable,L
82663-IFWX,Rasolofoson Tojo Fitiavana Soa,Antsiranana,School_72,non admis,passable,A2
21350-AYJB,Raharimanana Herilala Soa,Mananjary,School_25,admis,bien,A2
18697-TDMI,Rajaonarison Tojo Tiana,Morondava,School_75,admis,passable,A1
87546-LDDK,Randria Finaritra Andry,Toliara,School_77,admis,passable,A2
50054-RNIC,Randrianarivelo Miangaly Haja,Antsirabe,School_27,admis,passable,A2
99791-RAXC,Raharimanana Hasina Mamy,Antsiranana,School_29,non admis,passable,A2
99538-RGRW,Randrianarivelo Mamy Hasina Finaritra Soa,Antsirabe,School_34,non admis,passable,A1
51251-WTTU,Rajaonarison Herilala Fanilo Miangaly Hery,Toliara,School_12,non admis,passable,A1
94669-LRBE,Randrianarivelo Tiana Andry Fanilo,Ambatondrazaka,School_69,non admis,bien,A1
73324-NZJD,Raharimanana Fanilo Hasina Soa Fitiavana,Toamasina,School_77,admis,très bien,A1
46082-ZWTK,Raharimanana Finaritra Haja Tiana Soa,Antsiranana,School_92,admis,passable,A1
39802-KSYI,Rakotomamonjy Tiana Haja,Ambatondrazaka,School_76,non admis,bien,C
85900-GGGF,Andrianarivo Tovo Fitiavana Finaritra Herilala,Mananjary,School_1,admis,passable,A1
60831-MOLA,Randria Finaritra Herilala Fanilo Mamy,Fianarantsoa,School_17,non admis,passable,A1
18038-ROHX,Rakotomamonjy Herilala Fanilo,Ambatondrazaka,School_32,non admis,assez bien,C
64881-YICG,Rakotomamonjy Miangaly Andry,Mahajanga,School_8,non admis,bien,C
51862-TPVF,Andrianarivo Finaritra Miangaly Tojo,Antananarivo,School_7,non admis,passable,C
13935-LPWH,Raharimanana Mamy Finaritra Tovo,Antananarivo,School_46,admis,passable,A2
67467-OREZ,Rakotomamonjy Miangaly Finaritra Hery Herilala,Antananarivo,School_1,non admis,passable,A2
42653-KVMG,Randria Tojo Finaritra,Antsiranana,School_70,admis,passable,A2
63631-RHJJ,Rakotomamonjy Haja Hasina Finaritra Miangaly,Toliara,School_25,non admis,passable,A1
47841-DZUA,Randrianarivelo Haja Tiana Hasina Hery,Morondava,School_52,admis,passable,D
30271-EOGH,Raharinaivo Haja Tiana Hery,Toamasina,School_15,admis,passable,A1
32663-VCSL,Raharimanana Mamy Fanilo Tovo Tiana,Toliara,School_30,non admis,bien,OSE
14710-PQYY,Raharinaivo Finaritra Haja,Mananjary,School_25,admis,passable,A1
36144-HXJB,Rasolofoson Finaritra Herilala Fitiavana,Fianarantsoa,School_80,admis,passable,A1
16316-QLER,Raharinaivo Hery Finaritra,Fianarantsoa,School_7,non admis,passable,A2
87395-JNFC,Andrianarivo Andry Fitiavana Haja,Antsirabe,School_33,non admis,passable,A1
73892-AIQQ,Raharimanana Hasina Miangaly Herilala Fanilo,Fianarantsoa,School_41,admis,passable,S
63351-YKRH,Raharinaivo Tovo Miangaly Rina,Ambatondrazaka,School_5,admis,passable,A2
38897-LITS,Rakotoarisoa Finaritra Haja Hery Herilala,Morondava,School_98,non admis,passable,A2
58078-QOAK,Rakotoarisoa Fanilo Haja,Toliara,School_89,admis,passable,A1
40334-TDKQ,Rasolofo Rina Herilala Andry,Farafangana,School_66,admis,passable,S
32743-LSZL,Rasolofo Hery Fanilo Soa Fitiavana,Antsiranana,School_24,non admis,passable,D
34579-ERMD,Randria Haja Tiana,Toliara,School_13,non admis,bien,D
86747-KLLD,Rakotomamonjy Fanilo Tojo Rina Tiana,Antsirabe,School_89,admis,bien,A2
35523-AIDB,Rajaonarison Tovo Haja Fanilo Andry,Morondava,School_3,admis,passable,A2
79683-JMEB,Rasolofoson Fanilo Mamy,Farafangana,School_29,admis,bien,A1
71140-WELR,Randria Tojo Fanilo,Antananarivo,School_1,admis,très bien,A2
63505-NAAX,Andrianarivo Soa Haja,Antsiranana,School_16,admis,passable,D
14176-KMGS,Rasolofoson Miangaly Hery,Farafangana,School_22,non admis,bien,A1
24158-QXXD,Rakotomamonjy Herilala Hery Tojo,Farafangana,School_20,non admis,passable,C
47049-PTXM,Randria Tiana Finaritra,Toamasina,School_65,non admis,passable,D
95615-YHSN,Rakotomamonjy Rina Haja,Toliara,School_37,admis,passable,A1
64158-EFMT,Andrianarivo Haja Tovo Fitiavana Rina,Toamasina,School_7,non admis,bien,C
84504-VDOJ,Raharimanana Rina Fanilo Haja Andry,Fianarantsoa,School_70,non admis,assez bien,A1
28913-OLTK,Rakotoarisoa Tiana Tovo Rina Andry,Farafangana,School_65,non admis,assez bien,A1
65999-VBEZ,Rakotoarisoa Miangaly Soa Herilala Hery,Antsirabe,School_93,non admis,passable,A1
74580-DAIC,Rakotoarisoa Haja Andry,Ambatondrazaka,School_68,non admis,passable,A2
11269-IZDU,Rasolofoson Hasina Tiana Haja Rina,Morondava,School_37,non admis,passable,A2
56610-BIQK,Rasolofo Fitiavana Hery Herilala,Morondava,School_61,non admis,passable,A2
13834-ZCZH,Andrianarivo Tiana Haja Rina Finaritra,Farafangana,School_94,non admis,passable,A1
41796-UEER,Raharimanana Herilala Finaritra,Farafangana,School_94,non admis,très bien,A1
45209-YWLC,Randria Fanilo Tiana Mamy Fitiavana,Toliara,School_16,non admis,passable,L
13997-OUPO,Andrianarivo Fanilo Tovo,Mananjary,School_34,admis,passable,A2
18429-OXKA,Raharinaivo Miangaly Andry Tovo,Mananjary,School_41,non admis,passable,A2
77481-ANHN,Rasolofo Rina Herilala,Mahajanga,School_83,non admis,passable,D
78964-MHOS,Rajaonarison Mamy Fanilo Miangaly,Antsirabe,School_57,non admis,passable,A2
67765-FAQK,Rajaonarison Tojo Andry Hery,Morondava,School_25,non admis,assez bien,A2
21442-JTJU,Rakotoarisoa Rina Tojo Andry Hasina,Farafangana,School_91,non admis,passable,D
59855-IZOO,Raharimanana Miangaly Rina Andry Tiana,Toamasina,School_28,admis,passable,A1
32611-VSVA,Rasolofoson Hasina Rina Andry,Mananjary,School_89,non admis,passable,D
70767-ZSVG,Raharimanana Fitiavana Tiana Soa Hasina,Fianarantsoa,School_8,admis,bien,A1
50339-IFBI,Rakotoarisoa Hasina Soa Tovo,Mananjary,School_7,admis,passable,A1
49474-XGCI,Rasolofo Tojo Miangaly Mamy Hasina,Mahajanga,School_11,non admis,assez bien,A1
16711-AHDK,Rakotomamonjy Hery Herilala Miangaly,Toamasina,School_44,admis,passable,A2
16049-PXEE,Rajaonarison Herilala Tojo,Mahajanga,School_57,non admis,passable,A2
19352-OSZA,Randrianarivelo Soa Andry,Mahajanga,School_79,non admis,passable,A1
32277-UFZJ,Raharinaivo Miangaly Mamy Hery,Antananarivo,School_66,non admis,passable,A2
68485-VXGX,Rasolofoson Rina Finaritra Mamy,Ambatondrazaka,School_9,non admis,passable,A2
88852-GPVW,Rakotoarisoa Fitiavana Finaritra Soa,Mananjary,School_94,non admis,passable,A1
19223-VDDO,Raharinaivo Soa Herilala,Toamasina,School_92,non admis,passable,C
25022-QMIO,Andrianarivo Miangaly Soa Tiana Fanilo,Toliara,School_34,non admis,bien,S
83540-YMDA,Rakotomamonjy Finaritra Tiana Hery Herilala,Antsirabe,School_95,admis,passable,A1
52819-COSL,Randria Finaritra Haja Hasina Fitiavana,Toamasina,School_7,admis,passable,C
19058-BNPI,Rakotoarisoa Herilala Haja,Fianarantsoa,School_35,non admis,passable,A1
13544-YSLG,Rajaonarison Haja Miangaly,Morondava,School_44,non admis,très bien,S
69899-AQIC,Rakotomamonjy Hasina Finaritra,Antsirabe,School_73,non admis,bien,A2
14032-KKFH,Rasolofoson Fitiavana Hery,Mahajanga,School_34,non admis,passable,A1
17596-FIIP,Raharinaivo Haja Mamy Fanilo,Antananarivo,School_78,non admis,passable,A1
83855-GANN,Rakotoarisoa Finaritra Tojo Andry Hery,Antsiranana,School_12,non admis,bien,L
82508-MAGD,Randrianarivelo Mamy Fitiavana Andry,Morondava,School_36,non admis,passable,A2
57461-PKVN,Raharinaivo Fanilo Miangaly Finaritra,Mahajanga,School_2,non admis,bien,C
60252-AGBW,Rasolofo Hery Fanilo,Antananarivo,School_75,non admis,passable,A1
16138-LVRL,Randrianarivelo Hery Miangaly Finaritra,Antsiranana,School_93,admis,passable,A1
42013-GJQZ,Randria Tovo Rina Fitiavana,Mahajanga,School_8,non admis,assez bien,OSE
17499-JVGY,Raharinaivo Tojo Fanilo Herilala,Fianarantsoa,School_29,non admis,passable,L
87854-MTRW,Rasolofo Fitiavana Tojo,Antsirabe,School_3,admis,passable,A2
85169-WUPN,Randria Tojo Andry,Antananarivo,School_80,non admis,bien,D
68023-XCIB,Rajaonarison Mamy Soa Herilala Rina,Mananjary,School_78,non admis,passable,A1
88207-TSVZ,Rakotoarisoa Soa Miangaly Rina,Farafangana,School_67,admis,bien,S
74094-VWYH,Rasolofo Soa Tovo,Antsiranana,School_90,non admis,passable,A2
76763-CZME,Randria Rina Andry Tiana,Ambatondrazaka,School_94,non admis,assez bien,A2
40073-OMRW,Rakotoarisoa Rina Herilala,Toliara,School_6,non admis,passable,A1
46060-WBDJ,Rasolofo Hasina Haja Herilala,Antsiranana,School_16,non admis,passable,D
91170-ZSRD,Andrianarivo Herilala Hasina Tojo Hery,Antananarivo,School_87,non admis,passable,A1
31619-LDXW,Raharimanana Fanilo Hery Tovo Finaritra,Toliara,School_74,admis,passable,A1
14224-FYRS,Rasolofoson Mamy Miangaly Tojo Hery,Antsiranana,School_47,non admis,bien,OSE
71232-UESW,Rasolofoson Mamy Finaritra,Antsiranana,School_30,admis,bien,D
60805-VINO,Raharimanana Tovo Fitiavana Herilala,Antananarivo,School_49,non admis,passable,A1
50308-KTQU,Rajaonarison Miangaly Fitiavana,Mahajanga,School_9,non admis,passable,A1
