matricule,name,cisco,studied_at,observation,mention,option
22445-SVRU,Raharimanana Andry Tovo Mamy,Toamasina,School_74,admis,passable,A2
57270-SQMO,Randrianarivelo Hery Mamy Fanilo,Farafangana,School_48,admis,passable,A2
36882-PYAG,Andrianarivo Hasina Mamy,Antsiranana,School_6,admis,passable,D
10635-UANR,Raharinaivo Mamy Finaritra Andry,Toliara,School_64,admis,bien,A1
78159-TURJ,Rakotomamonjy Rina Miangaly,Antananarivo,School_45,admis,passable,A1
79604-WJNN,Rasolofo Rina Hasina Fitiavana,Morondava,School_17,non admis,bien,A1
57630-FTKQ,Rasolofo Andry Soa,Morondava,School_14,non admis,passable,OSE
74603-DTGL,Raharimanana Soa Tojo,Mahajanga,School_7,non admis,passable,A1
60049-LKGK,Rajaonarison Fanilo Andry Mamy Fitiavana,Farafangana,School_76,admis,passable,A2
90527-IVBY,Andrianarivo Tovo Soa Rina,Mahajanga,School_46,non admis,passable,A2
11930-XJBH,Rasolofo Tovo Mamy Miangaly,Mananjary,School_94,non admis,passable,S
38728-QKJN,Rakotoarisoa Andry Mamy Soa Rina,Farafangana,School_79,admis,très bien,S
70716-CVZD,Rasolofoson Mamy Hasina,Antsiranana,School_78,admis,passable,A2
40637-AYQW,Raharinaivo Miangaly Hasina Tovo Soa,Antsiranana,School_84,admis,bien,A1
34299-HBIP,Andrianarivo Rina Andry Hasina Finaritra,Fianarantsoa,School_61,admis,bien,A1
41259-BTQL,Rajaonarison Fitiavana Hery Herilala,Mananjary,School_4,non admis,passable,A2
99436-RXFE,Rasolofo Fanilo Fitiavana Tiana Herilala,Antsiranana,School_67,non admis,passable,A2
53884-DHCH,Rasolofoson Haja Tojo Tiana,Ambatondrazaka,School_35,admis,passable,D
84364-QJTJ,Randrianarivelo Tiana Finaritra Herilala,Antananarivo,School_99,admis,passable,C
31804-KVHB,Raharimanana Fitiavana Hery Hasina Andry,Antananarivo,School_70,non admis,passable,A2
44038-SOZD,Andrianarivo Mamy Fitiavana Tovo Miangaly,Antananarivo,School_100,non admis,assez bien,S
40090-JCWL,Raharimanana Rina Hery Hasina,Antsirabe,School_24,admis,passable,A2
90898-SYKJ,Rakotoarisoa Miangaly Herilala,Toliara,School_45,non admis,passable,A2
19772-NPSQ,Randrianarivelo Hery Andry,Toamasina,School_84,non admis,passable,D
49776-DVNP,Raharimanana Andry Fanilo Hery,Antananarivo,School_70,admis,passable,A1
98196-IXPH,Randria Finaritra Miangaly Fanilo,Toliara,School_49,non admis,passable,A1
37030-OAPM,Rakotomamonjy Tiana Mamy Fanilo Rina,Farafangana,School_8,non admis,passable,A1
13468-GWCI,Raharinaivo Fanilo Hery Andry Soa,Morondava,School_36,non admis,passable,A1
98383-XLFN,Rajaonarison Tojo Hery,Antsiranana,School_64,non admis,passable,C
21080-JMXH,Rasolofoson Hasina Fanilo,Antsirabe,School_90,non admis,bien,D
81171-MJYL,Andrianarivo Finaritra Tiana Hery Andry,Antananarivo,School_67,non admis,passable,A2
73440-NYBC,Raharinaivo Rina Tovo,Fianarantsoa,School_86,admis,bien,A1
27038-BPJZ,Rakotoarisoa Hasina Tovo Tiana Mamy,Antananarivo,School_21,admis,passable,D
68430-ENTX,Rakotoarisoa Andry Soa,Mananjary,School_43,non admis,passable,D
43175-WUZD,Rakotoarisoa Andry Haja Finaritra Soa,Ambatondrazaka,School_64,non admis,bien,OSE
89017-ZFKU,Rasolofoson Finaritra Andry,Antsiranana,School_60,admis,bien,A1
57823-IJVY,Rakotomamonjy Hery Andry Tojo Herilala,Morondava,School_48,admis,passable,C
64060-MIYI,Rasolofoson Herilala Hery Fitiavana Soa,Fianarantsoa,School_50,non admis,très bien,A2
41603-THDR,Rakotoarisoa Fitiavana Soa Fanilo,Ambatondrazaka,School_58,non admis,passable,A2
80427-HBUD,Raharinaivo Rina Herilala Soa,Toliara,School_16,non admis,bien,A1
64532-GLQM,Randria Tiana Mamy Rina,Toamasina,School_78,admis,passable,S
58586-TPZB,Randrianarivelo Tiana Soa Tovo Andry,Fianarantsoa,School_25,admis,passable,L
96726-VFAR,Randria Tiana Fanilo Hery,Toamasina,School_85,non admis,passable,D
32305-RFGQ,Randria Soa Tiana,Morondava,School_41,admis,passable,A1
71985-LJVJ,Raharimanana Finaritra Mamy Hery,Mananjary,School_16,non admis,passable,A1
79617-RTYJ,Raharinaivo Herilala Rina Fitiavana,Antsiranana,School_25,admis,passable,A1
67831-RJZX,Rajaonarison Tovo Hery,Morondava,School_99,non admis,passable,C
60442-PLCR,Andrianarivo Tovo Andry Miangaly,Ambatondrazaka,School_35,non admis,passable,A1
81285-MHFW,Raharinaivo Fanilo Miangaly Tiana Tojo,Toamasina,School_34,admis,bien,OSE
45542-EYGY,Randria Tojo Soa Fitiavana,Antsirabe,School_96,non admis,passable,C
57605-CHKS,Rasolofoson Soa Rina Miangaly,Farafangana,School_35,admis,passable,A1
31511-LIFA,Raharimanana Tojo Haja Rina,Antsiranana,School_35,admis,passable,A1
69915-DALQ,Rajaonarison Soa Andry Hasina,Fianarantsoa,School_99,non admis,passable,A1
19616-SVSR,Randrianarivelo Fitiavana Tiana Andry,Farafangana,School_75,non admis,passable,A2
23132-LNMI,Andrianarivo Tovo Hasina Miangaly,Fianarantsoa,School_97,non admis,passable,OSE
76793-JBJU,Rasolofo Mamy Soa Hasina Hery,Antananarivo,School_97,admis,passable,A1
10103-LTXJ,Randrianarivelo Andry Tovo Herilala,Toamasina,School_26,non admis,très bien,OSE
87895-BWYE,Andrianarivo Fanilo Finaritra Herilala,Mananjary,School_3,non admis,bien,A1
25451-IJMZ,Rajaonarison Haja Soa,Antsirabe,School_96,non admis,passable,C
16149-DVZM,Rasolofo Miangaly Tiana,Antsiranana,School_15,non admis,passable,A1
17227-XNIU,Andrianarivo Rina Tiana Tojo,Toamasina,School_26,non admis,passable,A2
40197-USSU,Raharimanana Herilala Tiana Finaritra,Mahajanga,School_80,admis,passable,A1
48300-FUWQ,Raharimanana Tovo Soa,Antsiranana,School_52,non admis,bien,C
41808-KGTH,Raharimanana Rina Haja,Toliara,School_19,non admis,passable,A2
76976-GZJR,Randrianarivelo Soa Haja Fitiavana Mamy,Toliara,School_49,non admis,passable,C
38772-SIVE,Raharimanana Soa Andry Tojo Finaritra,Toliara,School_71,admis,passable,A2
36233-MBAF,Rasolofoson Miangaly Hery,Mananjary,School_12,admis,passable,A1
41543-FRAL,Rasolofo Herilala Fanilo,Antananarivo,School_72,non admis,très bien,A2
71257-VNUV,Rajaonarison Miangaly Mamy Hery Finaritra,Antsirabe,School_20,non admis,bien,D
37624-REXV,Raharinaivo Mamy Haja Tojo Andry,Morondava,School_95,non admis,passable,D
95180-ZAOP,Rajaonarison Mamy Tovo Hasina,Morondava,School_94,non admis,passable,A1
58111-SYOG,Randria Mamy Hasina,Toliara,School_49,admis,passable,S
62569-CUXZ,Rajaonarison Tojo Fitiavana Miangaly,Mananjary,School_96,non admis,passable,A2
34815-BRTN,Raharinaivo Tojo Fanilo,Antsirabe,School_29,non admis,passable,A1
65732-UTCI,Rasolofoson Haja Finaritra,Antsiranana,School_62,non admis,passable,A1
79014-WTWL,Rasolofo Mamy Soa Finaritra Rina,Antsirabe,School_16,admis,assez bien,A2
13480-XKVI,Rakotoarisoa Haja Finaritra,Ambatondrazaka,School_99,non admis,passable,A2
76997-SBRK,Raharimanana Andry Tojo Mamy Fitiavana,Antananarivo,School_55,admis,assez bien,C
98632-TQGU,Andrianarivo Tojo Haja,Morondava,School_62,non admis,passable,A1
45486-UWRG,Randrianarivelo Tojo Fitiavana,Toamasina,School_58,non admis,passable,A1
54058-JNXX,Raharimanana Hery Fanilo Andry,Ambatondrazaka,School_51,non admis,passable,A1
20993-VZYP,Randria Hasina Finaritra,Toliara,School_34,non admis,très bien,A1
70831-DUXE,Andrianarivo Haja Mamy,Antsiranana,School_39,admis,passable,A2
35660-QFGC,Raharinaivo Rina Mamy Herilala,Mananjary,School_44,non admis,passable,D
55714-JNMV,Andrianarivo Rina Soa Haja Tiana,Antsiranana,School_13,admis,passable,A2
30706-GWND,Andrianarivo Hasina Andry Tovo Hery,Mananjary,School_83,non admis,passable,A1
53982-NGIR,Rajaonarison Andry Soa Fitiavana,Antsiranana,School_83,non admis,passable,C
69914-GWGT,Rasolofo Fitiavana Fanilo Soa Mamy,Mananjary,School_22,admis,passable,A2
73773-WTIU,Rakotomamonjy Tojo Herilala,Antsiranana,School_24,non admis,passable,A1
25220-HCNQ,Randria Hasina Tovo,Toamasina,School_5,non admis,passable,A2
52393-JKVC,Rakotomamonjy Soa Mamy Fanilo,Mananjary,School_16,admis,bien,A2
80771-XNQK,Rasolofo Fanilo Hasina Herilala,Morondava,School_35,non admis,assez bien,A1
23462-XUVN,Raharinaivo Miangaly Fitiavana Finaritra Tojo,Ambatondrazaka,School_32,non admis,passable,A2
36214-XGWU,Andrianarivo Hasina Tovo Mamy,Ambatondrazaka,School_64,non admis,passable,A2
46093-FKNM,Randrianarivelo Tiana Rina Haja,Antsirabe,School_6,non admis,bien,S
52629-FJEK,Randrianarivelo Rina Fanilo,Ambatondrazaka,School_59,admis,passable,A2
80976-AOTK,Rakotomamonjy Tovo Fitiavana Rina,Morondava,School_69,non admis,passable,D
77268-KZEW,Randria Soa Fitiavana Finaritra Tojo,Antsiranana,School_76,non admis,bien,L
22355-RSXS,Raharinaivo Finaritra Herilala,Ambatondrazaka,School_63,non admis,passable,A2
12068-TDBC,Raharimanana Mamy Tojo,Toamasina,School_86,non admis,assez bien,A1
15048-EFYU,Rakotoarisoa Hasina Finaritra Tiana,Toamasina,School_84,admis,passable,A1
41638-SZRG,Rakotoarisoa Tovo Haja,Mahajanga,School_80,non admis,passable,D
85685-VLHS,Rajaonarison Tovo Tojo Rina,Farafangana,School_47,admis,passable,OSE
11459-OTVA,Rakotomamonjy Tovo Rina Hery,Antananarivo,School_41,admis,bien,A1
20390-NJSS,Rajaonarison Finaritra Miangaly Haja Tiana,Toliara,School_16,non admis,très bien,A2
46620-ZUDJ,Raharinaivo Andry Haja Tojo Mamy,Ambatondrazaka,School_80,non admis,passable,A2
50615-IIPD,Rajaonarison Rina Mamy,Mananjary,School_74,non admis,passable,A1
47749-KOPO,Rakotoarisoa Soa Mamy Andry,Fianarantsoa,School_7,non admis,passable,A2
72928-OGTM,Randria Andry Soa Tojo Fitiavana,Farafangana,School_34,non admis,passable,A2
90733-RDNW,Raharimanana Andry Miangaly Fitiavana Soa,Toliara,School_38,non admis,passable,A1
90615-STBL,Raharimanana Andry Fitiavana Herilala,Farafangana,School_26,non admis,assez bien,L
68154-TYBE,Randria Rina Herilala,Ambatondrazaka,School_84,admis,bien,A1
24916-FVZC,Rakotoarisoa Hasina Finaritra,Antsirabe,School_89,non admis,passable,A1
92781-EMVF,Rakotomamonjy Hery Tovo,Morondava,School_75,admis,passable,A2
84535-MQFQ,Rakotomamonjy Tiana Miangaly,Morondava,School_98,non admis,passable,A2
29104-UPZA,Raharinaivo Miangaly Rina Tojo,Toamasina,School_83,non admis,assez bien,C
70559-CHVC,Raharimanana Finaritra Herilala Mamy Tojo,Mahajanga,School_91,non admis,passable,L
19429-BYNU,Randria Fitiavana Tojo Haja,Toliara,School_44,admis,passable,C
87166-XVKK,Randria Rina Tiana Finaritra,Ambatondrazaka,School_1,non admis,passable,S
33045-AOMV,Rasolofoson Tovo Fitiavana Haja Hasina,Mananjary,School_60,admis,bien,S
32705-GOFK,Raharimanana Tovo Miangaly Mamy Haja,Antsirabe,School_17,non admis,passable,A1
67908-KYZF,Raharimanana Andry Tovo Tiana Haja,Morondava,School_83,non admis,passable,A2
68831-GGFS,Rakotomamonjy Finaritra Mamy Tiana Hasina,Antananarivo,School_26,non admis,passable,L
23192-FHAA,Raharinaivo Rina Andry Finaritra,Mahajanga,School_3,admis,bien,A1
41546-VKGW,Randria Rina Miangaly Fitiavana,Antsirabe,School_45,non admis,bien,A1
10259-NSFS,Rajaonarison Tojo Mamy Tiana,Ambatondrazaka,School_48,admis,passable,A1
82366-CJHO,Randria Hery Tiana Soa,Ambatondrazaka,School_14,non admis,passable,A2
35651-OIVW,Randria Rina Tovo Miangaly,Ambatondrazaka,School_37,admis,bien,A1
43888-SQYJ,Randria Mamy Tovo,Antsiranana,School_39,non admis,passable,C
14640-WDUR,Rakotomamonjy Hery Rina Soa,Antsiranana,School_50,non admis,passable,A2
83188-NZBC,Raharimanana Tiana Miangaly Tojo,Antsiranana,School_27,non admis,passable,A1
19302-JJPS,Rakotoarisoa Hery Hasina Tojo Miangaly,Fianarantsoa,School_52,admis,passable,D
40492-YIAS,Rakotoarisoa Soa Rina Finaritra,Toliara,School_59,non admis,très bien,A2
17255-YRIN,Rasolofo Andry Haja Tojo Hasina,Antsirabe,School_88,admis,passable,A2
48921-EXAZ,Andrianarivo Rina Andry Soa Herilala,Fianarantsoa,School_100,admis,passable,D
71521-PQRD,Rajaonarison Fanilo Tiana Soa,Antsirabe,School_69,non admis,passable,A2
91397-QLNH,Raharinaivo Herilala Fitiavana,Ambatondrazaka,School_78,non admis,passable,S
51491-BMPL,Rasolofoson Herilala Hasina Andry,Toamasina,School_65,non admis,très bien,D
29305-FQEG,Randria Hery Tojo Miangaly Andry,Antananarivo,School_44,non admis,passable,S
73114-ATIU,Rakotomamonjy Mamy Fitiavana Rina,Mananjary,School_82,non admis,assez bien,L
60916-BMVQ,Rasolofoson Haja Miangaly Mamy Herilala,Mahajanga,School_7,non admis,passable,A2
11320-CNFN,Raharinaivo Rina Miangaly Tojo,Morondava,School_41,non admis,passable,OSE
59360-WNBA,Rakotomamonjy Mamy Fanilo Rina Tiana,Morondava,School_15,non admis,assez bien,C
17883-NBVL,Andrianarivo Andry Rina Soa Haja,Toamasina,School_54,non admis,passable,A2
30059-WJYO,Raharinaivo Soa Finaritra,Mahajanga,School_68,non admis,passable,A1
74399-QHGN,Rasolofoson Hasina Andry Haja,Antsiranana,School_37,non admis,passable,C
82042-QATM,Rasolofo Andry Mamy,Antsirabe,School_1,admis,passable,A1
70494-QKAB,Rasolofoson Herilala Tiana Fitiavana Tojo,Mahajanga,School_15,admis,passable,A1
69237-GPKQ,Rasolofo Miangaly Tojo Hasina Rina,Toamasina,School_22,non admis,passable,A2
21499-IHPX,Andrianarivo Hasina Tojo Soa,Farafangana,School_100,non admis,passable,A2
97995-KGGD,Andrianarivo Herilala Haja Rina Fanilo,Antananarivo,School_45,non admis,passable,A1
43650-KLFL,Rakotomamonjy Fanilo Hery Rina Tojo,Morondava,School_15,admis,très bien,A2
22570-JVVZ,Andrianarivo Tiana Andry Haja,Antsirabe,School_90,admis,passable,A2
77371-FIRR,Rasolofoson Tojo Hasina,Fianarantsoa,School_68,non admis,passable,A2
58372-UDUQ,Andrianarivo Hery Rina,Mananjary,School_88,non admis,passable,A2
83425-JOUR,Rasolofo Hery Fitiavana Andry,Antananarivo,School_30,non admis,assez bien,A1
72488-GUIX,Rakotoarisoa Hasina Tiana Tojo,Toamasina,School_56,non admis,passable,A1
41703-OGNI,Andrianarivo Tovo Tiana Hery,Mahajanga,School_5,admis,passable,D
59982-BENH,Rasolofoson Hery Finaritra Soa,Toamasina,School_38,non admis,passable,A1
90958-HZDS,Raharimanana Hery Miangaly,Fianarantsoa,School_81,admis,passable,A2
95370-QIQJ,Rakotomamonjy Fitiavana Herilala Hery Miangaly,Farafangana,School_99,non admis,passable,D
41437-JIQL,Rakotoarisoa Finaritra Herilala Mamy,Antsirabe,School_56,non admis,passable,A1
16454-XAXI,Rakotomamonjy Hery Rina Tiana,Fianarantsoa,School_17,admis,bien,A1
12897-ZFES,Rakotomamonjy Andry Herilala Tojo Mamy,Ambatondrazaka,School_15,admis,bien,S
63965-MMNL,Rakotomamonjy Fanilo Haja Mamy,Toliara,School_95,non admis,passable,A1
51932-KRRV,Rasolofoson Andry Hasina Miangaly,Antananarivo,School_53,admis,passable,D
24889-CDFM,Raharinaivo Andry Rina Fitiavana Herilala,Toliara,School_73,non admis,passable,A2
22826-HNJO,Rasolofoson Fitiavana Miangaly Hery,Antananarivo,School_59,admis,passable,L
38012-YRUJ,Rasolofoson Miangaly Haja,Mananjary,School_18,non admis,passable,A2
57230-YHYI,Andrianarivo Andry Mamy,Ambatondrazaka,School_77,admis,assez bien,S
54564-ZSUV,Andrianarivo Miangaly Hery,Mananjary,School_20,non admis,passable,C
42062-JPDB,Randrianarivelo Miangaly Finaritra,Ambatondrazaka,School_32,non admis,passable,A1
33703-OPSI,Andrianarivo Tiana Finaritra Hery Miangaly,Mahajanga,School_76,admis,passable,A1
92035-TZXC,Rajaonarison Miangaly Herilala Soa,Morondava,School_73,admis,passable,A2
43127-UNDQ,Rakotomamonjy Herilala Fanilo Hery,Antananarivo,School_61,admis,passable,D
52269-CHYB,Rasolofoson Tiana Tovo Andry,Mananjary,School_87,non admis,passable,D
38702-DPUT,Rakotomamonjy Rina Finaritra Herilala Tovo,Mahajanga,School_73,non admis,passable,A2
13872-XDGI,Rajaonarison Andry Tojo Mamy,Morondava,School_74,non admis,passable,A2
98252-FNCN,Andrianarivo Andry Miangaly Tovo Soa,Farafangana,School_46,non admis,passable,D
98183-GCOD,Raharinaivo Mamy Finaritra Fitiavana,Morondava,School_90,admis,passable,A2
31579-GCTD,Raharimanana Herilala Rina,Morondava,School_44,non admis,passable,A2
94867-HBES,Rajaonarison Finaritra Tiana Fitiavana Herilala,Farafangana,School_3,non admis,bien,A2
67021-EFUI,Raharimanana Miangaly Mamy Andry Hasina,Morondava,School_41,admis,passable,L
29248-OJMF,Andrianarivo Hasina Tiana,Antananarivo,School_96,non admis,assez bien,A2
81376-VMBW,Rasolofo Herilala Tovo Finaritra,Ambatondrazaka,School_72,non admis,passable,D
34616-IEAP,Rakotoarisoa Tiana Haja,Toamasina,School_16,admis,passable,S
98571-BKAO,Rajaonarison Tovo Hery Herilala Haja,Mahajanga,School_90,admis,passable,A1
88042-ITHE,Rakotoarisoa Finaritra Tiana Hery Hasina,Mahajanga,School_6,non admis,très bien,A1
33680-ACBD,Rasolofo Tiana Tojo,Antsiranana,School_86,admis,passable,D
69104-IMCA,Randria Hasina Andry,Ambatondrazaka,School_26,non admis,passable,A1
24545-NUUL,Raharimanana Fanilo Tiana Tovo,Farafangana,School_57,non admis,passable,A1
33253-QSZJ,Raharinaivo Fitiavana Soa Finaritra Tiana,Fianarantsoa,School_85,non admis,passable,A1
99386-WJDA,Randrianarivelo Hasina Fitiavana,Morondava,School_22,non admis,passable,D
89628-NAVK,Raharimanana Finaritra Miangaly,Antsirabe,School_69,non admis,assez bien,A2
46061-WFFV,Rasolofoson Miangaly Rina Tojo Tiana,Mananjary,School_42,non admis,passable,A2
99024-AYSZ,Raharimanana Tovo Herilala Fanilo Soa,Antsirabe,School_48,admis,passable,A2
70630-SNPX,Rasolofoson Finaritra Fitiavana Tojo,Antsirabe,School_91,non admis,passable,D
42104-UTDA,Raharimanana Rina Hery Fanilo Tovo,Toliara,School_62,admis,passable,A2
83375-YHEH,Randrianarivelo Mamy Rina Fanilo,Toliara,School_25,non admis,bien,D
49355-RKKI,Rakotoarisoa Fitiavana Tiana Herilala,Mananjary,School_59,admis,passable,A1
92869-AWYI,Randria Finaritra Andry Fitiavana Rina,Ambatondrazaka,School_2,non admis,passable,C
85131-NJXG,Randria Mamy Miangaly Rina Tiana,Mananjary,School_93,non admis,passable,A1
24669-SWDY,Rakotomamonjy Tiana Tovo Tojo,Mahajanga,School_19,non admis,passable,D
47564-HPYW,Randrianarivelo Miangaly Hasina,Farafangana,School_42,non admis,passable,L
84381-IEMI,Randria Finaritra Mamy Herilala Fitiavana,Ambatondrazaka,School_89,admis,passable,A1
68453-RTCD,Andrianarivo Hery Tiana Finaritra Fitiavana,Fianarantsoa,School_21,non admis,passable,D
86905-WCOE,Randria Tovo Finaritra,Antananarivo,School_42,non admis,très bien,D
66102-UWST,Randria Tiana Rina Finaritra,Antsiranana,School_48,non admis,passable,C
12604-AOJW,Rakotomamonjy Soa Miangaly,Toliara,School_41,admis,passable,A2
84673-QBRW,Randrianarivelo Tiana Fanilo Hasina Mamy,Antsiranana,School_26,non admis,passable,A1
80233-ZOLX,Raharimanana Haja Tiana,Antsiranana,School_54,non admis,passable,D
20061-JKIL,Rakotomamonjy Hery Fanilo Tovo,Morondava,School_83,non admis,passable,A2
92081-QIJV,Raharinaivo Hery Rina Andry Tojo,Toliara,School_90,admis,bien,OSE
68550-RGOI,Raharinaivo Rina Soa,Antsiranana,School_64,non admis,passable,S
84503-RWLU,Randrianarivelo Tiana Mamy,Antsirabe,School_96,admis,passable,D
42184-NCIS,Rasolofoson Fitiavana Hasina Finaritra,Antananarivo,School_50,admis,passable,A1
50136-BPEQ,Randrianarivelo Hery Herilala Finaritra Haja,Antananarivo,School_93,non admis,passable,A2
52601-OXRY,Randrianarivelo Tojo Tiana Hery Tovo,Mananjary,School_63,admis,assez bien,A2
73727-MXTV,Andrianarivo Finaritra Mamy Fanilo Tojo,Antananarivo,School_40,non admis,passable,S
78045-BAGX,Randria Rina Miangaly Tojo Soa,Morondava,School_65,non admis,passable,C
53819-TENR,Rakotomamonjy Tiana Finaritra Andry,Mahajanga,School_53,non admis,passable,A1
39355-AZRL,Rajaonarison Miangaly Fanilo Hery Haja,Antsirabe,School_49,non admis,passable,A2
21010-GDID,Andrianarivo Fanilo Tiana,Fianarantsoa,School_34,non admis,passable,A1
49085-GCGY,Rakotoarisoa Tojo Tovo,Antsiranana,School_38,admis,passable,A1
42297-HMEC,Rajaonarison Tiana Haja Mamy,Toliara,School_16,admis,passable,A1
29281-MTZP,Andrianarivo Tiana Rina,Ambatondrazaka,School_90,non admis,passable,A2
44760-CARZ,Rakotomamonjy Andry Tovo Tojo Hery,Farafangana,School_13,non admis,passable,C
88307-TULC,Rasolofoson Hasina Finaritra,Antsiranana,School_97,non admis,bien,A1
15634-KGAR,Randria Soa Tiana,Mahajanga,School_98,non admis,très bien,A1
41231-NIDN,Raharinaivo Rina Miangaly,Antsiranana,School_36,non admis,passable,D
63861-MOFL,Raharinaivo Miangaly Mamy Tovo Herilala,Antananarivo,School_53,admis,passable,C
31893-ODAM,Rasolofoson Tojo Haja,Antsirabe,School_93,admis,passable,L
88617-TCAD,Rakotomamonjy Mamy Fanilo Haja Herilala,Mahajanga,School_11,admis,passable,D
16227-KZIZ,Raharinaivo Finaritra Rina Soa,Mananjary,School_82,non admis,bien,C
10242-FJCV,Rasolofo Rina Herilala Tojo Soa,Toliara,School_32,non admis,passable,A1
98180-ZVMK,Randrianarivelo Fanilo Andry,Mahajanga,School_80,admis,bien,L
60352-QFYN,Rasolofo Finaritra Fanilo Tiana,Ambatondrazaka,School_37,non admis,passable,OSE
15764-YBPS,Rasolofo Fitiavana Rina Fanilo,Toliara,School_43,non admis,passable,L
21006-IITR,Rasolofo Soa Hasina Hery Tovo,Antsiranana,School_66,admis,passable,A2
79700-YYSB,Raharimanana Finaritra Herilala,Ambatondrazaka,School_21,admis,bien,C
23721-OKMA,Rasolofoson Miangaly Finaritra,Mananjary,School_92,non admis,très bien,A1
82535-QEPP,Andrianarivo Fitiavana Hasina Hery Miangaly,Farafangana,School_17,non admis,passable,A1
38087-IXHC,Rakotomamonjy Fitiavana Rina,Toliara,School_21,admis,très bien,L
19672-KCBN,Randrianarivelo Hery Soa Rina Mamy,Toliara,School_31,non admis,passable,C
52753-CQZB,Rakotoarisoa Rina Mamy Hasina Hery,Farafangana,School_1,admis,passable,A1
16006-RCUQ,Randria Rina Hery,Antsirabe,School_49,non admis,passable,A1
94953-RGSA,Rakotomamonjy Tojo Finaritra,Toamasina,School_76,non admis,passable,A1
90611-BVIQ,Rakotoarisoa Fitiavana Hasina Soa,Toamasina,School_16,non admis,passable,A2
75486-DSLV,Raharinaivo Hery Fitiavana,Ambatondrazaka,School_55,admis,bien,A2
73113-JBRQ,Raharinaivo Mamy Tiana,Antsiranana,School_28,admis,passable,D
94168-LXFE,Rasolofo Andry Haja Herilala Tojo,Morondava,School_36,admis,passable,C
84719-AMCC,Rasolofo Rina Tovo,Antsirabe,School_60,non admis,passable,OSE
66779-UZEQ,Rasolofo Tojo Andry,Antsiranana,School_38,non admis,très bien,D
71485-PLAI,Rasolofoson Fitiavana Andry Fanilo Hasina,Antananarivo,School_91,non admis,passable,A1
35178-GLSO,Andrianarivo Tojo Fanilo Finaritra,Toamasina,School_83,non admis,passable,A2
10434-FBSP,Rasolofo Tojo Fitiavana,Morondava,School_45,non admis,passable,OSE
58388-RJTY,Rakotoarisoa Hasina Soa,Mahajanga,School_57,non admis,bien,D
65745-DOWG,Rajaonarison Finaritra Fanilo Fitiavana Haja,Ambatondrazaka,School_56,admis,passable,D
39149-UWNW,Randrianarivelo Mamy Fitiavana Herilala,Antsirabe,School_90,admis,passable,A2
80357-SBKQ,Raharinaivo Fanilo Finaritra,Antsiranana,School_42,admis,passable,C
86254-NPOU,Rasolofoson Andry Hasina Mamy,Antsiranana,School_12,non admis,passable,A1
54214-PYPZ,Rasolofoson Miangaly Haja,Toliara,School_70,non admis,passable,A1
74633-FEXL,Andrianarivo Hery Soa Fitiavana,Ambatondrazaka,School_80,non admis,très bien,D
69898-GLCZ,Rajaonarison Miangaly Herilala Fitiavana,Toamasina,School_92,non admis,assez bien,D
36483-JQWO,Rajaonarison Hasina Hery,Fianarantsoa,School_25,non admis,passable,A1
79608-UUPJ,Randrianarivelo Finaritra Rina,Ambatondrazaka,School_3,admis,bien,A2
32861-JIYE,Andrianarivo Miangaly Finaritra,Toamasina,School_35,admis,passable,A2
44076-ZZEU,Randrianarivelo Rina Andry Tovo,Farafangana,School_36,non admis,passable,A2
81616-FUVQ,Raharinaivo Rina Miangaly Mamy,Morondava,School_20,non admis,passable,A1
91645-MPMQ,Raharinaivo Mamy Hery Fanilo Fitiavana,Farafangana,School_42,non admis,passable,D
34923-BDZR,Randrianarivelo Tiana Andry Fitiavana,Mahajanga,School_3,admis,passable,A2
48066-AEUC,Randria Fitiavana Hasina Tojo Mamy,Antananarivo,School_69,non admis,passable,L
64668-ZKTG,Randrianarivelo Fanilo Haja,Antsirabe,School_56,non admis,assez bien,A1
88795-YDMV,Rasolofoson Mamy Haja Fanilo,Ambatondrazaka,School_36,non admis,passable,D
60206-PPYA,Rakotoarisoa Rina Tovo,Morondava,School_18,admis,passable,A1
41792-SJMW,Rakotoarisoa Fanilo Soa Herilala Hery,Antsiranana,School_10,non admis,passable,A2
51579-TPLU,Rasolofo Haja Tiana,Mahajanga,School_61,admis,très bien,A2
16513-DBSJ,Randria Fitiavana Mamy Haja,Toliara,School_14,non admis,passable,A2
60520-GPMV,Andrianarivo Herilala Hasina Miangaly,Ambatondrazaka,School_88,non admis,passable,D
28760-HWGM,Raharinaivo Tovo Hery,Farafangana,School_86,non admis,passable,L
91915-TOFX,Rajaonarison Tojo Soa Finaritra,Antsiranana,School_68,admis,passable,C
79511-QFPH,Rasolofoson Hasina Fanilo Tojo Finaritra,Mananjary,School_23,non admis,passable,A1
47768-PGSH,Rakotoarisoa Tojo Tovo,Ambatondrazaka,School_9,admis,passable,A2
61765-JKUP,Rakotoarisoa Herilala Tojo Miangaly,Toamasina,School_49,non admis,bien,L
36097-GATA,Rajaonarison Fanilo Andry,Mananjary,School_17,admis,passable,OSE
63455-XPHZ,Rajaonarison Fitiavana Tojo Finaritra Tovo,Antsirabe,School_54,non admis,passable,A2
28544-VNZO,Andrianarivo Miangaly Rina Haja,Morondava,School_39,admis,passable,A1
83163-RIRG,Rasolofoson Soa Herilala Tojo,Farafangana,School_19,admis,passable,A2
30061-FEMB,Andrianarivo Herilala Haja Hasina Tiana,Ambatondrazaka,School_9,admis,passable,C
