matricule,name,cisco,studied_at,observation,mention,option
28744-YNRW,Rajaonarison Tiana Finaritra Hery,Antsiranana,School_72,non admis,passable,A2
96726-UKLK,Raharinaivo Miangaly Tiana,Antananarivo,School_15,non admis,bien,A1
76499-EWPO,Rasolofo Fanilo Soa Finaritra,Mananjary,School_1,non admis,passable,A2
18581-CSYI,Rasolofo Miangaly Rina Tiana,Farafangana,School_73,non admis,passable,A1
84366-EASJ,Andrianarivo Rina Mamy Tiana Soa,Mahajanga,School_63,non admis,passable,OSE
57685-VRTN,Raharinaivo Herilala Hasina Miangaly Hery,Antsirabe,School_57,non admis,passable,L
69992-SANY,Rasolofo Andry Rina,Morondava,School_7,non admis,passable,A1
83501-AWAF,Raharinaivo Andry Finaritra Hasina,Antsiranana,School_49,non admis,passable,L
68361-SMYZ,Rajaonarison Finaritra Hery,Toamasina,School_31,non admis,passable,A2
49934-TNAW,Raharimanana Miangaly Finaritra Andry,Toamasina,School_14,admis,passable,D
30288-ZGOS,Andrianarivo Tojo Finaritra Mamy Fitiavana,Antananarivo,School_16,admis,passable,C
21706-JMWU,Rasolofoson Andry Soa Hasina Tojo,Farafangana,School_53,non admis,passable,A2
18054-SQNG,Andrianarivo Tojo Fanilo,Antananarivo,School_96,non admis,passable,A2
47278-EQYR,Rasolofoson Fitiavana Finaritra,Antsirabe,School_98,admis,passable,A2
27054-QANX,Raharimanana Tovo Hasina,Toamasina,School_19,admis,passable,A1
31180-MBUU,Rakotomamonjy Finaritra Fanilo Hery,Mananjary,School_5,non admis,bien,A1
59301-ZNNT,Rasolofo Miangaly Haja Tovo,Farafangana,School_41,admis,bien,A2
81598-PXUJ,Randrianarivelo Tojo Finaritra,Mahajanga,School_48,non admis,passable,D
21979-TONJ,Rajaonarison Fitiavana Hasina Rina,Morondava,School_48,non admis,très bien,A2
37910-QQLC,Rasolofo Soa Andry Mamy,Antsirabe,School_45,non admis,passable,D
23739-BFDA,Rasolofo Finaritra Fanilo Herilala Fitiavana,Toamasina,School_99,non admis,passable,D
70980-QMGR,Randrianarivelo Tiana Mamy Tovo,Toamasina,School_75,admis,passable,A2
98626-EYZI,Rajaonarison Tojo Hasina,Morondava,School_66,non admis,passable,A1
98263-MVIF,Rajaonarison Miangaly Tiana Tovo,Farafangana,School_58,non admis,passable,A2
27898-XOWM,Raharimanana Herilala Fanilo Andry,Mahajanga,School_31,non admis,bien,OSE
79573-SRAT,Randrianarivelo Hery Rina Tovo Finaritra,Mananjary,School_19,non admis,passable,L
96112-QXPB,Rasolofo Herilala Haja Tovo,Antananarivo,School_94,non admis,passable,C
31270-ESHF,Rakotoarisoa Hasina Miangaly Soa,Toamasina,School_97,admis,passable,L
49657-BBUK,Rajaonarison Haja Miangaly,Toamasina,School_43,admis,passable,A1
19673-SXHB,Randrianarivelo Tovo Rina Haja Soa,Farafangana,School_10,admis,passable,A1
12876-QLKQ,Rakotoarisoa Haja Fanilo Hery,Antsirabe,School_34,non admis,très bien,A1
79991-LEKX,Rakotomamonjy Haja Andry Mamy,Antsiranana,School_20,admis,passable,D
72550-BIXZ,Andrianarivo Rina Mamy Tojo Miangaly,Ambatondrazaka,School_18,non admis,très bien,A1
44602-DSAG,Raharimanana Miangaly Finaritra Tovo,Fianarantsoa,School_64,admis,passable,A1
84320-SUPI,Rakotomamonjy Fanilo Hery Tovo,Toamasina,School_44,non admis,passable,D
98487-XBNX,Raharinaivo Fitiavana Miangaly Andry,Fianarantsoa,School_33,non admis,passable,C
32595-XCYQ,Rakotoarisoa Soa Herilala Haja Hery,Antsiranana,School_37,admis,passable,C
41635-ECSU,Rasolofoson Soa Miangaly Tiana,Morondava,School_62,non admis,passable,A2
69089-NAQS,Rajaonarison Miangaly Rina Mamy,Antananarivo,School_40,non admis,très bien,A1
71148-LOBY,Rajaonarison Fitiavana Herilala Tovo,Mahajanga,School_95,non admis,passable,A2
77686-HDLG,Rakotomamonjy Fanilo Fitiavana Andry,Fianarantsoa,School_3,non admis,passable,OSE
75830-TGSP,Raharimanana Rina Herilala,Mahajanga,School_100,admis,passable,A2
64943-ZTUT,Raharimanana Andry Fanilo Haja,Farafangana,School_76,non admis,passable,L
14117-FJPD,Raharimanana Hasina Tovo Miangaly Rina,Antsirabe,School_90,non admis,passable,A1
71357-IEAL,Rasolofoson Tovo Hasina Andry Haja,Mahajanga,School_57,admis,passable,A2
52565-EOPE,Rakotomamonjy Rina Finaritra,Mananjary,School_51,admis,passable,A1
46189-IYEN,Raharinaivo Finaritra Fitiavana,Ambatondrazaka,School_57,non admis,bien,L
59035-UKIG,Randria Finaritra Tojo,Morondava,School_20,non admis,passable,A2
13770-SOTO,Rakotoarisoa Tojo Mamy,Ambatondrazaka,School_98,admis,passable,D
76867-KEHX,Rajaonarison Soa Tojo Finaritra,Toliara,School_1,admis,passable,S
47537-GTHJ,Rasolofoson Rina Haja Finaritra Soa,Fianarantsoa,School_82,non admis,passable,A1
66368-CPYW,Rakotoarisoa Finaritra Andry,Mahajanga,School_79,admis,passable,A1
27154-GWPX,Raharimanana Mamy Hery,Antananarivo,School_6,admis,passable,L
60965-WEJA,Raharinaivo Andry Haja Tovo,Morondava,School_36,admis,passable,A2
89396-PIUX,Rasolofoson Fanilo Finaritra Soa Herilala,Antsirabe,School_62,non admis,passable,A1
87221-MSKK,Raharinaivo Tovo Finaritra Haja,Antsiranana,School_7,non admis,passable,S
76184-CHMC,Rakotoarisoa Tojo Finaritra Mamy Fitiavana,Farafangana,School_59,non admis,passable,D
80588-MJPS,Raharimanana Hery Finaritra,Mananjary,School_60,non admis,passable,A1
97121-ZLEB,Raharimanana Rina Haja,Antsirabe,School_8,admis,passable,A1
45973-QABO,Rakotoarisoa Mamy Hasina Miangaly,Fianarantsoa,School_86,non admis,passable,A1
33654-LWBV,Rasolofoson Fanilo Fitiavana Tojo,Antananarivo,School_86,admis,passable,C
54455-PRDM,Randria Miangaly Mamy Tiana Soa,Toliara,School_76,non admis,passable,A1
19493-PCKV,Raharimanana Rina Herilala Mamy,Farafangana,School_23,non admis,bien,A1
94419-ZZLK,Randrianarivelo Finaritra Fanilo,Mananjary,School_25,non admis,bien,A1
83224-LZTD,Rasolofoson Tiana Herilala,Mahajanga,School_58,non admis,passable,D
94907-ATVZ,Raharinaivo Rina Fitiavana Fanilo,Fianarantsoa,School_34,non admis,passable,A2
60266-VMBV,Raharinaivo Hery Rina Soa Tojo,Mananjary,School_88,non admis,passable,L
74737-MNUY,Randrianarivelo Miangaly Haja Fanilo Fitiavana,Morondava,School_88,admis,assez bien,D
51005-XKXR,Andrianarivo Hery Hasina,Ambatondrazaka,School_12,non admis,bien,S
60334-UQZT,Raharimanana Tovo Soa Mamy,Fianarantsoa,School_31,admis,passable,D
20667-YRYX,Rakotomamonjy Mamy Haja Hasina Finaritra,Mahajanga,School_2,admis,passable,A1
51375-CEND,Raharimanana Hasina Tiana Miangaly Mamy,Antsirabe,School_25,non admis,bien,A2
82501-QMMD,Raharinaivo Fanilo Finaritra Miangaly,Fianarantsoa,School_99,non admis,passable,A1
20537-XQIM,Rakotoarisoa Hasina Miangaly,Mahajanga,School_81,non admis,passable,A2
49952-ZEDS,Raharimanana Tojo Hasina,Mananjary,School_17,admis,passable,OSE
61597-OYBR,Raharimanana Miangaly Hery,Antsirabe,School_59,non admis,passable,D
75846-KUSQ,Raharinaivo Fanilo Mamy,Farafangana,School_40,non admis,assez bien,A2
20722-YOLN,Raharimanana Mamy Rina Miangaly,Fianarantsoa,School_97,non admis,bien,A1
42468-XCPK,Rakotomamonjy Fitiavana Hery Hasina,Toamasina,School_4,admis,passable,A2
13705-MAQG,Rakotomamonjy Hery Miangaly,Antsiranana,School_58,non admis,passable,C
21509-FYSF,Raharinaivo Herilala Tovo Hery Hasina,Fianarantsoa,School_89,non admis,passable,S
72957-AGEM,Rajaonarison Rina Fitiavana Tojo,Morondava,School_99,admis,passable,A1
54755-QIBJ,Raharinaivo Hasina Soa Mamy,Mananjary,School_38,non admis,très bien,L
40870-GZCS,Randria Tojo Mamy Fitiavana Hery,Toliara,School_65,non admis,très bien,A1
25166-PYGI,Randrianarivelo Hery Fanilo Tojo Herilala,Antsirabe,School_70,admis,passable,A1
22021-WFZG,Rasolofo Andry Hasina,Morondava,School_74,non admis,passable,A2
30700-BBPA,Raharimanana Rina Finaritra Haja Soa,Mananjary,School_98,non admis,passable,A1
55743-VUBQ,Rakotomamonjy Herilala Tojo Fitiavana Miangaly,Ambatondrazaka,School_82,non admis,passable,S
67928-KTNG,Rasolofoson Tovo Andry Finaritra Hasina,Mananjary,School_20,non admis,bien,A1
74598-VCJY,Randrianarivelo Tiana Miangaly Finaritra Andry,Farafangana,School_60,non admis,passable,D
44281-XLRU,Raharinaivo Finaritra Tiana Soa,Toliara,School_78,non admis,bien,A2
60101-BRNF,Andrianarivo Hery Soa,Antananarivo,School_25,non admis,passable,A2
31284-LVZK,Randria Fanilo Andry,Morondava,School_97,non admis,passable,D
42179-YGLR,Raharinaivo Hasina Rina Herilala,Toliara,School_44,admis,très bien,OSE
83110-GYFP,Randria Herilala Andry Mamy,Antananarivo,School_47,admis,passable,A1
61907-LOTO,Rakotoarisoa Hery Fitiavana Herilala Haja,Mahajanga,School_90,non admis,très bien,S
36448-RQUL,Rakotomamonjy Fitiavana Fanilo Mamy Tojo,Morondava,School_93,non admis,passable,C
82435-OZTK,Rajaonarison Rina Miangaly,Toamasina,School_43,non admis,passable,OSE
47148-RTOZ,Rasolofo Fanilo Tovo,Morondava,School_39,non admis,passable,L
36516-YYDT,Andrianarivo Tojo Tovo Miangaly Hasina,Ambatondrazaka,School_54,admis,assez bien,A2
25144-DTNU,Andrianarivo Finaritra Miangaly,Ambatondrazaka,School_11,non admis,assez bien,A1
57975-TTGJ,Rakotomamonjy Tovo Soa Mamy Finaritra,Fianarantsoa,School_38,non admis,bien,A1
24179-XMOF,Randria Hery Andry,Morondava,School_60,non admis,bien,A1
43416-GUPC,Raharinaivo Soa Miangaly,Antsiranana,School_31,non admis,passable,A1
51740-NGLM,Randrianarivelo Tiana Mamy Fitiavana,Mahajanga,School_93,admis,passable,A1
27246-KKMY,Rakotoarisoa Fanilo Soa,Morondava,School_58,admis,bien,D
35358-PBPM,Rakotoarisoa Soa Tiana,Antsirabe,School_82,admis,bien,A2
33880-TLRR,Raharinaivo Tojo Miangaly,Ambatondrazaka,School_78,admis,passable,A1
99036-LHGV,Rakotoarisoa Fitiavana Haja Tiana Andry,Antananarivo,School_68,non admis,passable,A2
11873-JZEO,Raharinaivo Herilala Finaritra,Mananjary,School_2,non admis,très bien,A1
75620-XZIO,Randrianarivelo Andry Haja,Toliara,School_59,non admis,bien,C
86371-EFHW,Rasolofo Finaritra Hery Haja,Toamasina,School_9,admis,passable,S
64687-NQIC,Raharimanana Tiana Hasina Mamy,Ambatondrazaka,School_28,admis,passable,A1
79856-PREU,Rasolofo Mamy Rina,Antsiranana,School_77,non admis,passable,A1
73487-GCIA,Randrianarivelo Haja Hasina Tojo Soa,Morondava,School_37,non admis,passable,A2
47072-REPC,Rakotoarisoa Miangaly Tovo Andry,Farafangana,School_10,non admis,passable,S
19665-KGVS,Rasolofo Tiana Fitiavana,Mahajanga,School_9,non admis,passable,A2
84421-AIMP,Rajaonarison Hery Fanilo Tovo,Mahajanga,School_24,non admis,passable,A1
61110-VFVG,Rasolofo Rina Soa Tojo Tovo,Toliara,School_33,admis,passable,L
37017-RUOI,Rakotomamonjy Mamy Tiana Fitiavana,Morondava,School_9,non admis,passable,A1
82882-YMUG,Rasolofo Finaritra Mamy Tiana Miangaly,Antsiranana,School_53,admis,passable,A2
34154-YCVO,Rakotoarisoa Mamy Tojo Tovo,Antananarivo,School_92,non admis,passable,L
46933-GGEB,Rasolofoson Haja Finaritra Rina Tovo,Antananarivo,School_22,admis,passable,A2
92374-IFRU,Randria Miangaly Rina,Antsiranana,School_75,non admis,passable,A2
76596-UJQV,Rakotomamonjy Finaritra Tojo Fitiavana Hasina,Mananjary,School_60,non admis,passable,A1
83741-MEZP,Rasolofoson Rina Fanilo Tovo Haja,Farafangana,School_18,non admis,bien,OSE
99423-WXLJ,Raharinaivo Miangaly Herilala Mamy,Antsirabe,School_60,admis,passable,S
59193-EFEU,Raharinaivo Hasina Tiana Hery Soa,Morondava,School_54,non admis,passable,A2
64305-UKIV,Andrianarivo Rina Finaritra Fitiavana,Toamasina,School_11,admis,passable,L
61329-OYEH,Rakotoarisoa Fanilo Tojo,Toliara,School_23,admis,passable,A1
63822-FQOR,Raharimanana Hasina Rina Fanilo Miangaly,Toamasina,School_45,admis,passable,S
53835-PUOG,Raharimanana Tovo Hery,Antsirabe,School_72,non admis,assez bien,L
92376-ONBF,Randria Hery Mamy Tojo,Antananarivo,School_78,non admis,bien,A2
29447-WLYV,Raharimanana Haja Tovo Tiana,Toliara,School_35,admis,passable,A2
63811-GMJM,Randria Miangaly Hasina Tovo,Mahajanga,School_1,non admis,bien,A1
13649-ZTFS,Rakotomamonjy Tojo Haja,Ambatondrazaka,School_18,non admis,passable,A2
12756-KAQG,Raharinaivo Hery Fanilo,Mananjary,School_43,non admis,passable,D
49575-RQBV,Rasolofo Tovo Fanilo,Fianarantsoa,School_34,non admis,passable,S
26630-JAMX,Raharimanana Tovo Hery,Toamasina,School_91,non admis,bien,A1
98444-KXFU,Randrianarivelo Andry Finaritra Fanilo Herilala,Antsirabe,School_30,non admis,passable,A2
31511-KDLW,Rakotomamonjy Andry Fitiavana,Toamasina,School_88,non admis,passable,OSE
44865-BZXI,Raharimanana Herilala Fitiavana Mamy Hasina,Antsiranana,School_73,non admis,passable,A1
47405-RJJK,Rasolofo Hasina Fanilo Fitiavana Tovo,Mahajanga,School_15,admis,passable,A1
29827-PPRG,Randrianarivelo Rina Hery Tovo Mamy,Mananjary,School_52,admis,passable,A2
53232-CCZC,Rajaonarison Andry Tojo Fanilo,Morondava,School_36,non admis,passable,C
86423-HOZG,Raharinaivo Herilala Finaritra,Mahajanga,School_9,admis,passable,A1
32053-DKVQ,Randrianarivelo Andry Tojo Rina,Ambatondrazaka,School_11,admis,passable,A1
80040-OXFQ,Raharinaivo Hasina Haja Fitiavana,Mananjary,School_24,admis,passable,A1
16405-GXOF,Randria Finaritra Mamy Andry,Fianarantsoa,School_37,admis,passable,C
36945-YNTM,Rakotomamonjy Herilala Fanilo Tovo,Mahajanga,School_56,admis,passable,A2
60281-RYUD,Raharinaivo Tiana Herilala Fitiavana Tovo,Antananarivo,School_68,non admis,assez bien,A1
22952-NBNY,Rasolofoson Fanilo Tovo,Fianarantsoa,School_68,non admis,passable,A2
68780-YMOQ,Raharimanana Tiana Hery Fanilo,Mananjary,School_87,non admis,passable,A2
82696-WJWR,Rasolofoson Fanilo Tiana Miangaly Fitiavana,Ambatondrazaka,School_83,admis,passable,OSE
62595-DLHT,Randria Andry Finaritra,Antsiranana,School_45,non admis,bien,S
11170-LELZ,Raharinaivo Mamy Tojo Finaritra,Antananarivo,School_36,non admis,passable,OSE
81046-CEFC,Randrianarivelo Andry Hasina Herilala,Antsiranana,School_89,non admis,passable,A2
94533-IUFV,Andrianarivo Tovo Andry Tojo,Mananjary,School_31,non admis,passable,A1
68638-GOWJ,Rasolofo Haja Soa Rina Mamy,Morondava,School_78,non admis,passable,A1
21760-HQYE,Raharinaivo Miangaly Andry,Mananjary,School_73,admis,bien,A2
25989-HCXW,Rakotoarisoa Tojo Andry Soa,Toamasina,School_20,non admis,très bien,D
37733-QCIQ,Randria Fitiavana Rina Herilala,Morondava,School_70,non admis,passable,A2
70158-FKFB,Randria Miangaly Rina Finaritra Herilala,Morondava,School_15,admis,passable,A2
82671-XKFK,Raharinaivo Tojo Andry Miangaly Hery,Mahajanga,School_27,admis,passable,A2
71741-JNNB,Raharimanana Andry Haja Tiana,Antsiranana,School_94,admis,passable,A1
24667-LUFA,Randrianarivelo Rina Hasina Tiana,Antsirabe,School_40,non admis,passable,S
84416-XHMP,Raharimanana Hasina Haja Tiana,Antananarivo,School_93,admis,passable,A2
47859-RFKA,Rasolofo Tojo Andry,Morondava,School_14,non admis,passable,A2
72038-EUQH,Andrianarivo Tiana Hasina,Antananarivo,School_5,admis,passable,OSE
31948-FNHK,Andrianarivo Miangaly Tovo Fitiavana,Fianarantsoa,School_58,non admis,passable,D
22710-JYFM,Rasolofo Miangaly Herilala Hasina Tovo,Mahajanga,School_15,non admis,passable,C
11723-PMHB,Rajaonarison Tojo Tiana Andry Finaritra,Morondava,School_91,admis,passable,A2
95517-AJSH,Rasolofo Fanilo Miangaly Herilala Rina,Toliara,School_4,non admis,passable,A1
22076-CIML,Andrianarivo Tojo Haja Hery,Mananjary,School_83,admis,passable,C
87235-LGXU,Rajaonarison Soa Mamy Finaritra,Antsiranana,School_45,admis,passable,A2
50848-SWAJ,Rakotomamonjy Herilala Tojo Tovo,Toamasina,School_42,non admis,passable,A2
65484-IMPL,Raharinaivo Tovo Finaritra Mamy,Antsirabe,School_90,non admis,bien,A1
50408-XOQR,Randria Herilala Hasina,Farafangana,School_24,admis,bien,D
75258-IWRA,Raharinaivo Tojo Soa Fitiavana Fanilo,Morondava,School_37,admis,passable,D
99624-UMUP,Rakotomamonjy Tovo Tiana,Toliara,School_98,non admis,passable,A1
55457-QOBS,Andrianarivo Fitiavana Tovo Hasina,Mananjary,School_47,non admis,passable,C
61194-VWPX,Randrianarivelo Fanilo Mamy Herilala,Fianarantsoa,School_5,non admis,très bien,A1
34504-HGAI,Andrianarivo Fanilo Soa,Ambatondrazaka,School_97,non admis,assez bien,C
76086-GGGK,Andrianarivo Herilala Andry Fanilo,Toamasina,School_59,non admis,passable,A1
41025-KPEW,Randria Tovo Herilala Hery Miangaly,Toamasina,School_92,admis,passable,S
55825-YUFV,Rasolofo Hasina Fitiavana Hery,Morondava,School_3,admis,passable,A1
45314-IYGF,Rakotoarisoa Hery Finaritra Andry,Ambatondrazaka,School_100,non admis,bien,D
60645-YEWO,Randrianarivelo Tiana Mamy Fanilo Herilala,Antananarivo,School_27,non admis,passable,S
39777-UEUC,Randria Fanilo Haja,Farafangana,School_62,non admis,assez bien,A1
35335-ZESD,Rajaonarison Fanilo Tojo,Toliara,School_74,admis,bien,A1
84242-SMBH,Rasolofoson Tojo Fitiavana,Mahajanga,School_50,non admis,passable,A2
34259-BCRX,Randria Fanilo Hery Tiana,Farafangana,School_1,non admis,passable,A2
14613-KBFX,Rasolofoson Miangaly Soa Tojo Finaritra,Fianarantsoa,School_52,non admis,passable,A2
42712-FMEQ,Raharinaivo Miangaly Hasina,Mananjary,School_22,non admis,passable,A2
94463-ECQH,Rasolofo Fitiavana Hasina Hery Tiana,Toamasina,School_93,admis,passable,A1
55480-AUAF,Rajaonarison Tiana Andry Soa Fanilo,Antananarivo,School_35,non admis,passable,A1
41489-ROVS,Raharimanana Haja Finaritra,Antsiranana,School_36,non admis,passable,A2
72472-ZPWU,Randrianarivelo Hery Tojo Tiana,Antsirabe,School_78,admis,passable,A2
86556-WYCJ,Rakotoarisoa Tojo Soa,Antsiranana,School_48,admis,passable,A2
33367-ZBEH,Raharimanana Herilala Haja Finaritra Soa,Ambatondrazaka,School_87,non admis,passable,C
11578-WHQE,Rakotomamonjy Finaritra Tojo Rina,Morondava,School_83,non admis,passable,A2
27547-HFQO,Rajaonarison Andry Finaritra Herilala,Antananarivo,School_7,non admis,passable,A2
27561-OHXN,Randrianarivelo Mamy Tojo Fanilo,Morondava,School_92,non admis,passable,A1
21034-ZVZZ,Randrianarivelo Hasina Herilala Mamy Tovo,Antsirabe,School_30,non admis,passable,A1
71726-CLXA,Rasolofo Hery Herilala Miangaly,Antananarivo,School_45,non admis,passable,A2
44458-BVTK,Andrianarivo Finaritra Herilala,Antananarivo,School_8,non admis,passable,A2
35513-BZXJ,Rasolofoson Hery Herilala,Ambatondrazaka,School_73,non admis,passable,OSE
38129-OIYQ,Rasolofoson Hasina Tovo Andry Soa,Antsirabe,School_89,admis,passable,A2
20054-OKMC,Raharimanana Hery Soa Fanilo,Fianarantsoa,School_6,non admis,passable,C
15399-YKKD,Randria Andry Miangaly Tojo,Morondava,School_11,non admis,passable,A1
60410-SZLQ,Rakotoarisoa Hasina Soa Tojo Andry,Farafangana,School_78,admis,passable,A1
10952-VEEN,Randria Tiana Tojo Haja,Antsirabe,School_100,admis,passable,L
28126-SCRP,Rajaonarison Tovo Haja Herilala,Toamasina,School_45,admis,passable,A1
31987-TETK,Rakotoarisoa Rina Hasina Haja,Toamasina,School_35,non admis,passable,A2
16561-FSOB,Raharimanana Hasina Haja Fanilo Miangaly,Antsiranana,School_1,admis,passable,A1
12128-ZHKF,Rakotoarisoa Fitiavana Miangaly Tiana,Ambatondrazaka,School_41,non admis,assez bien,A2
33925-BQRU,Andrianarivo Haja Andry,Antsiranana,School_8,non admis,passable,A1
32761-HUIX,Rasolofoson Tojo Rina Hasina,Antananarivo,School_48,non admis,passable,A1
63533-SXJQ,Randrianarivelo Tiana Finaritra Soa,Morondava,School_4,non admis,passable,A1
73700-UKQL,Rasolofo Andry Fitiavana,Antananarivo,School_81,admis,passable,C
51539-DOCU,Raharimanana Rina Tovo Herilala Hasina,Antsirabe,School_42,non admis,passable,L
93764-LZPR,Rasolofoson Andry Tiana Hery Finaritra,Toamasina,School_100,non admis,passable,D
95571-YDZX,Rakotomamonjy Fanilo Hasina Hery Finaritra,Ambatondrazaka,School_88,non admis,bien,A2
21687-SKFP,Rasolofo Fanilo Miangaly,Mahajanga,School_65,non admis,passable,D
36174-XMKQ,Rakotomamonjy Herilala Soa,Ambatondrazaka,School_27,non admis,passable,A1
16002-NKII,Rakotomamonjy Herilala Fitiavana Haja,Morondava,School_83,non admis,passable,C
64293-RFAD,Rakotoarisoa Hasina Finaritra,Mahajanga,School_68,non admis,très bien,A1
29797-AKIZ,Rakotomamonjy Andry Herilala,Toamasina,School_15,non admis,très bien,C
49121-KKYJ,Randrianarivelo Andry Miangaly Haja Mamy,Toliara,School_25,non admis,passable,A2
53084-ZAHE,Randrianarivelo Soa Herilala,Morondava,School_33,admis,passable,OSE
99782-CRAU,Rakotoarisoa Herilala Mamy,Farafangana,School_85,non admis,passable,A1
64850-RGBM,Andrianarivo Herilala Rina Tiana,Toliara,School_54,non admis,bien,A1
86442-SRQQ,Randrianarivelo Soa Haja,Antananarivo,School_54,admis,passable,L
51841-IAXZ,Raharinaivo Rina Finaritra Hasina Fitiavana,Toliara,School_59,admis,assez bien,OSE
57518-UKYS,Rakotomamonjy Fitiavana Tovo,Farafangana,School_90,non admis,bien,A2
36885-BDLW,Randrianarivelo Fitiavana Fanilo Tovo,Farafangana,School_22,admis,passable,L
63607-AMHU,Andrianarivo Tiana Haja Tojo Mamy,Antananarivo,School_10,admis,passable,A2
29963-UVOY,Raharimanana Hery Tiana Tojo,Ambatondrazaka,School_46,admis,bien,D
90696-GLJI,Raharimanana Tovo Andry,Antsirabe,School_9,non admis,passable,A2
53694-OSRI,Rakotoarisoa Andry Hery,Fianarantsoa,School_75,admis,passable,A2
53110-WQAW,Raharinaivo Fanilo Hasina Tiana,Fianarantsoa,School_68,admis,passable,OSE
54315-QWBL,Rasolofo Finaritra Andry Herilala,Antananarivo,School_8,non admis,très bien,S
60941-BSHX,Rasolofoson Miangaly Finaritra,Morondava,School_8,non admis,passable,C
29698-HTXQ,Rasolofo Andry Rina Fanilo,Farafangana,School_3,admis,passable,A1
36216-ADZK,Randrianarivelo Mamy Miangaly Rina,Mananjary,School_3,admis,passable,A1
58984-QHSB,Rasolofoson Soa Tojo Haja,Toliara,School_76,non admis,passable,A1
49459-ZHXL,Raharimanana Herilala Tiana Tojo,Toamasina,School_62,non admis,passable,D
89460-ZBTL,Randria Haja Andry,Toliara,School_19,non admis,passable,D
82183-WSZL,Rajaonarison Haja Fitiavana Miangaly Mamy,Toliara,School_90,non admis,bien,C
15897-AKXJ,Rajaonarison Herilala Mamy,Toamasina,School_34,non admis,passable,D
83691-IDDZ,Raharimanana Tojo Hasina Herilala,Ambatondrazaka,School_90,admis,passable,A2
10667-PNRK,Rakotoarisoa Soa Mamy,Fianarantsoa,School_72,non admis,passable,A2
91280-RPFD,Raharinaivo Tovo Fitiavana Rina,Mananjary,School_69,non admis,assez bien,OSE
44494-OFNU,Raharimanana Miangaly Haja Fanilo,Ambatondrazaka,School_15,non admis,passable,A1
43676-OMUS,Raharinaivo Haja Herilala Hery Finaritra,Morondava,School_12,admis,passable,A2
50110-EOKV,Rasolofoson Tovo Tojo Andry,Toamasina,School_20,non admis,passable,A2
85182-QHCW,Andrianarivo Finaritra Fitiavana Rina Tiana,Antsirabe,School_52,non admis,passable,S
29166-NOAK,Randria Miangaly Herilala,Antsiranana,School_16,admis,bien,A2
86217-UQRU,Rasolofoson Andry Haja Miangaly Tiana,Fianarantsoa,School_48,admis,passable,C
64676-MSXI,Randrianarivelo Hery Andry,Ambatondrazaka,School_93,admis,passable,A1
58630-PQZX,Rajaonarison Tojo Fitiavana Herilala,Antananarivo,School_39,non admis,assez bien,A1
79780-XUPN,Raharinaivo Miangaly Hery,Mahajanga,School_10,non admis,passable,A2
28146-AXYD,Rakotoarisoa Rina Mamy,Antsiranana,School_63,non admis,très bien,A2
64400-KXOW,Rakotoarisoa Rina Fitiavana Tovo Tojo,Mananjary,School_43,non admis,passable,A1
73982-KCVC,Randrianarivelo Soa Hasina,Mahajanga,School_43,admis,bien,A1
74466-EZUJ,Raharinaivo Hery Herilala Rina,Mananjary,School_10,non admis,passable,A2
49954-RNDM,Rasolofo Soa Miangaly Tojo,Ambatondrazaka,School_96,admis,passable,L
36127-ZGSH,Randria Soa Hasina Miangaly Tovo,Antananarivo,School_59,non admis,bien,A1
60267-QOBI,Raharinaivo Tiana Andry Soa,Toamasina,School_14,non admis,passable,D
32030-GQLP,Rakotoarisoa Mamy Rina Tovo,Mananjary,School_79,non admis,passable,A2
50779-UHIN,Andrianarivo Haja Soa Herilala Tiana,Mahajanga,School_25,non admis,passable,C
45729-LILL,Rakotoarisoa Tojo Rina,Morondava,School_4,non admis,passable,A2
54245-IWWD,Randria Herilala Soa Finaritra Hasina,Toliara,School_14,non admis,passable,A2
13988-RAZA,Rakotomamonjy Rina Tovo,Mahajanga,School_1,admis,passable,A1
64012-LHHQ,Rasolofoson Tovo Miangaly Fanilo Fitiavana,Fianarantsoa,School_97,admis,assez bien,A1
38385-CAEI,Rajaonarison Soa Tiana Tojo,Mahajanga,School_67,admis,passable,A2
39651-TXFC,Rakotomamonjy Andry Hery,Farafangana,School_14,non admis,passable,A1
92816-RNKG,Raharimanana Soa Fanilo Tojo Miangaly,Fianarantsoa,School_60,admis,passable,A1
12590-OIAK,Rajaonarison Fitiavana Tojo Miangaly Mamy,Ambatondrazaka,School_86,non admis,passable,A2
56070-YWLM,Raharinaivo Herilala Soa Haja,Antsiranana,School_94,non admis,passable,A1
65923-XLFG,Rasolofoson Andry Tovo Finaritra Herilala,Antananarivo,School_35,non admis,assez bien,S
45247-PRJZ,Rajaonarison Tovo Tojo Finaritra,Morondava,School_3,non admis,passable,L
88939-QZUW,Rakotoarisoa Finaritra Fanilo,Antananarivo,School_82,non admis,passable,A2
95358-DZRC,Rajaonarison Andry Hery Tiana,Fianarantsoa,School_19,admis,passable,A2
92102-NJVG,Rajaonarison Rina Andry Fanilo,Antsirabe,School_73,admis,passable,S
78601-YORT,Rajaonarison Tovo Herilala Andry,Mahajanga,School_86,non admis,passable,A2
77832-JANH,Andrianarivo Miangaly Fitiavana,Farafangana,School_75,admis,passable,A2
94441-OWMU,Rakotomamonjy Tiana Hasina Miangaly,Antsiranana,School_13,non admis,passable,A2
91077-EXQI,Andrianarivo Hery Miangaly Mamy,Toamasina,School_69,non admis,bien,A1
